cell	Node 0	Node 1	Node 2	Node 3	Node 4	Node 5	Node 6
Cell_2108	0.999792	3.4874e-05	1.07124e-05	0.000120874	2.05806e-06	3.11805e-05	8.54777e-06
Cell_2109	2.86334e-27	0.961504	0.00188696	0.000169412	0.000989524	0.00822304	0.0272267
Cell_2110	4.22744e-17	0.769494	1.45949e-05	6.20889e-05	5.99546e-05	3.06447e-05	0.230338
Cell_2111	3.06776e-25	3.07325e-12	0.00132919	5.0979e-12	0.270258	0.728412	1.30668e-08
Cell_2112	3.51558e-24	8.97873e-09	0.000553233	2.66542e-09	0.19729	0.00807992	0.794076
Cell_2113	5.87848e-34	1	1.11464e-09	9.39604e-09	3.54572e-09	3.18399e-07	3.13133e-15
Cell_2114	5.33293e-30	0.0130575	0.000256546	0.00116219	0.00470843	0.00033287	0.980483
Cell_2115	2.32627e-18	1	4.46966e-09	3.07482e-08	1.23465e-09	1.63369e-07	2.41343e-12
Cell_2116	1.28702e-07	0.00012673	0.000125245	2.21082e-05	0.000342475	0.000385278	0.998998
Cell_2117	2.74444e-29	2.3336e-08	4.75034e-05	7.50933e-08	0.000365363	0.000135963	0.999451
Cell_2118	0.943943	0.000390424	1.45175e-05	0.000115901	6.4133e-05	3.59089e-05	0.0554361
Cell_2119	4.45414e-24	3.27258e-13	0.00331072	1.11703e-12	0.0179983	0.00743194	0.971259
Cell_2120	7.61461e-12	1.46072e-10	1.68999e-05	4.49364e-10	0.000434068	3.76101e-05	0.999511
Cell_2121	5.24139e-27	4.82274e-08	0.0905214	1.68327e-07	0.344496	0.509258	0.0557252
Cell_2122	2.05759e-34	1	3.96316e-14	2.18999e-13	3.84102e-15	5.58269e-14	7.37393e-16
Cell_2123	2.33197e-21	1.05024e-07	0.0501287	9.41229e-08	0.566608	0.268175	0.115089
Cell_2124	8.09976e-40	9.49142e-12	0.0213421	2.60104e-11	0.0934296	0.31143	0.573798
Cell_2125	2.38611e-14	0.0110345	0.000495916	0.00192498	0.0186565	0.00237415	0.965514
Cell_2126	1.51776e-22	9.05139e-13	0.0100962	3.17357e-12	0.0348653	0.0350961	0.919942
Cell_2127	5.09311e-22	2.06387e-10	0.000120209	6.97449e-10	0.00230321	0.000449798	0.997127
Cell_2128	4.62246e-28	1.23773e-13	0.000356079	4.29789e-13	0.000970947	0.000776338	0.997897
Cell_2129	5.73161e-43	1.6492e-09	0.0477727	3.48246e-09	0.139504	0.807043	0.00568049
Cell_2130	2.53354e-14	0.00034948	0.00725804	0.00120114	0.744878	0.239804	0.00650911
Cell_2131	3.47607e-25	1.33443e-07	0.000590745	6.14604e-08	0.93583	0.0635658	1.36474e-05
Cell_2132	7.58458e-24	2.49822e-08	0.00116501	5.75501e-08	0.00202247	0.00274918	0.994063
Cell_2133	9.46472e-35	5.3589e-12	0.00170425	1.59084e-12	0.909267	0.0856343	0.00339476
Cell_2134	2.26364e-26	5.00307e-14	0.0130764	1.75569e-13	0.847395	0.137656	0.00187253
Cell_2135	0.104123	4.82494e-05	1.27028e-05	0.000119249	0.000168845	2.82826e-05	0.895499
Cell_2136	0.998914	0.000693312	1.54252e-05	0.000120949	3.02117e-05	0.000221454	4.48724e-06
Cell_2137	3.53154e-18	9.76246e-08	0.000191859	2.55425e-07	0.000474974	0.00053593	0.998797
Cell_2138	1.19018e-29	1.46374e-12	4.50409e-05	5.11944e-12	0.00304394	0.000138174	0.996773
Cell_2139	1.81023e-15	7.3055e-11	0.0203701	2.07915e-10	0.109691	0.0598553	0.810084
Cell_2140	2.97889e-09	5.44071e-11	0.0258236	3.60722e-11	0.212046	0.762123	6.80568e-06
Cell_2141	1.52815e-28	1.10001e-07	0.0024884	3.22927e-07	0.000303376	0.00546697	0.991741
Cell_2142	3.76466e-44	2.3395e-10	0.00201242	2.08229e-11	0.312875	0.685092	2.02486e-05
Cell_2143	2.83228e-12	4.43478e-06	1.54124e-05	1.09606e-05	0.000330964	3.33238e-05	0.999605
Cell_2144	7.6629e-16	2.62574e-07	0.000698763	7.47288e-07	0.000752859	0.0019408	0.996607
Cell_2145	1.38043e-30	1.6113e-16	0.0316097	5.28764e-16	0.432695	0.535425	0.000270325
Cell_2146	4.92383e-27	2.02313e-09	0.00127423	6.83682e-09	0.00303432	0.00284932	0.992842
Cell_2147	7.7158e-25	1.59373e-10	0.00768155	5.33595e-10	0.0126993	0.0222058	0.957413
Cell_2148	9.02091e-34	3.12858e-13	0.00144379	9.42249e-13	0.402345	0.596211	5.54374e-09
Cell_2149	4.69994e-11	0.125545	0.0298172	0.14418	0.162344	0.537391	0.000722684
Cell_2150	8.3716e-24	4.73073e-10	0.157036	1.08979e-09	0.200118	0.486083	0.156762
Cell_2151	1.2643e-15	1.73424e-09	0.00158932	5.93479e-09	0.0481668	0.0139701	0.936274
Cell_2152	3.05129e-20	0.00100261	0.000634939	0.000174906	0.00315869	0.00222084	0.992808
Cell_2153	8.20858e-21	2.49388e-12	4.86771e-06	6.83428e-12	0.000139164	1.02598e-05	0.999846
Cell_2154	2.52554e-21	3.62493e-05	0.0348887	6.32373e-06	0.171339	0.575696	0.218033
Cell_2155	1.51046e-24	2.22326e-09	0.00043395	6.52678e-09	0.00197743	0.000845923	0.996743
Cell_2156	1.38284e-20	0.000121654	0.000662015	8.0657e-05	0.0265128	0.00286927	0.969754
Cell_2157	1.49504e-19	0.000166265	2.16995e-05	2.90052e-05	0.000444624	5.59756e-05	0.999282
Cell_2158	1.07051e-08	1.3783e-10	0.0024611	2.40445e-11	0.385158	0.612381	4.82901e-07
Cell_2159	6.19756e-30	4.83516e-10	0.00938597	1.43536e-10	0.439298	0.550543	0.00077286
Cell_2160	3.32749e-24	0.000760675	0.00430828	0.00068172	0.29173	0.702509	1.08079e-05
Cell_2161	2.69575e-21	2.62882e-09	0.018372	8.88362e-09	0.0640459	0.117053	0.800529
Cell_2162	0.998987	4.24608e-05	1.08984e-05	0.000120844	0.000185434	0.000653522	1.1473e-09
Cell_2163	1.02697e-15	7.95744e-05	7.98177e-05	0.000168029	0.0012858	0.000316509	0.99807
Cell_2164	1.26105e-26	5.13402e-08	0.0337546	2.3646e-08	0.195882	0.769353	0.00100996
Cell_2165	1.20454e-33	8.07511e-12	0.0637568	2.48416e-11	0.288137	0.245471	0.402635
Cell_2166	0.999775	3.57856e-05	1.53366e-05	0.000120931	2.5035e-06	4.19345e-05	8.11654e-06
Cell_2167	0.998938	3.85904e-05	2.67042e-05	0.000120834	0.000106004	0.000770296	3.12748e-09
Cell_2168	0.999654	8.62779e-05	2.58198e-05	0.000121361	2.36978e-06	8.0122e-05	3.00259e-05
Cell_2169	2.44873e-17	8.90175e-14	0.0302496	4.09992e-14	0.0105704	0.959155	2.46872e-05
Cell_2170	3.47218e-41	0.0936304	0.00621644	0.027795	0.797651	0.0710541	0.00365353
Cell_2171	4.52482e-30	6.78899e-13	0.00338274	2.20789e-12	0.443977	0.55264	8.27182e-07
Cell_2172	3.01156e-35	0.03878	0.0192723	0.0545491	0.344317	0.538438	0.00464288
Cell_2173	3.09655e-30	4.80254e-10	0.00484383	1.25654e-09	0.000158885	0.00945836	0.985539
Cell_2174	3.52322e-18	1.17909e-07	0.00191184	7.81743e-08	0.00114494	0.00527421	0.991669
Cell_2175	2.40271e-22	0.501775	0.0249744	0.0446608	0.0748678	0.176624	0.177098
Cell_2176	2.79339e-21	3.49257e-16	0.00141228	1.02531e-15	0.00401137	0.00311173	0.991465
Cell_2177	2.97939e-17	0.0149159	0.0741015	0.0133677	0.0928734	0.720179	0.084562
Cell_2178	4.49951e-14	0.000114498	0.00192658	0.000352233	0.0278852	0.0115821	0.958139
Cell_2179	6.13871e-24	4.88967e-07	0.0328875	1.39161e-06	0.00729553	0.175185	0.78463
Cell_2180	0.607292	5.8107e-05	9.97336e-05	0.000122699	0.000592182	0.000270558	0.391565
Cell_2181	1.22079e-26	5.90424e-09	9.7366e-05	1.54478e-08	0.000761718	0.000260558	0.99888
Cell_2182	8.76766e-16	5.06548e-06	0.125484	1.71827e-05	0.031406	0.74451	0.0985779
Cell_2183	2.0318e-46	5.44751e-14	0.000628647	1.84785e-13	0.00246195	0.00189588	0.995014
Cell_2184	3.20033e-18	8.19746e-10	0.0512973	3.77555e-10	0.0708314	0.253083	0.624788
Cell_2185	1.77654e-22	0.510557	0.00928716	0.0454425	0.0620014	0.368543	0.00416895
Cell_2186	1.08219e-14	0.000836112	0.000758004	0.0022913	0.16144	0.834674	2.23903e-08
Cell_2187	6.73388e-21	3.8671e-05	0.00800717	5.43957e-05	0.00424906	0.0140784	0.973572
Cell_2188	3.05843e-32	1.29067e-15	0.00265256	4.43593e-15	0.229598	0.767749	8.78539e-09
Cell_2189	1.10029e-27	4.73949e-11	0.0654845	4.24756e-11	0.389935	0.531165	0.013415
Cell_2190	1.95417e-25	4.04122e-07	0.0011329	1.19967e-07	0.0671034	0.00834481	0.923418
Cell_2191	3.74973e-42	4.06034e-13	0.124344	1.37212e-12	0.356653	0.285629	0.233375
Cell_2192	1.16696e-29	9.85398e-12	0.042005	1.38609e-11	0.342467	0.539236	0.0762915
Cell_2193	8.14033e-22	1	4.02572e-11	3.36383e-10	2.96486e-12	7.96663e-11	3.65105e-10
Cell_2194	7.43378e-22	5.39233e-07	0.000584785	3.57515e-07	0.000249677	0.00158349	0.997581
Cell_2195	2.40762e-14	0.999249	2.74037e-05	0.000242152	3.48526e-06	0.000230566	0.000246925
Cell_2196	5.02164e-20	0.992756	4.72903e-06	2.04778e-05	4.2743e-05	1.73958e-05	0.00715846
Cell_2197	1.16019e-18	6.50291e-06	0.00988867	2.16481e-05	0.00343607	0.0241023	0.962545
Cell_2198	1.44167e-20	8.64777e-14	0.0601546	2.36985e-13	0.0527735	0.883051	0.00402055
Cell_2199	1.54317e-20	6.70866e-08	0.000402433	4.44788e-08	0.000600431	0.0010088	0.997988
Cell_2200	4.69611e-38	7.21263e-10	0.00138812	8.28327e-10	0.0026902	0.00374091	0.992181
Cell_2201	3.13384e-26	7.09727e-06	0.0197134	6.3606e-06	0.0685765	0.166078	0.745619
Cell_2202	7.52297e-29	1.25069e-13	0.000228273	4.35961e-13	0.000597423	0.000625314	0.998549
Cell_2203	3.69951e-19	2.34096e-05	0.0170204	6.12489e-05	0.412269	0.569765	0.000861429
Cell_2204	5.37128e-18	6.84368e-06	0.000335409	6.13334e-06	0.000426895	0.00085633	0.998368
Cell_2205	1.84754e-30	0.998672	8.8754e-05	0.000619945	4.9001e-05	0.00056463	6.11017e-06
Cell_2206	1.57563e-35	1.69009e-15	0.00222508	5.29202e-15	0.465699	0.532076	1.20693e-07
Cell_2207	5.1496e-28	1.31037e-15	0.0193862	4.3001e-15	0.090766	0.0496526	0.840195
Cell_2208	1.05922e-16	3.07246e-05	0.0221573	5.82458e-05	0.0328732	0.116284	0.828596
Cell_2209	2.50804e-17	2.18849e-06	0.00026615	3.81784e-07	0.00134454	0.000952155	0.997435
Cell_2210	0.999743	5.75749e-05	1.12337e-05	0.000121575	2.02861e-06	3.95277e-05	2.54994e-05
Cell_2211	2.39468e-21	9.69535e-05	0.000224494	4.46544e-05	0.000231966	0.00055709	0.998845
Cell_2212	3.56854e-18	4.38207e-08	0.0515851	5.03254e-08	0.332173	0.48143	0.134812
Cell_2213	2.26596e-35	6.11049e-18	0.00728692	2.13953e-17	0.385907	0.606806	2.99203e-07
Cell_2214	5.6839e-21	1.21297e-08	0.0309748	4.08133e-08	0.413068	0.266422	0.289535
Cell_2215	1.45246e-28	2.31199e-10	0.0356064	8.00491e-10	0.315928	0.174924	0.473541
Cell_2216	1.21058e-31	8.96188e-10	0.00016433	1.2606e-09	7.18137e-05	0.000272074	0.999492
Cell_2217	4.3058e-17	0.684502	0.0129173	0.203201	0.00167831	0.0687672	0.0289339
Cell_2218	3.68738e-17	0.0415888	0.0110191	0.00725522	0.00669694	0.0496718	0.883768
Cell_2219	3.07419e-31	1.08875e-11	0.00269216	9.75739e-12	0.269104	0.728204	2.07473e-07
Cell_2220	3.71102e-28	1.49764e-07	0.0166811	6.89776e-08	0.120771	0.862417	0.000130966
Cell_2221	3.85423e-30	5.81293e-12	0.0365309	1.89046e-11	0.518518	0.444077	0.000874298
Cell_2222	4.97874e-07	4.84781e-05	0.000160624	2.23278e-05	0.000489565	0.00040093	0.998878
Cell_2223	6.23044e-19	1.08769e-06	0.0514984	2.06197e-06	0.0366928	0.227346	0.68446
Cell_2224	1.95815e-24	1.27435e-15	0.0527736	3.83801e-15	0.306541	0.62639	0.0142953
Cell_2225	9.05971e-36	3.94966e-13	0.0014574	6.89023e-14	0.433174	0.0175976	0.547771
Cell_2226	1.39693e-20	1.22813e-10	0.0675037	4.30687e-10	0.327296	0.597591	0.00760857
Cell_2227	8.28522e-26	2.2066e-09	0.000712073	3.84945e-10	0.00331803	0.00351182	0.992458
Cell_2228	1.81439e-16	5.17053e-07	0.00677042	1.53492e-07	0.0408857	0.0471901	0.905153
Cell_2229	1.24965e-22	0.999975	2.99336e-07	1.85057e-06	1.18728e-05	1.12066e-05	3.54832e-10
Cell_2230	2.29525e-16	0.00561257	0.00297084	0.0159734	0.173129	0.80231	3.8764e-06
Cell_2231	5.67885e-20	1.08404e-08	2.98395e-05	1.7982e-08	0.000239673	6.2435e-05	0.999668
Cell_2232	4.23726e-19	2.27148e-09	0.00104291	2.02174e-10	0.188012	0.810945	1.23068e-11
Cell_2233	6.06648e-48	8.74737e-29	0.0185619	4.02882e-29	0.270546	0.710627	0.000265233
Cell_2234	4.96956e-13	4.71375e-08	0.000526062	1.08588e-07	0.00460813	0.00291041	0.991955
Cell_2235	9.13864e-12	0.200333	0.0165129	0.0178308	0.00496485	0.760354	4.31577e-06
Cell_2236	9.49419e-13	0.00021948	0.000167638	6.51546e-05	0.000489178	0.000452267	0.998606
Cell_2237	1.27007e-32	3.21503e-12	0.0135932	9.43828e-12	0.365006	0.617483	0.00391757
Cell_2238	3.83244e-38	3.11198e-17	0.00130895	9.37251e-17	0.224597	0.774094	5.87963e-10
Cell_2239	9.69999e-34	1.59615e-12	0.0483689	4.37412e-12	0.460223	0.490962	0.000446507
Cell_2240	4.26443e-28	4.23033e-14	0.0698561	1.30138e-13	0.331023	0.596123	0.00299811
Cell_2241	1.64834e-17	6.04577e-12	0.00748113	6.9432e-12	0.0161539	0.0189976	0.957367
Cell_2242	9.43087e-26	6.17645e-13	0.0118524	2.84472e-13	0.0192673	0.968857	2.36799e-05
Cell_2243	1.73812e-19	2.66896e-10	0.0195923	9.36125e-10	0.639804	0.340023	0.000580225
Cell_2244	2.53276e-20	1	6.73053e-11	3.65517e-10	7.70395e-10	2.81872e-09	9.44962e-15
Cell_2245	2.90991e-08	1.03619e-05	0.00808806	1.45753e-05	0.00458466	0.0269746	0.960328
Cell_2246	7.95659e-49	3.54022e-11	0.0449263	1.23462e-10	0.0649677	0.0984362	0.79167
Cell_2247	6.62376e-22	6.8695e-06	0.0165439	1.30228e-05	0.0408576	0.0944896	0.848089
Cell_2248	6.16858e-49	1.79109e-32	0.065651	4.90833e-32	0.41292	0.484803	0.0366266
Cell_2249	6.3742e-35	9.24514e-09	0.0189454	1.30045e-08	0.214583	0.764218	0.00225302
Cell_2250	1.05282e-18	6.8139e-09	0.0174096	2.05217e-08	0.298356	0.683684	0.000550436
Cell_2251	6.71505e-20	2.59733e-09	0.00178945	8.13275e-09	0.00227304	0.00473093	0.991207
Cell_2252	7.32233e-37	1.22995e-14	0.0199454	8.15462e-15	0.180768	0.799107	0.000179683
Cell_2253	5.91693e-22	2.43962e-05	0.0252533	4.25594e-06	0.0503206	0.154637	0.76976
Cell_2254	4.76645e-10	0.138438	0.0217073	0.0241507	0.120089	0.69468	0.000934818
Cell_2255	1.23392e-16	0.000374429	0.000523326	0.000172453	0.00109154	0.00147528	0.996363
Cell_2256	3.77505e-18	4.07214e-11	0.0581638	1.25272e-10	0.144167	0.431389	0.36628
Cell_2257	3.20719e-08	5.49965e-08	0.00289419	6.31601e-08	0.00194765	0.00729203	0.987866
Cell_2258	1.40854e-21	8.95988e-12	0.0216519	5.94046e-12	0.644751	0.329156	0.0044404
Cell_2259	1.79587e-42	1.41669e-14	0.0817539	4.92323e-14	0.0852097	0.82964	0.00339641
Cell_2260	3.47974e-20	0.0092598	0.000120127	0.000824175	0.109531	0.880265	1.13753e-13
Cell_2261	1.38439e-28	3.82714e-08	0.000113989	6.67649e-09	0.00330519	0.000163986	0.996417
Cell_2262	2.79448e-20	4.6417e-09	0.0066424	1.49366e-08	0.0295492	0.0219095	0.941899
Cell_2263	1.59642e-13	0.535444	0.0208311	0.0476575	0.0470957	0.302191	0.046781
Cell_2264	1.09016e-16	1.10112e-09	0.00381193	3.26877e-10	0.363124	0.633064	5.82356e-07
Cell_2265	1.26948e-25	7.98969e-06	0.0273835	1.39381e-06	0.00486798	0.0903829	0.877356
Cell_2266	2.48973e-22	7.92428e-12	0.000689885	1.31448e-11	0.217351	0.781959	5.36686e-11
Cell_2267	4.57712e-32	1.92821e-11	0.000779022	3.1985e-11	0.96827	0.0309279	2.26504e-05
Cell_2268	1.85178e-25	1.83953e-14	0.00052157	1.21962e-14	0.527718	0.47176	2.9273e-09
Cell_2269	2.31927e-33	9.48311e-13	0.0125238	2.85607e-12	0.0538862	0.0403025	0.893288
Cell_2270	5.24649e-18	0.785788	0.00937911	0.00557561	0.0290066	0.169978	0.000272789
Cell_2271	8.62517e-17	1.2685e-08	0.0122668	2.92217e-08	0.397881	0.584169	0.00568294
Cell_2272	3.87253e-27	7.873e-08	0.0379028	2.53347e-07	0.0367535	0.925343	3.74618e-07
Cell_2273	1.74995e-56	3.14648e-11	0.0325733	4.42593e-11	0.511048	0.4561	0.000278504
Cell_2274	7.56211e-24	1.17641e-11	0.01513	2.23016e-11	0.638914	0.3459	5.57921e-05
Cell_2275	1.35197e-10	5.70322e-07	0.0343706	1.99965e-06	0.0249108	0.177213	0.763503
Cell_2276	1.25392e-20	9.33555e-11	0.00186725	2.30729e-10	0.00293959	0.00546702	0.989726
Cell_2277	1.46938e-30	2.34267e-09	0.028528	8.12756e-09	0.722706	0.246837	0.00192906
Cell_2278	2.84242e-24	3.27349e-09	0.00107592	9.85891e-09	0.46256	0.536365	6.06314e-10
Cell_2279	6.15634e-28	2.61167e-05	9.01518e-05	5.5148e-05	0.000189932	0.000193514	0.999445
Cell_2280	4.03821e-18	5.3542e-05	0.0239419	4.76554e-06	0.456377	0.494461	0.0251615
Cell_2281	1.47198e-21	1.38863e-07	0.0276766	6.3957e-08	0.483022	0.475594	0.0137073
Cell_2282	2.97536e-33	2.62654e-15	0.00219565	7.79711e-16	0.651622	0.0272379	0.318945
Cell_2283	1.15206e-28	1.44344e-08	0.00108238	1.6577e-08	0.0100588	0.00363774	0.985221
Cell_2284	6.93894e-30	0.180518	0.0272847	0.0535883	0.145923	0.592393	0.000292926
Cell_2285	5.0692e-32	3.27749e-14	0.0035296	1.04158e-13	0.316079	0.680391	6.06264e-07
Cell_2286	1.19164e-37	0.365602	0.0229809	0.168387	0.0118945	0.422409	0.00872602
Cell_2287	6.95096e-25	1.35201e-12	0.00539063	3.11456e-12	0.751874	0.242536	0.000199097
Cell_2288	2.26632e-45	3.24137e-09	0.000261495	8.48071e-09	0.000433091	0.000755371	0.99855
Cell_2289	8.28787e-31	1.99177e-11	0.0426049	3.47467e-12	0.00385114	0.953098	0.000446449
Cell_2290	1.68261e-36	3.25476e-17	0.00214348	7.4978e-17	0.408413	0.589443	3.0599e-08
Cell_2291	6.97007e-27	0.225984	0.0326905	0.0670854	0.0223869	0.6489	0.00295336
Cell_2292	2.01278e-17	2.04401e-10	0.0222916	3.39061e-10	0.423256	0.401481	0.152972
Cell_2293	3.58497e-19	0.0885728	0.0864616	0.167911	0.0261262	0.59414	0.0367885
Cell_2294	1.41572e-23	2.34113e-09	0.000532107	7.91144e-09	0.000994439	0.00117919	0.997294
Cell_2295	2.13951e-36	2.82488e-09	0.0304801	9.83645e-09	0.102152	0.867364	3.77088e-06
Cell_2296	5.73521e-15	1.28973e-08	3.77692e-05	4.15024e-08	0.000658969	0.000105138	0.999198
Cell_2297	2.50346e-31	1	1.09709e-08	7.62611e-08	1.30574e-08	5.67197e-08	1.04079e-07
Cell_2298	1.30769e-15	0.965089	8.26062e-06	7.7871e-05	3.64624e-05	1.57053e-05	0.0347727
Cell_2299	4.16388e-38	5.08131e-12	0.00124589	1.76289e-11	0.0205928	0.00617648	0.971985
Cell_2300	0.99971	3.58133e-05	1.26824e-05	0.000121025	1.18719e-05	0.000102381	6.32087e-06
Cell_2301	0.998804	0.00018233	1.0338e-05	0.000120886	0.000241165	0.000641682	1.1351e-09
Cell_2302	1.15756e-30	4.53708e-13	0.181486	1.58415e-12	0.220766	0.52027	0.0774786
Cell_2303	2.94021e-27	6.11018e-10	0.000928798	5.4384e-11	0.273768	0.725303	1.27338e-09
Cell_2304	1.72291e-27	0.999998	2.32788e-07	1.18994e-06	7.18968e-10	4.67285e-07	7.99256e-08
Cell_2305	1.11359e-17	1.8366e-06	0.0889522	4.23088e-06	0.199002	0.474449	0.23759
Cell_2306	2.83585e-42	5.42968e-21	0.00890889	1.86952e-20	0.0128098	0.0151459	0.963135
Cell_2307	1.0982e-30	5.19165e-15	0.00296076	5.96229e-15	0.00371891	0.00549338	0.987827
Cell_2308	2.481e-05	4.84405e-08	0.0153205	5.56309e-08	0.629254	0.355119	0.000281799
Cell_2309	4.70951e-20	5.15029e-12	0.00767225	8.98473e-13	0.559597	0.431637	0.00109414
Cell_2310	0.999793	3.47575e-05	1.11861e-05	0.000120875	2.66038e-06	3.77744e-05	8.11288e-08
Cell_2311	1.44592e-18	0.000288599	0.0039465	0.000887821	0.000695191	0.0135802	0.980602
Cell_2312	1.64183e-17	1	1.06599e-10	7.59932e-10	4.36339e-11	8.36098e-10	2.22212e-13
Cell_2313	8.54282e-17	0.000419665	0.0985511	3.73525e-05	0.362179	0.278748	0.260064
Cell_2314	2.96125e-12	0.98134	0.000788535	0.00349379	0.000229353	0.0140531	9.51224e-05
Cell_2315	0.9996	0.000135222	2.06986e-05	0.000121187	7.37669e-06	9.38516e-05	2.17084e-05
Cell_2316	1.503e-30	1	2.29144e-09	4.71713e-08	8.92756e-09	9.22303e-09	2.57782e-08
Cell_2317	3.91522e-08	0.580786	0.00831873	0.0516932	0.0106286	0.348573	8.96853e-07
Cell_2318	1.5046e-30	0.999971	6.4542e-08	1.96369e-07	4.38665e-08	2.00013e-07	2.86073e-05
Cell_2319	0.999483	4.01481e-05	2.19979e-05	0.000120916	5.26888e-06	0.000328645	5.42613e-09
Cell_2320	3.09373e-24	0.000172732	0.0121602	0.000114522	0.00597964	0.040338	0.941235
Cell_2321	2.85098e-17	0.000120797	0.00372131	0.00039285	0.00508922	0.0098129	0.980863
Cell_2322	2.01681e-32	0.000973542	0.0237095	0.00111805	0.0288865	0.945068	0.000244221
Cell_2323	3.8487e-35	1.55536e-12	1.56951e-05	1.78624e-12	0.000168752	3.02953e-05	0.999785
Cell_2324	3.63374e-26	0.000709324	0.00353839	0.00149781	0.343757	0.650498	1.46827e-08
Cell_2325	3.42216e-29	4.81008e-13	0.010384	1.61046e-12	0.209817	0.0543759	0.725423
Cell_2326	5.80053e-21	1.75815e-08	0.000868077	4.05015e-08	0.000158716	0.00177786	0.997195
Cell_2327	2.85258e-19	0.115123	0.0627628	0.0200834	0.0131869	0.29529	0.493553
Cell_2328	3.49174e-27	2.66872e-16	0.000113642	9.08262e-16	0.00249472	0.000268694	0.997123
Cell_2329	1.25309e-43	4.29257e-09	0.000567571	3.82063e-10	0.000188786	0.00117635	0.998067
Cell_2330	5.43201e-24	5.01067e-08	0.0250091	9.49892e-08	0.342272	0.630963	0.00175539
Cell_2331	1.10253e-16	6.20563e-08	0.00654668	1.8422e-08	0.0149278	0.0393951	0.93913
Cell_2332	1.72869e-25	1	2.34154e-13	1.95153e-12	3.4838e-14	7.88141e-13	6.27457e-13
Cell_2333	5.18476e-42	1	3.43831e-10	1.79061e-09	1.16628e-10	2.05463e-09	2.61487e-11
Cell_2334	2.85946e-08	0.000108149	0.000540725	0.000354903	0.000871307	0.00121936	0.996906
Cell_2335	3.10973e-28	9.24709e-10	0.00406195	2.28542e-09	0.0264767	0.0139998	0.955462
Cell_2336	1.95009e-25	4.24044e-05	0.00828491	1.25881e-05	0.00176634	0.0291684	0.960725
Cell_2337	2.06416e-19	2.19387e-09	0.106189	3.08595e-09	0.393473	0.418756	0.0815808
Cell_2338	1.17862e-22	1.585e-13	0.00117077	1.05086e-13	0.93053	0.0679397	0.000359163
Cell_2339	2.3814e-18	1.12412e-11	0.0703783	3.93855e-11	0.365847	0.562013	0.00176152
Cell_2340	1.71885e-38	5.4564e-07	0.0559702	2.51308e-07	0.221897	0.402683	0.319449
Cell_2341	2.80956e-29	0.0212382	0.000528766	0.00189032	0.755719	0.220565	5.90807e-05
Cell_2342	6.55876e-24	4.42961e-12	0.0893765	1.5531e-11	0.246146	0.33483	0.329647
Cell_2343	1.70317e-24	9.77774e-14	0.00885697	3.40657e-13	0.578243	0.412897	2.56175e-06
Cell_2344	2.04905e-15	1.04576e-05	0.000113548	1.201e-05	0.000283156	0.000301331	0.999279
Cell_2345	3.65138e-42	1.01608e-20	0.000780036	3.26965e-20	0.00570718	0.00239393	0.991119
Cell_2346	2.62029e-17	2.13994e-09	0.000133442	4.51871e-09	0.000187832	0.000214266	0.999464
Cell_2347	9.11401e-24	0.999912	1.63718e-07	2.44879e-06	8.46964e-08	3.5271e-07	8.47727e-05
Cell_2348	1.93552e-34	1.19196e-20	0.0296257	3.66686e-20	0.36937	0.600979	2.50493e-05
Cell_2349	1.8827e-26	8.964e-09	0.0085297	1.69934e-08	0.105296	0.0528373	0.833337
Cell_2350	7.79279e-23	7.19815e-10	3.01676e-05	2.34096e-09	0.000297119	7.98982e-05	0.999593
Cell_2351	6.22159e-24	9.36546e-09	0.0821516	2.88111e-08	0.157118	0.45103	0.3097
Cell_2352	6.26858e-23	9.35326e-10	0.0231198	1.31566e-09	0.0283276	0.0834904	0.865062
Cell_2353	0.99866	3.80238e-05	1.76221e-05	0.000120838	9.88449e-06	0.00115315	3.20265e-12
Cell_2354	1.44873e-19	2.07133e-09	0.012494	7.17927e-09	0.0763712	0.0453335	0.865801
Cell_2355	6.60729e-15	4.37825e-10	0.000132769	1.00859e-09	0.00500407	0.000431757	0.994431
Cell_2356	2.3627e-20	3.74153e-05	0.00881693	0.00012527	0.0805445	0.0434072	0.867069
Cell_2357	0.999489	3.7171e-05	2.7187e-05	0.000120886	3.82678e-05	0.000287814	1.60323e-07
Cell_2358	1.07693e-14	0.000210805	0.076546	0.000715075	0.271006	0.64394	0.00758223
Cell_2359	1.30765e-25	0.207486	0.0224014	0.0361962	0.0248082	0.241698	0.467411
Cell_2360	1.98459e-27	6.42549e-10	0.000258731	1.12093e-10	0.782389	0.217353	1.28686e-07
Cell_2361	1.5902e-15	0.001625	0.0744089	0.000482395	0.0504727	0.541729	0.331282
Cell_2362	1.76284e-09	0.102759	0.0223306	0.0179264	0.0114848	0.0747307	0.770769
Cell_2363	1.72289e-31	4.60886e-08	0.00343444	4.10215e-09	0.435667	0.560894	4.55311e-06
Cell_2364	1.75378e-27	7.66021e-18	0.0156632	1.76464e-17	0.0342031	0.0556292	0.894505
Cell_2365	2.4461e-25	5.21336e-07	0.00313254	9.09477e-08	0.154974	0.84189	2.55823e-06
Cell_2366	1.25049e-25	9.53996e-11	0.00489911	2.80062e-10	0.118443	0.876657	8.98225e-07
Cell_2367	9.47957e-15	0.686798	0.0233087	0.119813	0.00205409	0.108146	0.0598809
Cell_2368	0.988556	0.000259672	1.67357e-05	0.000119598	0.000265107	0.0107827	3.69576e-13
