cell	Node 0	Node 1	Node 2	Node 3
Cell_866	5.63808e-10	1.52578e-07	1.71936e-05	0.999983
Cell_867	1.18264e-05	0.000709586	0.360652	0.638626
Cell_868	6.43718e-07	0.000381311	0.0196305	0.979988
Cell_869	9.65812e-17	8.85395e-15	1	1.14974e-07
Cell_870	1.18265e-05	0.000700362	0.360656	0.638632
Cell_871	3.77525e-15	7.40933e-12	0.999992	7.69004e-06
Cell_872	1.80403e-05	0.00121222	0.0245908	0.974179
Cell_873	5.39507e-06	0.0105884	0.0504333	0.938973
Cell_874	9.18884e-19	5.44267e-17	2.80219e-14	1
Cell_875	1.1826e-05	0.000744447	0.36064	0.638604
Cell_876	2.1628e-12	2.18443e-10	1	2.30684e-08
Cell_877	1.18265e-05	0.000698676	0.360656	0.638633
Cell_878	8.4367e-15	5.27066e-13	0.282756	0.717244
Cell_879	5.39342e-13	3.55911e-11	1.64475e-08	1
Cell_880	1.46855e-15	8.69906e-13	4.47842e-11	1
Cell_881	4.71741e-12	3.16987e-10	1.4386e-07	1
Cell_882	5.95299e-08	3.53035e-06	0.474097	0.5259
Cell_883	6.48655e-11	1.31512e-08	0.999996	3.50274e-06
Cell_884	5.15997e-15	1.0127e-11	1.57356e-10	1
Cell_885	3.71169e-13	3.71663e-10	2.57631e-06	0.999997
Cell_886	6.9674e-14	4.68175e-12	2.3478e-10	1
Cell_887	3.8657e-13	1.04613e-10	1.17887e-08	1
Cell_888	9.25477e-08	1.05533e-05	0.0028223	0.997167
Cell_889	2.19525e-11	1.55424e-06	6.69454e-07	0.999998
Cell_890	2.85208e-05	0.00179539	0.86976	0.128416
Cell_891	5.76405e-17	5.77172e-14	7.25101e-14	1
Cell_892	1.73948e-16	2.78947e-14	1	9.39321e-12
Cell_893	1.08087e-13	6.44427e-12	0.999998	2.1637e-06
Cell_894	7.06473e-19	4.18485e-16	1	3.29854e-10
Cell_895	4.72388e-12	3.03234e-10	1.44057e-07	1
Cell_896	5.10222e-10	3.71852e-08	0.999972	2.7552e-05
Cell_897	6.43939e-07	3.80376e-05	0.0196373	0.980324
Cell_898	1.9731e-09	4.00037e-07	0.0579126	0.942087
Cell_899	1.18242e-05	0.000897122	0.360585	0.638506
Cell_900	4.37832e-13	1.68682e-10	0.999931	6.94345e-05
Cell_901	1.1822e-05	0.00108376	0.360517	0.638387
Cell_902	5.3955e-08	3.56048e-06	0.999903	9.30937e-05
Cell_903	1.29484e-09	1.29656e-06	0.0236494	0.976349
Cell_904	6.01383e-10	3.56234e-07	1.83395e-05	0.999981
Cell_905	3.84906e-14	7.55419e-11	1.17379e-09	1
Cell_906	3.23271e-07	0.000124546	0.00985833	0.990017
Cell_907	3.19132e-15	2.25113e-13	9.73212e-11	1
Cell_908	2.84738e-18	2.6103e-16	8.68325e-14	1
Cell_909	1.39063e-15	8.8327e-14	0.0530602	0.94694
Cell_910	1.18255e-05	0.000780366	0.360627	0.638581
Cell_911	4.4907e-13	1.21527e-10	5.61722e-07	0.999999
Cell_912	1.18124e-05	0.00189426	0.360225	0.637869
Cell_913	2.65966e-14	2.68625e-12	8.11079e-10	1
Cell_914	3.07323e-05	0.00186718	0.9372	0.060902
Cell_915	3.06413e-13	3.06821e-10	3.85439e-10	1
Cell_916	3.56701e-13	2.28972e-11	0.00382315	0.996177
Cell_917	6.1403e-11	3.63726e-08	0.48137	0.51863
Cell_918	4.71094e-08	5.37191e-06	0.999909	8.52136e-05
Cell_919	9.64869e-23	5.69729e-21	1	3.5721e-10
Cell_920	2.5967e-13	1	7.9188e-09	1.40222e-08
Cell_921	5.38112e-13	3.30543e-11	0.997798	0.00220231
Cell_922	1.18246e-05	0.000861782	0.360598	0.638529
Cell_923	3.78816e-22	2.67213e-20	1.15522e-17	1
Cell_924	1.29462e-08	0.998906	0.000394801	0.000699096
Cell_925	1.17811e-05	0.00453886	0.35927	0.636179
Cell_926	5.88616e-16	9.43918e-14	1.79502e-11	1
Cell_927	3.72008e-12	3.75727e-10	1.13446e-07	1
Cell_928	1.49902e-05	0.000936485	0.457136	0.541913
Cell_929	5.37261e-15	3.1783e-13	1.63841e-10	1
Cell_930	1.25155e-16	1.26406e-14	6.62846e-05	0.999934
Cell_931	1.9938e-15	1.31571e-13	0.999997	2.95619e-06
Cell_932	1.98776e-25	1.17372e-23	6.06178e-21	1
Cell_933	3.0724e-05	0.00622915	0.936946	0.0567939
Cell_934	1.87557e-11	1.59134e-09	0.989005	0.0109954
Cell_935	1.05545e-20	9.6757e-19	1	2.54911e-13
Cell_936	3.21584e-15	2.72851e-13	1	1.73655e-10
Cell_937	2.12276e-05	0.00574461	0.647348	0.346886
Cell_938	3.79334e-16	2.24109e-14	1.20088e-07	1
Cell_939	5.44177e-14	1.47265e-11	6.25651e-08	1
Cell_940	5.17757e-06	0.000310655	0.157893	0.841791
Cell_941	3.91508e-17	2.68899e-15	1.19393e-12	1
Cell_942	4.24637e-13	4.28882e-11	1.29495e-08	1
Cell_943	1.88393e-12	1.22464e-10	5.74514e-08	1
Cell_944	1.16962e-05	0.0117117	0.356682	0.631595
Cell_945	2.74622e-17	5.38976e-14	3.48007e-14	1
Cell_946	1.02406e-07	6.0661e-05	0.00312293	0.996816
Cell_947	7.24466e-11	4.31331e-09	2.2093e-06	0.999998
Cell_948	3.09591e-37	8.37815e-35	2.38449e-24	1
Cell_949	2.1751e-13	2.88682e-11	1	1.17456e-08
Cell_950	2.85518e-15	1.69129e-12	0.000230244	0.99977
Cell_951	3.07317e-34	4.9282e-32	1	1.60736e-23
Cell_952	1.95271e-15	1.15877e-13	5.9549e-11	1
Cell_953	3.21984e-06	0.000325203	0.0981908	0.901481
Cell_954	2.97292e-06	0.000272538	0.0906609	0.909064
Cell_955	8.49412e-14	7.20692e-12	2.59033e-09	1
Cell_956	2.00071e-16	5.41432e-14	6.10128e-12	1
Cell_957	6.73753e-12	7.68284e-10	8.58112e-09	1
Cell_958	3.09613e-05	0.00225648	0.944184	0.0535288
Cell_959	1.79285e-05	0.00164357	0.0301982	0.96814
Cell_960	2.0734e-22	2.07616e-19	5.17982e-08	1
Cell_961	3.23723e-15	2.45615e-13	9.87211e-11	1
Cell_962	1.24566e-17	2.44475e-14	0.999732	0.000267604
Cell_963	2.83252e-20	1.09128e-17	1	1.52957e-15
Cell_964	2.93081e-13	1.7928e-11	0.920603	0.0793968
Cell_965	8.691e-12	2.35196e-09	0.99885	0.00114993
Cell_966	1.90711e-17	1.13067e-15	0.0231156	0.976884
Cell_967	4.22367e-24	2.56614e-22	1	1.11793e-11
Cell_968	4.59315e-13	2.72079e-10	1	1.4202e-07
Cell_969	4.51185e-15	4.55696e-13	5.85808e-12	1
Cell_970	1.86234e-08	7.17498e-06	0.69445	0.305543
Cell_971	1.17811e-05	0.00453886	0.35927	0.636179
Cell_972	2.97313e-06	0.00019978	0.0906675	0.90913
Cell_973	6.35293e-18	4.63005e-16	7.98924e-15	1
Cell_974	8.73842e-11	2.36479e-08	2.66483e-06	0.999997
Cell_975	8.77872e-13	5.48433e-11	0.992571	0.00742896
Cell_976	1.09599e-08	6.47876e-07	0.00033423	0.999665
Cell_977	1.28608e-09	2.52407e-06	0.653893	0.346105
Cell_978	8.44881e-13	2.28642e-10	0.53387	0.46613
Cell_979	9.12995e-17	5.4082e-14	2.78423e-12	1
Cell_980	1.88288e-10	1.16217e-08	4.47255e-07	1
Cell_981	1.1797e-05	0.0031925	0.359756	0.637039
Cell_982	5.7916e-13	1.56732e-10	1.76618e-08	1
Cell_983	4.60739e-20	3.04041e-18	8.66485e-16	1
Cell_984	1.18188e-05	0.00134771	0.360422	0.638218
Cell_985	1.18264e-05	0.000707765	0.360653	0.638627
Cell_986	3.78341e-13	7.42536e-10	0.919909	0.0800912
Cell_987	1.17524e-05	0.00696162	0.358396	0.634631
Cell_988	1.15661e-05	0.0226998	0.352716	0.624573
Cell_989	1.25193e-17	7.47013e-16	3.81783e-13	1
Cell_990	7.65363e-10	1.22735e-07	0.999154	0.000846321
Cell_991	1.4137e-15	1.42783e-13	0.99999	9.69021e-06
Cell_992	2.23172e-27	8.59809e-25	7.52045e-16	1
Cell_993	1.70497e-13	1.05825e-11	5.19942e-09	1
Cell_994	4.78586e-34	9.39276e-31	1.45948e-29	1
Cell_995	1.48739e-07	8.88298e-06	0.00453588	0.995455
Cell_996	1.80679e-05	0.00144086	0.022871	0.97567
Cell_997	4.37753e-16	7.0199e-14	1.58099e-11	1
Cell_998	3.12068e-08	8.44518e-06	0.999757	0.000234803
Cell_999	6.61503e-12	1.29827e-08	2.01729e-07	1
Cell_1000	6.78918e-15	4.04482e-13	0.999997	3.2416e-06
Cell_1001	4.24988e-37	6.8152e-35	1	2.29494e-32
Cell_1002	1.33219e-14	2.13633e-12	4.06258e-10	1
Cell_1003	1.18246e-05	0.000861782	0.360598	0.638529
Cell_1004	1.1753e-10	9.97196e-09	3.58415e-06	0.999996
Cell_1005	1.05294e-08	6.75897e-07	0.000321099	0.999678
Cell_1006	5.15997e-15	3.63979e-13	1.57356e-10	1
Cell_1007	1.17524e-05	0.00696162	0.358396	0.634631
Cell_1008	5.1768e-11	1.99445e-08	0.0126382	0.987362
Cell_1009	3.90466e-10	4.45251e-08	1.19075e-05	0.999988
Cell_1010	5.98276e-13	6.82217e-11	7.52573e-10	1
Cell_1011	1.77744e-05	0.0177981	0.0223639	0.95982
Cell_1012	6.44713e-15	6.45571e-12	1.96609e-10	1
Cell_1013	3.06218e-05	0.00828686	0.933829	0.057854
Cell_1014	6.86133e-13	4.06788e-11	2.0924e-08	1
Cell_1015	5.70011e-19	7.56525e-17	7.96866e-06	0.999992
Cell_1016	1.18249e-05	0.000834118	0.360608	0.638547
Cell_1017	1.86e-10	2.98274e-08	0.966806	0.0331944
Cell_1018	3.09743e-05	0.00193506	0.944578	0.0534557
Cell_1019	9.80471e-14	7.81897e-12	2.99e-09	1
Cell_1020	2.27318e-18	3.64533e-16	0.586643	0.413357
Cell_1021	3.46401e-21	4.59747e-19	1.05637e-16	1
Cell_1022	1.18162e-05	0.00156826	0.360343	0.638077
Cell_1023	1.80304e-05	0.00365559	0.0226809	0.973645
Cell_1024	2.01966e-34	7.7811e-32	1	3.49392e-31
Cell_1025	1.37115e-05	0.0052826	0.41814	0.576563
Cell_1026	2.36722e-15	1.56213e-13	1	1.2783e-10
Cell_1027	1.18262e-05	0.000723418	0.360647	0.638617
Cell_1028	1.078e-11	6.73463e-10	3.28744e-07	1
Cell_1029	3.00667e-13	0.0156949	9.16901e-09	0.984305
Cell_1030	1.15661e-05	0.0226998	0.352716	0.624573
Cell_1031	1.56797e-13	1.43741e-11	4.7816e-09	1
Cell_1032	4.50123e-10	2.79384e-08	0.954764	0.0452364
Cell_1033	5.25169e-13	3.60702e-11	1.60153e-08	1
Cell_1034	4.6764e-16	2.92149e-14	1	1.58587e-12
Cell_1035	2.19639e-14	1.30105e-11	0.999495	0.000504611
Cell_1036	2.91717e-13	1.85287e-11	0.999999	6.2664e-07
Cell_1037	1.57274e-08	1.57484e-05	0.999866	0.000118335
Cell_1038	2.11165e-17	4.14434e-14	2.65827e-14	1
Cell_1039	5.40943e-12	3.20432e-09	0.999803	0.000197405
Cell_1040	5.82571e-09	3.44769e-07	0.999989	1.03945e-05
Cell_1041	9.3781e-18	6.09618e-16	2.85991e-13	1
Cell_1042	3.72008e-12	2.71121e-10	1.13446e-07	1
Cell_1043	4.30922e-29	9.20902e-22	1	1.82668e-23
Cell_1044	4.9192e-13	2.94074e-11	1.50014e-08	1
Cell_1045	7.84847e-13	1.2586e-10	2.39344e-08	1
Cell_1046	2.06512e-19	2.74085e-17	2.57585e-09	1
Cell_1047	1.18264e-05	0.000710663	0.360652	0.638625
Cell_1048	3.71037e-14	2.1911e-12	4.66492e-11	1
Cell_1049	5.85548e-14	2.25592e-11	1	3.16196e-09
Cell_1050	1.64491e-07	3.33499e-05	0.388751	0.611216
Cell_1051	2.69501e-12	1.90104e-10	8.2186e-08	1
Cell_1052	5.78684e-15	2.22948e-12	5.40956e-11	1
Cell_1053	3.99674e-05	0.0784403	0.0659119	0.855608
Cell_1054	3.47128e-19	2.05121e-17	1.05859e-14	1
Cell_1055	1.18246e-05	0.000861782	0.360598	0.638529
Cell_1056	3.02744e-05	0.00229698	0.923235	0.074438
Cell_1057	1.18254e-05	0.000794607	0.360622	0.638572
Cell_1058	2.14745e-12	2.16892e-10	6.54878e-08	1
Cell_1059	2.12411e-14	1.30477e-12	6.47761e-10	1
Cell_1060	1.18188e-05	0.00134771	0.360422	0.638218
Cell_1061	1.18188e-05	0.00134771	0.360422	0.638218
Cell_1062	5.97861e-14	4.21725e-12	1.82321e-09	1
Cell_1063	1.18264e-05	0.000705103	0.360654	0.638629
Cell_1064	1.89741e-30	1.13043e-28	5.78627e-26	1
Cell_1065	5.39402e-15	4.9449e-13	0.935592	0.064408
Cell_1066	1.15726e-11	1.1588e-08	0.000387551	0.999612
Cell_1067	2.92163e-05	0.0573402	0.890968	0.0516622
Cell_1068	1.84542e-08	0.998441	0.00056277	0.000996526
Cell_1069	9.47042e-12	1.07992e-09	2.88806e-07	1
Cell_1070	4.88419e-06	0.000990247	0.148946	0.850059
Cell_1071	8.24042e-21	4.96971e-19	1.06621e-17	1
Cell_1072	1.18265e-05	0.000702627	0.360655	0.638631
Cell_1073	1.83309e-15	1.16431e-13	0.999979	2.09773e-05
Cell_1074	1.28126e-12	2.05465e-10	0.229591	0.770409
Cell_1075	1.14849e-23	8.37024e-22	1	6.20185e-19
Cell_1076	1.178e-10	4.53846e-08	0.999994	6.36123e-06
Cell_1077	1.39825e-09	8.28266e-07	0.999924	7.55058e-05
Cell_1078	1.19016e-32	7.38711e-31	3.62946e-28	1
Cell_1079	1.80767e-05	0.00106796	0.022771	0.976143
Cell_1080	1.15661e-05	0.0226998	0.352716	0.624573
Cell_1081	3.09061e-05	0.0041019	0.9425	0.053367
Cell_1082	2.20097e-13	1.31446e-11	6.71197e-09	1
Cell_1083	3.7628e-12	1.01829e-09	1.14749e-07	1
Cell_1084	1.04558e-18	6.19355e-16	1	2.8555e-09
Cell_1085	1.18265e-05	0.00069838	0.360656	0.638633
Cell_1086	1.11847e-11	6.60616e-10	0.999999	6.03974e-07
Cell_1087	2.40747e-13	9.2752e-11	2.04406e-06	0.999998
Cell_1088	6.44083e-11	1.03287e-08	1.96417e-06	0.999998
Cell_1089	7.26331e-14	6.16263e-12	1	9.34013e-09
Cell_1090	6.85295e-16	4.0594e-13	1	3.7006e-11
Cell_1091	1.95482e-15	1.25483e-13	0.871312	0.128688
Cell_1092	1.08355e-15	1.08499e-12	2.56711e-12	1
Cell_1093	1.18188e-05	0.00134771	0.360422	0.638218
Cell_1094	1.36802e-09	1.36984e-06	2.2491e-05	0.999976
Cell_1095	9.95293e-12	2.69346e-09	3.0352e-07	1
Cell_1096	4.3179e-09	4.36106e-07	0.000131677	0.999868
Cell_1097	1.00829e-08	6.65371e-07	0.000307485	0.999692
Cell_1098	5.18363e-15	3.06305e-13	2.83009e-11	1
Cell_1099	4.24007e-10	1.14745e-07	1.29303e-05	0.999987
Cell_1100	2.16551e-13	2.16839e-10	6.60383e-09	1
Cell_1101	1.32004e-09	2.59072e-06	0.999926	7.12824e-05
Cell_1102	5.71734e-18	1.84304e-12	1	9.90866e-15
Cell_1103	5.76229e-15	0.999969	1.75724e-10	3.06035e-05
Cell_1104	2.71723e-16	1.60957e-13	3.42396e-13	1
Cell_1105	4.38792e-06	0.000261421	0.133812	0.865922
Cell_1106	1.18263e-05	0.000718519	0.360649	0.63862
Cell_1107	1.17811e-05	0.00453886	0.35927	0.636179
Cell_1108	0.000241763	0.0931432	0.487499	0.419116
Cell_1109	1.18261e-05	0.000729943	0.360645	0.638613
Cell_1110	1.18065e-05	0.0023937	0.360045	0.63755
Cell_1111	2.72831e-16	1.61635e-14	3.44033e-13	1
Cell_1112	1.17524e-05	0.00696162	0.358396	0.634631
Cell_1113	1.11052e-19	6.72835e-18	1	5.99681e-15
Cell_1114	1.18264e-05	0.000706298	0.360654	0.638628
Cell_1115	8.87871e-06	0.00056394	0.270761	0.728666
Cell_1116	9.61789e-20	8.98812e-12	1	1.03629e-12
Cell_1117	9.16585e-17	9.17804e-14	2.79518e-12	1
Cell_1118	8.57222e-15	8.65791e-13	0.00430207	0.995698
Cell_1119	1.63342e-18	4.16236e-11	4.98122e-14	1
Cell_1120	1.18124e-05	0.00189426	0.360225	0.637869
Cell_1121	6.88637e-29	1.35152e-25	2.10004e-24	1
Cell_1122	1.89125e-14	1.17387e-12	0.834983	0.165017
Cell_1123	5.3652e-12	2.06704e-09	1	2.89721e-07
Cell_1124	5.60239e-09	1.13586e-06	0.000170848	0.999828
Cell_1125	9.6157e-16	7.29561e-14	2.93236e-11	1
Cell_1126	5.27142e-15	5.27843e-12	0.999719	0.000281481
Cell_1127	5.32928e-07	0.000533637	0.0162519	0.983214
Cell_1128	3.47906e-13	3.96718e-11	0.988005	0.0119953
Cell_1129	3.0402e-05	0.00179921	0.927126	0.0710447
Cell_1130	1.18264e-05	0.000708625	0.360653	0.638627
Cell_1131	1.06864e-11	7.53808e-10	3.25888e-07	1
Cell_1132	7.62057e-13	4.5141e-10	0.672362	0.327638
Cell_1133	1.07554e-20	7.09749e-19	1	2.53658e-11
Cell_1134	1.11533e-09	4.29701e-07	0.00727029	0.992729
Cell_1135	2.56604e-17	2.17718e-15	7.82529e-13	1
Cell_1136	1.42592e-14	1.62598e-12	0.999981	1.90047e-05
Cell_1137	1.44262e-13	2.31342e-11	0.999975	2.45918e-05
Cell_1138	7.64903e-10	1.01519e-07	2.33261e-05	0.999977
Cell_1139	6.21341e-14	3.91135e-12	1.89481e-09	1
Cell_1140	4.42071e-08	2.72859e-06	0.993489	0.00650867
Cell_1141	1.19281e-06	0.000136016	0.0363753	0.963487
Cell_1142	7.93288e-16	5.59577e-14	2.41918e-11	1
Cell_1143	5.91388e-13	2.27842e-10	1.80347e-08	1
Cell_1144	8.69691e-22	5.52393e-20	2.65217e-17	1
Cell_1145	3.09642e-05	0.00218418	0.944271	0.0535139
Cell_1146	2.65947e-11	1.68919e-09	0.999285	0.000715377
Cell_1147	1.51512e-18	9.2681e-17	1	8.18167e-14
Cell_1148	2.35068e-06	0.00139245	0.0716854	0.92692
Cell_1149	3.84957e-16	0.000803445	0.999197	2.07877e-11
Cell_1150	1.18264e-05	0.000706298	0.360654	0.638628
Cell_1151	1.07452e-09	0.980317	0.0196254	5.80242e-05
Cell_1152	7.34366e-13	4.4129e-11	1	6.4585e-08
Cell_1153	1.18252e-05	0.000812188	0.360615	0.638561
Cell_1154	5.75301e-17	5.81052e-15	1.75441e-12	1
Cell_1155	1.80753e-05	0.00117498	0.0227374	0.97607
Cell_1156	8.1368e-09	0.0652831	0.000248136	0.934469
Cell_1157	6.97864e-16	4.15242e-14	3.88118e-05	0.999961
Cell_1158	2.26142e-12	1.64813e-10	6.89632e-08	1
Cell_1159	1.15661e-05	0.0226998	0.352716	0.624573
Cell_1160	3.00289e-16	3.98547e-14	1	3.88309e-09
Cell_1161	1.03472e-11	6.4642e-10	3.15543e-07	1
Cell_1162	2.25145e-11	1.79546e-09	6.86592e-07	0.999999
Cell_1163	1.07924e-13	6.98482e-06	3.29121e-09	0.999993
Cell_1164	1.02857e-18	6.60253e-17	3.13667e-14	1
Cell_1165	1.70439e-05	0.00107292	0.0785377	0.920372
Cell_1166	4.75432e-10	5.42137e-08	0.999717	0.00028318
Cell_1167	7.02837e-11	4.72272e-09	0.733055	0.266945
Cell_1168	1.27265e-14	9.65587e-13	3.88103e-10	1
Cell_1169	1.18188e-05	0.00134771	0.360422	0.638218
Cell_1170	5.67422e-13	1.15042e-10	0.999495	0.000505367
Cell_1171	4.02608e-11	0.999997	1.22778e-06	2.17409e-06
Cell_1172	1.09343e-14	7.21551e-13	1	5.04776e-10
Cell_1173	4.87473e-13	4.92346e-11	1.48658e-08	1
Cell_1174	2.23781e-11	1.32476e-09	0.999999	1.20842e-06
Cell_1175	9.50942e-15	2.57344e-12	0.67482	0.32518
Cell_1176	2.17759e-13	1.73656e-11	1.26488e-07	1
Cell_1177	5.80982e-19	3.42951e-17	1.77174e-14	1
Cell_1178	1.35406e-13	9.09864e-12	0.748941	0.251059
Cell_1179	5.40893e-15	1.06156e-11	6.1176e-07	0.999999
Cell_1180	3.00395e-12	1.82002e-10	0.999994	5.82873e-06
Cell_1181	1.84542e-08	0.998441	0.00056277	0.000996526
Cell_1182	1.1822e-05	0.00108376	0.360517	0.638387
Cell_1183	3.86526e-14	6.19841e-12	5.00118e-11	1
Cell_1184	1.18065e-05	0.0023937	0.360045	0.63755
Cell_1185	4.09554e-14	8.03794e-11	0.999163	0.000836798
Cell_1186	3.77952e-12	2.27939e-10	1.15259e-07	1
Cell_1187	8.65582e-15	8.66734e-12	1.30159e-09	1
Cell_1188	5.55383e-17	3.2903e-15	1.69367e-12	1
Cell_1189	1.43421e-14	2.81478e-11	4.37369e-10	1
Cell_1190	2.51652e-15	1.66065e-13	2.09004e-06	0.999998
Cell_1191	1.77685e-05	0.0177921	0.0226891	0.959501
Cell_1192	1.38545e-11	1.83879e-09	0.999999	7.48147e-07
Cell_1193	2.92417e-05	0.0573901	0.891744	0.0508371
Cell_1194	1.28614e-12	7.64854e-11	1	6.94517e-08
Cell_1195	5.71734e-18	5.72495e-15	1	4.31912e-08
Cell_1196	4.35167e-09	3.47033e-07	0.000132707	0.999867
Cell_1197	3.48452e-14	6.83874e-11	1.06262e-09	1
Cell_1198	1.63813e-11	9.73237e-10	4.99557e-07	0.999999
Cell_1199	1.62336e-15	9.59421e-14	4.95052e-11	1
Cell_1200	1.17811e-05	0.00453886	0.35927	0.636179
Cell_1201	1.70181e-14	4.60545e-12	0.00172476	0.998275
Cell_1202	1.18265e-05	0.000703307	0.360655	0.63863
Cell_1203	6.8404e-14	1.85115e-11	0.999999	5.22917e-07
Cell_1204	3.07734e-13	1.82288e-10	9.38451e-09	1
Cell_1205	8.66118e-09	5.13052e-06	0.005304	0.994691
Cell_1206	1.18246e-05	0.000861782	0.360598	0.638529
Cell_1207	1.18264e-05	0.000705103	0.360654	0.638629
Cell_1208	1.02604e-10	7.47783e-09	0.6156	0.3844
Cell_1209	8.44933e-30	6.41067e-28	2.57667e-25	1
Cell_1210	1.18236e-05	0.0009429	0.360568	0.638477
Cell_1211	1.18255e-05	0.000780366	0.360627	0.638581
Cell_1212	1.37345e-14	8.22954e-13	4.1884e-10	1
Cell_1213	2.47036e-13	1.87431e-11	7.53349e-09	1
Cell_1214	1.33992e-16	1.22835e-14	2.64713e-08	1
Cell_1215	4.74046e-15	4.78784e-13	1.44563e-10	1
Cell_1216	1.08699e-14	2.94162e-12	1	5.86978e-10
Cell_1217	3.53702e-13	3.54173e-10	7.18482e-09	1
Cell_1218	6.3213e-19	6.38449e-17	1	3.41351e-14
Cell_1219	5.42043e-06	0.000322035	0.268775	0.730898
Cell_1220	1.31753e-06	7.94591e-05	0.0401789	0.95974
Cell_1221	1.21623e-15	2.46584e-13	3.70895e-11	1
Cell_1222	3.73012e-15	3.41954e-13	5.80212e-08	1
Cell_1223	2.92435e-14	4.68956e-12	3.14184e-08	1
Cell_1224	1.18259e-05	0.000751133	0.360637	0.6386
Cell_1225	9.53224e-16	1.87081e-12	1	5.14742e-11
Cell_1226	3.04059e-05	0.0180112	0.927247	0.0547118
Cell_1227	3.09271e-08	3.09683e-05	0.000943141	0.999026
Cell_1228	1.18229e-05	0.00100313	0.360547	0.638439
Cell_1229	1.01329e-12	1.98869e-09	1	5.47177e-08
Cell_1230	1.23192e-13	2.49766e-11	1.54912e-10	1
Cell_1231	1.18265e-05	0.000701571	0.360655	0.638631
Cell_1232	5.0231e-14	3.06153e-12	1.53182e-09	1
Cell_1233	1.18264e-05	0.000708625	0.360653	0.638627
Cell_1234	1.18207e-05	0.00119388	0.360478	0.638317
Cell_1235	2.26834e-10	2.27136e-07	6.91743e-06	0.999993
Cell_1236	3.53702e-13	2.09645e-11	1.07864e-08	1
Cell_1237	8.93699e-12	1.43316e-09	2.72539e-07	1
Cell_1238	1.33375e-15	2.70412e-13	4.06735e-11	1
Cell_1239	1.21286e-14	1.60973e-12	3.69869e-10	1
Cell_1240	9.66065e-17	9.67351e-14	2.94607e-12	1
Cell_1241	4.53402e-14	7.27086e-12	1.38268e-09	1
Cell_1242	1.6465e-13	4.45574e-11	1	8.89109e-09
Cell_1243	8.49518e-10	7.78784e-08	2.59065e-05	0.999974
Cell_1244	8.19105e-14	1.31353e-11	1	3.06759e-10
Cell_1245	7.4535e-16	5.25762e-14	0.990802	0.00919844
Cell_1246	3.09336e-05	0.00312429	0.943339	0.0535063
Cell_1247	2.20486e-08	1.30607e-05	0.222928	0.777059
Cell_1248	3.01361e-12	1.16105e-09	9.19019e-08	1
Cell_1249	6.15232e-11	9.866e-09	1.87619e-06	0.999998
Cell_1250	2.51623e-13	1.54563e-11	3.16377e-10	1
Cell_1251	8.21448e-26	1.31729e-23	1.03688e-22	1
Cell_1252	4.37086e-12	7.00921e-10	5.57364e-09	1
Cell_1253	1.85025e-12	1.22097e-10	5.64243e-08	1
Cell_1254	5.11723e-14	3.1004e-12	1.56053e-09	1
Cell_1255	1.79042e-05	0.0106057	0.0225478	0.966829
Cell_1256	1.43459e-10	1.44893e-08	0.94934	0.0506603
Cell_1257	7.98623e-15	2.16123e-12	3.32651e-07	1
Cell_1258	1.18236e-05	0.0009429	0.360568	0.638477
Cell_1259	5.90906e-17	7.84257e-15	1.802e-12	1
Cell_1260	8.84477e-22	1.73588e-18	1	4.10217e-11
Cell_1261	2.63177e-12	2.23295e-10	0.999959	4.09421e-05
Cell_1262	1.18207e-05	0.00119388	0.360478	0.638317
Cell_1263	2.19575e-15	1.29928e-13	6.69606e-11	1
Cell_1264	5.92184e-06	0.00160257	0.678612	0.31978
Cell_1265	1.88638e-15	1.11741e-12	0.994307	0.00569295
Cell_1266	8.25983e-16	8.27082e-13	2.51888e-11	1
Cell_1267	1.18065e-05	0.0023937	0.360045	0.63755
Cell_1268	8.08036e-08	8.16114e-06	0.995628	0.0043634
Cell_1269	2.16758e-10	3.47598e-08	6.61016e-06	0.999993
Cell_1270	1.15263e-10	6.8277e-08	0.229098	0.770902
Cell_1271	8.72608e-06	0.262675	0.266107	0.471209
Cell_1272	1.77731e-05	0.0177968	0.0224343	0.959751
Cell_1273	3.58158e-12	7.02924e-09	1	9.86764e-08
Cell_1274	1.6906e-11	3.31798e-08	0.996245	0.00375514
Cell_1275	1.60907e-11	9.53147e-09	7.97639e-07	0.999999
Cell_1276	2.63289e-10	2.63639e-07	3.4901e-07	0.999999
Cell_1277	1.80531e-05	0.00239603	0.022714	0.974872
Cell_1278	1.18264e-05	0.000704588	0.360654	0.638629
Cell_1279	7.23557e-14	4.27316e-12	1	1.43387e-10
Cell_1280	1.45189e-21	8.73944e-20	1	7.84021e-17
Cell_1281	1.17953e-16	8.10134e-15	3.14176e-06	0.999997
Cell_1282	1.15661e-05	0.0226998	0.352716	0.624573
Cell_1283	6.44758e-16	2.48404e-13	1.96623e-11	1
Cell_1284	1.18261e-05	0.000729943	0.360645	0.638613
Cell_1285	1.07579e-11	6.67723e-10	3.28068e-07	1
Cell_1286	1.17272e-14	7.6232e-13	3.57628e-10	1
Cell_1287	2.15784e-13	1	6.58047e-09	1.16524e-08
Cell_1288	4.8737e-14	9.56515e-11	1.48626e-09	1
Cell_1289	1.1797e-05	0.0031925	0.359756	0.637039
Cell_1290	3.48452e-14	2.19351e-12	1.06262e-09	1
Cell_1291	4.59141e-16	3.02987e-14	1	2.47937e-11
Cell_1292	3.35741e-12	3.82847e-10	0.288295	0.711705
