cell	Node 0	Node 1	Node 2
Cell_2196	3.35183e-92	0.992449	0.00755098
Cell_2197	1.01504e-26	0.954225	0.045775
Cell_2198	2.69802e-46	0.99245	0.00754965
Cell_2199	2.47631e-35	0.992451	0.00754859
Cell_2200	1.1147e-51	0.992439	0.00756139
Cell_2201	5.04565e-25	0.992448	0.00755238
Cell_2202	7.84476e-23	0.992449	0.00755084
Cell_2203	3.93018e-34	0.992109	0.00789053
Cell_2204	8.94713e-43	2.06051e-14	1
Cell_2205	2.14317e-17	0.0241657	0.975834
Cell_2206	3.63154e-32	0.992449	0.00755098
Cell_2207	5.85988e-56	0.992451	0.00754869
Cell_2208	7.77565e-21	0.992448	0.00755162
Cell_2209	1.8358e-77	0.992451	0.0075489
Cell_2210	9.47812e-61	0.992439	0.00756078
Cell_2211	7.77425e-71	0.000119316	0.999881
Cell_2212	3.42361e-39	0.992235	0.00776528
Cell_2213	1.1494e-26	5.164e-13	1
Cell_2214	6.90357e-07	0.992451	0.00754875
Cell_2215	0.997988	0.00199662	1.51862e-05
Cell_2216	8.8231e-73	0.992451	0.00754882
Cell_2217	1.11886e-24	0.907368	0.0926317
Cell_2218	9.44743e-48	0.992446	0.00755384
Cell_2219	2.01686e-40	0.992445	0.00755504
Cell_2220	1.47232e-18	0.992451	0.00754856
Cell_2221	1.79819e-33	0.172669	0.827331
Cell_2222	4.85183e-19	0.992275	0.00772481
Cell_2223	1.5669e-82	0.992451	0.00754883
Cell_2224	1.4891e-21	0.992235	0.00776528
Cell_2225	4.66277e-46	7.27388e-17	1
Cell_2226	2.94987e-72	0.992438	0.00756161
Cell_2227	4.2903e-27	0.992372	0.00762792
Cell_2228	0.998387	0.00160109	1.21778e-05
Cell_2229	2.95182e-39	0.992437	0.00756257
Cell_2230	2.99187e-29	0.99235	0.00764997
Cell_2231	0.998098	0.00188805	1.43622e-05
Cell_2232	0.999172	0.000821551	6.2527e-06
Cell_2233	3.94787e-36	0.99245	0.00754986
Cell_2234	6.85365e-09	1.26852e-05	0.999987
Cell_2235	5.02708e-42	8.59383e-27	1
Cell_2236	1.76395e-44	0.992452	0.00754844
Cell_2237	7.96124e-52	0.992451	0.00754911
Cell_2238	1.87575e-96	0.992447	0.00755323
Cell_2239	1.28342e-37	0.992451	0.00754933
Cell_2240	1.42867e-24	0.992451	0.00754897
Cell_2241	3.60764e-06	0.992448	0.00754886
Cell_2242	1.1027e-85	0.992451	0.00754853
Cell_2243	5.91799e-36	1.29335e-14	1
Cell_2244	0.993744	0.00620907	4.74312e-05
Cell_2245	1.39656e-71	0.992451	0.00754939
Cell_2246	5.68899e-57	0.992448	0.00755225
Cell_2247	2.55628e-33	0.992447	0.00755257
Cell_2248	8.39544e-42	0.0358339	0.964166
Cell_2249	1.09737e-30	0.521263	0.478737
Cell_2250	6.19323e-39	0.000147114	0.999853
Cell_2251	1.75389e-20	0.992451	0.00754877
Cell_2252	6.93937e-41	0.992447	0.0075531
Cell_2253	1.11704e-37	0.992451	0.00754916
Cell_2254	5.25293e-31	0.000227374	0.999773
Cell_2255	1.01712e-16	0.992449	0.00755108
Cell_2256	6.41268e-89	5.72217e-22	1
Cell_2257	7.35318e-11	0.816384	0.183616
Cell_2258	1.78771e-10	0.992451	0.0075485
Cell_2259	0.945737	0.0538526	0.000409964
Cell_2260	4.38035e-41	0.992452	0.00754841
Cell_2261	5.01238e-27	0.992441	0.0075587
Cell_2262	9.42035e-24	0.992181	0.0078187
Cell_2263	1.04303e-34	0.992349	0.00765137
Cell_2264	1.70968e-54	0.00433073	0.995669
Cell_2265	1.09466e-41	0.99245	0.00754968
Cell_2266	7.80487e-10	0.992451	0.00754867
Cell_2267	6.84901e-60	0.992449	0.00755084
Cell_2268	1.45246e-69	0.992247	0.00775254
Cell_2269	1.64645e-21	0.99245	0.00755022
Cell_2270	8.22104e-46	0.992452	0.0075484
Cell_2271	3.26386e-24	0.992451	0.00754941
Cell_2272	2.43017e-56	0.419414	0.580586
Cell_2273	0.995258	0.00470625	3.592e-05
Cell_2274	0.577954	0.418688	0.00335839
Cell_2275	6.05697e-23	0.992451	0.00754861
Cell_2276	2.27174e-15	0.992447	0.0075532
Cell_2277	9.56333e-31	0.992447	0.00755276
Cell_2278	2.20947e-36	0.992404	0.00759623
Cell_2279	3.38087e-74	0.992449	0.00755064
Cell_2280	0.999005	0.000987896	7.5189e-06
Cell_2281	3.16235e-57	0.992442	0.00755769
Cell_2282	5.24759e-16	0.988808	0.0111923
Cell_2283	1.74446e-17	0.581192	0.418808
Cell_2284	4.30291e-48	5.868e-11	1
Cell_2285	1.39341e-53	0.992449	0.00755146
Cell_2286	3.9764e-25	0.925341	0.0746589
Cell_2287	4.32188e-20	0.992292	0.00770824
Cell_2288	1.08689e-19	0.992444	0.00755595
Cell_2289	3.50018e-69	0.992242	0.00775807
Cell_2290	4.16744e-76	2.15162e-23	1
Cell_2291	6.41636e-57	0.99245	0.00755004
Cell_2292	8.79959e-62	0.992447	0.0075531
Cell_2293	1.25173e-75	0.992451	0.00754888
Cell_2294	8.98086e-41	0.978261	0.021739
Cell_2295	6.0069e-30	0.992451	0.00754937
Cell_2296	1.16708e-32	0.99242	0.00758021
Cell_2297	2.59829e-13	0.992451	0.00754872
Cell_2298	1.63111e-26	0.992451	0.00754906
Cell_2299	1.42358e-22	0.99245	0.00754994
Cell_2300	5.15663e-50	0.992438	0.00756161
Cell_2301	2.95721e-11	0.991536	0.00846388
Cell_2302	5.22653e-41	0.992282	0.00771801
Cell_2303	5.40028e-17	0.991671	0.00832916
Cell_2304	9.07894e-47	0.99245	0.00754966
Cell_2305	2.29954e-13	0.992451	0.00754915
Cell_2306	4.03666e-23	0.992411	0.00758945
Cell_2307	2.39076e-33	0.992447	0.00755315
Cell_2308	7.23626e-25	0.992387	0.00761298
Cell_2309	9.62634e-83	0.582477	0.417523
Cell_2310	6.87291e-31	0.978071	0.0219286
Cell_2311	2.53787e-65	2.4454e-09	1
Cell_2312	3.932e-46	0.99245	0.00754995
Cell_2313	1.5349e-56	0.992441	0.0075587
Cell_2314	4.6944e-23	0.992451	0.00754935
Cell_2315	5.842e-87	0.992449	0.00755103
Cell_2316	5.23008e-83	0.992451	0.00754932
Cell_2317	0.0967094	0.896472	0.00681847
Cell_2318	1.41784e-24	0.992451	0.00754851
Cell_2319	2.5794e-65	1.91615e-16	1
Cell_2320	1.82489e-110	0.992442	0.00755822
Cell_2321	9.83056e-51	0.0137082	0.986292
Cell_2322	1.57607e-31	0.99245	0.00754951
Cell_2323	2.43743e-55	0.99245	0.00755042
Cell_2324	5.71763e-47	0.992439	0.00756134
Cell_2325	5.43425e-55	0.984344	0.0156563
Cell_2326	3.76795e-43	0.544999	0.455001
Cell_2327	1.91457e-12	0.986329	0.0136711
Cell_2328	2.21637e-39	2.79745e-05	0.999972
Cell_2329	2.28693e-33	0.992449	0.00755091
Cell_2330	2.17238e-66	1.31099e-28	1
Cell_2331	3.32612e-48	0.992451	0.00754929
Cell_2332	1.16172e-07	0.990786	0.00921404
Cell_2333	7.71819e-24	0.992407	0.00759315
Cell_2334	3.93744e-53	0.992448	0.00755249
Cell_2335	6.95046e-39	0.992448	0.00755163
Cell_2336	9.71463e-61	0.992451	0.0075488
Cell_2337	7.20151e-45	0.81259	0.18741
Cell_2338	1.94082e-56	2.29535e-05	0.999977
Cell_2339	3.21974e-82	0.992451	0.00754884
Cell_2340	1.42734e-39	0.99245	0.00754979
Cell_2341	1.80919e-06	0.992448	0.00755018
Cell_2342	2.43452e-36	0.992449	0.00755095
Cell_2343	2.03864e-104	0.99245	0.00754962
Cell_2344	2.17365e-111	0.992436	0.00756395
Cell_2345	1.73094e-48	0.992452	0.00754841
Cell_2346	3.1166e-30	0.992448	0.00755161
Cell_2347	0.998333	0.00165356	1.32273e-05
Cell_2348	4.57838e-19	0.99245	0.00754958
Cell_2349	1.70336e-46	0.992451	0.00754941
Cell_2350	2.62522e-41	0.992451	0.00754928
Cell_2351	1.906e-50	0.992451	0.00754935
Cell_2352	5.58386e-16	0.940642	0.0593579
Cell_2353	2.43138e-36	0.992442	0.00755769
Cell_2354	4.58142e-41	0.991948	0.0080525
Cell_2355	9.14928e-24	0.992448	0.00755192
Cell_2356	3.48663e-30	0.992335	0.0076646
Cell_2357	1.81809e-33	0.9924	0.00759959
Cell_2358	2.8399e-15	0.991948	0.0080525
Cell_2359	3.2712e-66	0.992451	0.00754897
Cell_2360	9.39619e-46	0.992441	0.00755927
Cell_2361	8.85197e-24	0.557252	0.442748
Cell_2362	1.19196e-05	0.991936	0.0080524
Cell_2363	6.08329e-19	0.991671	0.00832916
Cell_2364	4.83215e-35	0.992451	0.00754859
Cell_2365	4.56471e-15	0.0555159	0.944484
Cell_2366	2.06314e-16	0.992341	0.00765907
Cell_2367	2.93503e-16	0.99245	0.00754959
Cell_2368	3.39715e-07	0.992451	0.00754841
Cell_2369	7.35453e-20	0.987772	0.0122278
Cell_2370	2.66496e-18	0.274296	0.725704
Cell_2371	3.2955e-70	0.992421	0.00757943
Cell_2372	7.193e-09	0.992423	0.00757748
Cell_2373	1.19316e-32	0.991793	0.00820714
Cell_2374	5.97095e-44	0.0213032	0.978697
Cell_2375	3.15557e-45	0.992451	0.00754944
Cell_2376	3.17372e-42	0.992452	0.00754841
Cell_2377	2.18232e-30	0.992441	0.00755925
Cell_2378	3.55182e-30	0.992451	0.007549
Cell_2379	5.96036e-07	0.99245	0.00754976
Cell_2380	1.58401e-25	0.816384	0.183616
Cell_2381	4.27571e-29	0.991671	0.00832916
Cell_2382	1.86131e-86	3.60633e-22	1
Cell_2383	6.77112e-14	0.990786	0.00921405
Cell_2384	2.68001e-05	0.992289	0.0076839
Cell_2385	5.69568e-20	0.992443	0.00755723
Cell_2386	1.61872e-23	0.992451	0.00754876
Cell_2387	5.92864e-53	0.992451	0.00754877
Cell_2388	4.16561e-55	0.99239	0.00760963
Cell_2389	1.07994e-18	0.99245	0.00754986
Cell_2390	2.19074e-16	0.992445	0.00755544
Cell_2391	1.70147e-42	0.992443	0.00755659
Cell_2392	6.13836e-29	0.984266	0.015734
Cell_2393	1.23518e-44	6.60705e-16	1
Cell_2394	6.83332e-50	0.992451	0.00754871
Cell_2395	1.54611e-30	0.992451	0.00754942
Cell_2396	2.41692e-43	0.992451	0.00754905
Cell_2397	1.21437e-13	0.99245	0.00755002
Cell_2398	3.90451e-55	0.992452	0.0075485
Cell_2399	0.166963	0.826743	0.00629442
Cell_2400	2.74163e-34	0.97374	0.0262596
Cell_2401	0.99811	0.00187537	1.44255e-05
Cell_2402	3.00518e-44	0.992451	0.00754905
Cell_2403	4.249e-37	0.992451	0.00754892
Cell_2404	1.09967e-49	0.000211478	0.999789
Cell_2405	3.43576e-77	0.992439	0.00756134
Cell_2406	2.14942e-37	0.992451	0.00754867
Cell_2407	0.998145	0.00184055	1.39992e-05
Cell_2408	3.05963e-53	0.992451	0.00754923
Cell_2409	5.58899e-21	0.99221	0.00779008
Cell_2410	7.10515e-56	0.992365	0.0076345
Cell_2411	1.90927e-24	0.678837	0.321163
Cell_2412	6.58458e-47	0.992446	0.00755389
Cell_2413	1.34347e-50	0.992451	0.00754858
Cell_2414	2.01177e-23	0.992426	0.0075737
Cell_2415	1.5997e-42	0.992446	0.00755377
Cell_2416	8.73818e-35	0.992451	0.00754921
Cell_2417	5.02664e-63	0.992451	0.00754856
Cell_2418	1.24833e-84	3.57033e-45	1
Cell_2419	2.20327e-24	0.992451	0.00754885
Cell_2420	3.07741e-50	5.88663e-21	1
Cell_2421	4.12601e-34	0.992451	0.0075487
Cell_2422	0.0039017	0.988469	0.00762919
Cell_2423	2.73957e-47	0.992433	0.00756731
Cell_2424	9.90551e-37	6.24383e-19	1
Cell_2425	3.47241e-10	0.992451	0.00754854
Cell_2426	6.67712e-62	0.989707	0.0102926
Cell_2427	2.93843e-28	0.992447	0.00755273
Cell_2428	6.23813e-35	0.992451	0.00754902
Cell_2429	3.31034e-41	0.992451	0.00754876
Cell_2430	1.38618e-05	0.816373	0.183613
Cell_2431	5.92505e-83	0.991536	0.00846388
Cell_2432	3.05648e-53	0.99245	0.00755031
Cell_2433	7.55812e-75	0.99245	0.00754996
Cell_2434	1.24604e-27	0.992444	0.00755571
Cell_2435	4.60321e-27	0.992451	0.00754892
Cell_2436	7.37535e-60	0.992451	0.00754878
Cell_2437	1.95271e-16	0.992449	0.00755066
Cell_2438	2.8385e-37	0.992111	0.00788902
Cell_2439	2.40996e-23	0.992447	0.00755262
Cell_2440	4.31346e-50	0.992451	0.00754927
Cell_2441	0.999176	0.000817933	6.22115e-06
Cell_2442	0.987665	0.0122416	9.35664e-05
Cell_2443	2.57842e-23	0.990342	0.00965782
Cell_2444	6.86972e-17	0.991867	0.00813274
Cell_2445	4.73609e-32	0.135736	0.864264
Cell_2446	3.46831e-67	0.99243	0.00756978
Cell_2447	0.998035	0.00195046	1.48763e-05
Cell_2448	6.27459e-60	0.992447	0.00755291
Cell_2449	1.95501e-40	0.539329	0.460671
Cell_2450	5.54413e-35	0.992414	0.00758615
Cell_2451	0.999229	0.000765265	5.8208e-06
Cell_2452	3.42722e-50	0.99245	0.00755012
Cell_2453	1.79312e-44	3.22652e-05	0.999968
Cell_2454	0.998076	0.00190969	1.4657e-05
Cell_2455	4.36902e-33	0.00986501	0.990135
Cell_2456	7.58076e-56	0.99245	0.00754996
Cell_2457	4.79666e-33	0.992449	0.00755078
Cell_2458	2.41912e-42	0.992451	0.00754933
Cell_2459	3.80359e-13	0.992451	0.00754875
Cell_2460	3.78366e-47	0.991567	0.00843304
Cell_2461	5.55643e-23	0.992197	0.00780331
Cell_2462	8.15882e-79	0.992425	0.0075746
Cell_2463	2.25448e-61	0.99245	0.00755019
Cell_2464	4.6363e-30	0.992292	0.00770824
Cell_2465	0.000545198	0.991822	0.00763239
Cell_2466	1.25698e-33	0.992446	0.00755353
Cell_2467	2.66862e-38	0.992404	0.00759623
Cell_2468	4.76551e-53	4.76379e-06	0.999995
Cell_2469	5.55316e-31	7.38158e-09	1
Cell_2470	3.48577e-69	0.99245	0.00754997
Cell_2471	7.35768e-46	0.992256	0.00774369
Cell_2472	0.00498564	0.987502	0.00751265
Cell_2473	1.75542e-22	6.29028e-05	0.999937
Cell_2474	7.27019e-73	0.992388	0.00761173
Cell_2475	0.995854	0.00411402	3.15196e-05
Cell_2476	6.59174e-98	0.992448	0.00755217
Cell_2477	0.997196	0.00278208	2.15338e-05
Cell_2478	3.99775e-07	0.0263218	0.973678
Cell_2479	1.21532e-55	0.992449	0.0075506
Cell_2480	1.9095e-32	0.992444	0.00755599
Cell_2481	6.09324e-35	0.988192	0.0118078
Cell_2482	2.681e-59	0.992451	0.00754861
Cell_2483	2.60338e-22	0.992451	0.00754923
Cell_2484	2.82234e-06	0.992316	0.0076807
Cell_2485	5.64553e-35	0.992349	0.00765105
Cell_2486	2.54539e-22	0.992447	0.00755287
Cell_2487	2.35781e-67	1.79938e-11	1
Cell_2488	7.21457e-50	0.00152275	0.998477
Cell_2489	7.08226e-41	3.3023e-10	1
Cell_2490	0.057346	0.935334	0.00731997
Cell_2491	8.29217e-42	0.0184934	0.981507
Cell_2492	1.94869e-59	0.992349	0.00765137
Cell_2493	3.24555e-15	0.974704	0.0252964
Cell_2494	8.01611e-44	0.992452	0.00754846
Cell_2495	1.00357e-40	0.992451	0.00754901
Cell_2496	5.41944e-79	2.34178e-41	1
Cell_2497	8.39534e-27	0.99245	0.00755025
Cell_2498	3.7775e-44	0.980674	0.0193256
Cell_2499	0.998778	0.00121282	9.22595e-06
Cell_2500	5.37429e-39	0.992435	0.00756501
Cell_2501	1.7972e-33	0.992451	0.00754874
Cell_2502	1.42718e-11	0.992451	0.00754921
Cell_2503	2.45457e-32	0.991872	0.00812808
Cell_2504	1.48283e-61	0.992447	0.00755282
Cell_2505	6.2668e-48	0.99245	0.00754968
Cell_2506	2.74639e-53	0.816384	0.183616
Cell_2507	1.09591e-24	0.992435	0.00756452
Cell_2508	1.13674e-26	0.992446	0.00755353
Cell_2509	2.45144e-41	0.992439	0.00756078
Cell_2510	4.93943e-25	0.992451	0.00754913
Cell_2511	1.02914e-35	0.992451	0.00754868
Cell_2512	6.31963e-39	0.992443	0.00755659
Cell_2513	1.29141e-62	0.992011	0.0079892
Cell_2514	5.89342e-68	8.54505e-19	1
Cell_2515	5.24963e-15	0.992448	0.00755162
Cell_2516	4.42383e-37	0.992451	0.0075488
Cell_2517	3.73095e-22	0.992451	0.00754893
Cell_2518	3.45913e-75	0.992401	0.00759889
Cell_2519	8.02868e-36	0.992452	0.00754845
Cell_2520	1.61075e-18	0.992306	0.00769363
Cell_2521	9.93887e-21	0.992386	0.00761434
Cell_2522	8.11042e-41	0.992451	0.0075486
Cell_2523	2.51173e-53	2.2739e-24	1
Cell_2524	1.44199e-14	0.992445	0.00755471
Cell_2525	1.02941e-61	0.992438	0.00756163
Cell_2526	1.50187e-37	0.992451	0.00754879
Cell_2527	0.998064	0.00192171	1.47232e-05
Cell_2528	2.5334e-51	0.992452	0.00754848
Cell_2529	3.13317e-17	6.99144e-06	0.999993
Cell_2530	3.89299e-32	0.992378	0.00762198
Cell_2531	2.27617e-11	0.000120074	0.99988
Cell_2532	1.84953e-23	0.274296	0.725704
Cell_2533	8.8086e-36	0.99245	0.00754996
Cell_2534	7.72852e-22	0.992449	0.00755078
Cell_2535	2.529e-104	0.992449	0.00755139
Cell_2536	4.73881e-36	0.992443	0.00755723
Cell_2537	1.72051e-29	0.990567	0.00943273
Cell_2538	4.3878e-51	0.35519	0.64481
Cell_2539	2.6633e-33	0.991658	0.00834218
Cell_2540	0.99833	0.00165678	1.27294e-05
Cell_2541	3.92914e-32	0.990143	0.0098574
Cell_2542	3.32059e-32	1.47758e-06	0.999999
Cell_2543	3.60971e-43	1.02838e-11	1
Cell_2544	6.46736e-52	4.91769e-10	1
Cell_2545	0.958493	0.0411936	0.000313622
Cell_2546	4.78619e-33	0.992436	0.00756404
Cell_2547	6.24954e-29	0.992429	0.00757062
Cell_2548	5.53038e-45	0.992358	0.00764195
Cell_2549	1.16491e-101	0.992424	0.0075765
Cell_2550	2.67966e-104	0.992451	0.00754873
Cell_2551	1.45118e-11	0.992422	0.00757782
Cell_2552	1.62594e-35	0.992451	0.00754888
Cell_2553	3.99777e-65	0.992452	0.00754844
Cell_2554	2.56482e-92	1.25926e-15	1
Cell_2555	1.43143e-36	0.00522761	0.994772
Cell_2556	4.32109e-79	0.992417	0.00758314
Cell_2557	5.11645e-38	0.992439	0.00756078
Cell_2558	5.36831e-47	0.992451	0.00754948
Cell_2559	2.03612e-32	0.00121595	0.998784
Cell_2560	6.40142e-46	0.992452	0.00754837
Cell_2561	3.54921e-38	2.52876e-13	1
Cell_2562	2.6098e-11	0.992353	0.00764716
Cell_2563	6.04405e-38	0.99244	0.00756025
Cell_2564	7.51701e-21	0.992388	0.00761173
Cell_2565	9.86431e-20	0.992447	0.00755336
Cell_2566	1.24424e-07	0.987772	0.0122278
Cell_2567	5.1786e-62	4.59566e-11	1
Cell_2568	4.90098e-09	0.992451	0.00754921
Cell_2569	2.21754e-62	0.00791159	0.992088
Cell_2570	2.65954e-35	0.992451	0.00754941
Cell_2571	2.12893e-34	0.992451	0.00754877
Cell_2572	9.64558e-49	0.992417	0.00758314
Cell_2573	1.78945e-61	0.323322	0.676678
Cell_2574	2.87576e-27	0.992418	0.00758218
Cell_2575	6.99945e-40	0.537436	0.462564
Cell_2576	2.73112e-59	0.992447	0.00755276
Cell_2577	2.14149e-23	0.992136	0.0078642
Cell_2578	4.20068e-42	0.992451	0.00754933
Cell_2579	9.39495e-50	0.992451	0.0075486
Cell_2580	3.43227e-57	0.992451	0.00754886
Cell_2581	1.95551e-51	0.992451	0.0075491
Cell_2582	1.34685e-62	5.09135e-12	1
Cell_2583	2.46586e-37	0.992449	0.00755078
Cell_2584	3.0915e-54	0.992451	0.0075495
Cell_2585	0.999411	0.000584933	4.46952e-06
Cell_2586	8.86876e-40	0.992439	0.00756059
Cell_2587	0.998988	0.00100463	7.64172e-06
Cell_2588	8.33202e-37	0.992451	0.00754907
Cell_2589	8.75121e-20	0.992442	0.00755762
Cell_2590	2.05636e-29	0.981231	0.0187689
Cell_2591	8.76997e-20	0.286835	0.713165
Cell_2592	4.21148e-20	0.99241	0.00758953
Cell_2593	3.99357e-146	0.99245	0.00754986
Cell_2594	6.16485e-44	2.84363e-25	1
Cell_2595	8.93787e-25	0.992306	0.00769363
Cell_2596	2.38006e-29	0.267219	0.732781
Cell_2597	5.35606e-28	0.992451	0.00754853
Cell_2598	1.64326e-46	0.992451	0.00754886
Cell_2599	6.41364e-59	0.991781	0.00821897
Cell_2600	2.76183e-22	0.935574	0.0644258
Cell_2601	7.98071e-40	0.0552507	0.944749
Cell_2602	2.16289e-45	0.96251	0.0374896
Cell_2603	4.42613e-36	0.99245	0.00754968
Cell_2604	1.13947e-16	0.99245	0.00755022
Cell_2605	1.46933e-15	0.992449	0.00755098
Cell_2606	1.03113e-11	0.992431	0.00756909
Cell_2607	1.56883e-22	0.992448	0.00755238
Cell_2608	0.562469	0.425848	0.0116824
Cell_2609	1.89881e-05	0.992404	0.00757691
Cell_2610	2.04332e-37	0.990016	0.00998367
Cell_2611	1.15911e-24	0.992434	0.00756552
Cell_2612	3.99925e-38	0.00593741	0.994063
Cell_2613	3.38152e-45	0.992449	0.0075513
Cell_2614	8.85001e-05	0.00280703	0.997104
Cell_2615	3.76528e-32	0.177786	0.822214
Cell_2616	4.05396e-22	0.359195	0.640805
Cell_2617	0.998216	0.00177099	1.34974e-05
Cell_2618	3.65513e-23	0.992148	0.00785187
Cell_2619	2.542e-50	0.992449	0.00755139
Cell_2620	8.04111e-46	0.992441	0.00755882
Cell_2621	3.15435e-12	0.992391	0.00760858
Cell_2622	4.5862e-42	0.992451	0.0075486
Cell_2623	1.83666e-22	0.99243	0.00757047
Cell_2624	1.27621e-68	0.992448	0.00755172
Cell_2625	1.95055e-53	0.992451	0.0075487
Cell_2626	2.6348e-43	0.992451	0.00754862
Cell_2627	7.84662e-46	0.99245	0.00754965
Cell_2628	7.79864e-51	0.992451	0.00754891
Cell_2629	2.33345e-25	0.992441	0.00755927
Cell_2630	0.999568	0.00042895	3.32015e-06
Cell_2631	3.12014e-50	0.99243	0.00757047
Cell_2632	1.47907e-44	0.992447	0.00755272
Cell_2633	1.12898e-14	0.992447	0.0075532
Cell_2634	3.06927e-38	0.992434	0.00756552
Cell_2635	1.47903e-09	0.940002	0.0599979
Cell_2636	2.05205e-31	0.992231	0.00776884
Cell_2637	2.83479e-34	0.992393	0.0076073
Cell_2638	7.60915e-32	0.992359	0.00764065
Cell_2639	2.70912e-24	0.992447	0.00755305
Cell_2640	5.5512e-59	0.977213	0.0227868
Cell_2641	4.62231e-36	0.992447	0.0075532
Cell_2642	2.02161e-30	0.992451	0.00754945
Cell_2643	9.11695e-33	0.992442	0.0075578
Cell_2644	2.36887e-21	0.991163	0.00883749
Cell_2645	5.2538e-18	0.990901	0.00909893
Cell_2646	3.99942e-29	0.990135	0.00986482
Cell_2647	9.47353e-37	0.992403	0.00759679
Cell_2648	7.88421e-28	0.99245	0.00755044
Cell_2649	8.1475e-44	0.992443	0.00755657
Cell_2650	4.61267e-46	0.992451	0.0075487
Cell_2651	1.15587e-23	0.9924	0.00759959
Cell_2652	7.75426e-25	0.992426	0.00757437
Cell_2653	2.29229e-34	0.0151146	0.984885
Cell_2654	7.49841e-37	0.992256	0.00774369
Cell_2655	1.44936e-34	0.122699	0.877301
Cell_2656	0.993411	0.00653861	5.02612e-05
Cell_2657	1.6847e-46	0.992407	0.00759315
Cell_2658	7.34196e-86	0.919275	0.0807252
Cell_2659	4.01047e-59	0.992172	0.00782761
Cell_2660	5.0244e-43	1.05309e-07	1
Cell_2661	0.993118	0.00682991	5.21486e-05
Cell_2662	2.64469e-58	0.915138	0.0848624
Cell_2663	0.99735	0.00262944	2.01562e-05
Cell_2664	2.92136e-61	0.992451	0.00754908
Cell_2665	1.34999e-16	0.992447	0.00755315
Cell_2666	2.17187e-23	0.992214	0.00778642
Cell_2667	5.98505e-64	0.0321839	0.967816
Cell_2668	2.4407e-64	8.03302e-09	1
Cell_2669	1.54195e-51	0.992451	0.00754887
Cell_2670	0.000295963	0.98748	0.0122242
Cell_2671	3.74669e-21	0.99245	0.00755033
Cell_2672	8.27533e-33	0.992431	0.00756858
Cell_2673	7.53655e-51	0.855734	0.144266
Cell_2674	4.88279e-37	0.981231	0.0187689
Cell_2675	1.47307e-43	0.992451	0.00754887
Cell_2676	7.53606e-37	0.992443	0.00755702
Cell_2677	1.29984e-34	0.00107319	0.998927
Cell_2678	2.66021e-27	0.99245	0.00755
Cell_2679	9.29002e-24	4.07252e-05	0.999959
Cell_2680	1.49449e-61	0.992436	0.00756352
Cell_2681	1.92626e-20	0.992451	0.00754856
Cell_2682	1.96099e-24	0.992448	0.00755245
Cell_2683	3.8691e-19	0.992437	0.00756272
Cell_2684	7.10725e-77	0.992451	0.00754852
Cell_2685	9.38171e-76	0.992358	0.00764182
Cell_2686	1.5848e-57	0.992442	0.007558
Cell_2687	6.21653e-16	0.945563	0.0544367
Cell_2688	6.48376e-05	0.992382	0.00755306
Cell_2689	3.03498e-87	0.992451	0.00754882
Cell_2690	2.06983e-20	0.000129273	0.999871
Cell_2691	2.28838e-57	0.992451	0.00754856
Cell_2692	7.44466e-31	0.990901	0.00909893
Cell_2693	1.08034e-31	7.35815e-09	1
Cell_2694	8.83717e-46	0.992448	0.00755204
Cell_2695	2.34866e-33	0.992446	0.00755361
Cell_2696	8.87272e-59	6.44315e-13	1
Cell_2697	7.34884e-41	0.992451	0.00754877
Cell_2698	2.24256e-60	0.992432	0.00756811
Cell_2699	3.59301e-27	3.54565e-07	1
Cell_2700	3.01355e-28	1.03376e-17	1
Cell_2701	6.26998e-19	0.99245	0.00754954
Cell_2702	7.57372e-26	0.992452	0.00754846
Cell_2703	4.87246e-62	0.992451	0.00754936
Cell_2704	2.04548e-45	1.07041e-19	1
Cell_2705	1.9286e-39	1.03308e-08	1
Cell_2706	9.16795e-52	0.992451	0.00754896
Cell_2707	9.70852e-36	0.992451	0.00754874
Cell_2708	1.2699e-24	0.992441	0.0075587
Cell_2709	2.83627e-33	0.992343	0.00765702
Cell_2710	3.52994e-24	1.3961e-07	1
Cell_2711	2.95335e-64	0.992451	0.0075494
Cell_2712	1.42257e-43	0.992419	0.0075811
Cell_2713	4.63688e-23	0.992331	0.00766927
Cell_2714	8.73142e-51	0.992404	0.00759623
Cell_2715	2.22304e-98	0.992451	0.00754874
Cell_2716	9.93822e-24	0.99245	0.00754976
Cell_2717	2.30725e-51	0.992451	0.00754888
Cell_2718	3.17263e-56	0.992451	0.00754873
Cell_2719	0.944959	0.0546215	0.000419045
Cell_2720	1.51676e-45	0.992448	0.00755218
Cell_2721	1.79858e-47	0.99245	0.00754974
Cell_2722	1.33519e-38	0.992451	0.00754855
Cell_2723	6.29866e-15	0.889169	0.110831
Cell_2724	3.09873e-37	0.992426	0.00757437
Cell_2725	2.40022e-30	0.992442	0.00755762
Cell_2726	8.31946e-26	0.992437	0.00756257
Cell_2727	5.171e-26	0.90553	0.0944702
Cell_2728	1.63527e-25	0.990901	0.00909893
Cell_2729	4.77024e-17	0.992445	0.00755471
Cell_2730	6.87634e-88	0.000357189	0.999643
Cell_2731	1.26272e-09	0.992428	0.00757168
Cell_2732	0.999566	0.000430324	3.27332e-06
Cell_2733	1.20735e-40	9.6364e-08	1
Cell_2734	2.86468e-17	0.99245	0.00755016
Cell_2735	3.2231e-77	0.199559	0.800441
Cell_2736	5.31814e-62	0.992451	0.00754895
