cell	Node 0	Node 1	Node 2	Node 3	Node 4	Node 5	Node 6
Cell_2532	8.65552e-24	0.00308536	8.47617e-15	0.835462	0.000756724	0.134625	0.0260708
Cell_2533	4.80071e-36	0.00305552	5.82263e-38	0.00238795	0.000749109	0.133823	0.859985
Cell_2534	1.06537e-21	0.0066575	1.53477e-19	0.00520353	0.00163218	0.291578	0.694929
Cell_2535	3.33752e-105	0.02105	2.31169e-74	0.016454	0.00516067	0.92192	0.0354151
Cell_2536	5.94266e-36	1	1.2223e-21	3.38278e-13	1.06017e-13	1.8939e-11	1.36652e-11
Cell_2537	1.20827e-29	0.0177906	9.60372e-20	0.017401	0.00436171	0.779039	0.181407
Cell_2538	2.50032e-51	0.00409845	3.50775e-35	0.764354	0.0010048	0.1795	0.0510431
Cell_2539	2.65749e-33	0.00919163	3.28209e-35	0.00794349	0.00225346	0.402562	0.578049
Cell_2540	0.986562	5.47791e-06	0.0119697	4.32325e-06	1.34301e-06	0.000239887	0.0012168
Cell_2541	2.2729e-32	0.0355736	1.28045e-22	0.0105991	0.00271351	0.453884	0.49723
Cell_2542	1.66063e-32	1.53649e-08	1.1245e-27	0.999999	3.52617e-09	6.29926e-07	6.00587e-07
Cell_2543	4.62671e-44	1.00108e-13	3.87977e-30	1	2.45419e-14	4.38423e-12	3.49477e-13
Cell_2544	2.47917e-52	4.78698e-12	4.41426e-51	1	1.1736e-12	2.09653e-10	1.68973e-10
Cell_2545	0.771257	0.00204372	0.122053	0.00159803	0.000500942	0.0894843	0.0130625
Cell_2546	1.87876e-32	0.0137982	2.92619e-17	0.0104979	0.00339308	0.587209	0.385102
Cell_2547	8.58783e-29	0.0054346	5.35247e-27	0.00425893	0.00133237	0.238017	0.750957
Cell_2548	1.65965e-44	0.999991	1.29311e-33	9.51359e-08	2.94823e-08	5.26682e-06	3.70665e-06
Cell_2549	8.06729e-102	0.00579828	4.89912e-94	0.00454388	0.00142039	0.253744	0.734494
Cell_2550	1.00378e-104	0.0173982	3.84128e-77	0.013589	0.00426562	0.761661	0.203086
Cell_2551	2.13476e-11	0.879694	3.4365e-13	0.00106611	0.000333215	0.059524	0.0593825
Cell_2552	9.17499e-36	0.366416	4.9328e-21	0.00966085	0.00303107	0.54148	0.079413
Cell_2553	2.1402e-65	0.00583349	3.38834e-19	0.00455807	0.00143017	0.25549	0.732689
Cell_2554	1.41537e-92	1.22579e-17	1.03579e-75	1	3.00521e-18	5.36854e-16	1.95518e-16
Cell_2555	2.98538e-37	5.10018e-05	2.65065e-31	0.997035	1.25039e-05	0.00223372	0.000668081
Cell_2556	5.45654e-79	0.999997	6.61996e-81	5.92979e-08	1.852e-08	3.30845e-06	1.04872e-07
Cell_2557	2.10238e-38	0.00757515	2.32578e-35	0.00592754	0.374192	0.331705	0.280601
Cell_2558	1.06386e-52	3.73835e-08	3.00503e-34	2.92141e-08	0.999997	1.63729e-06	1.52541e-06
Cell_2559	9.5584e-33	1.18412e-05	3.91365e-25	0.999209	2.90304e-06	0.000518609	0.000258
Cell_2560	9.15321e-46	0.995418	3.38527e-26	4.85072e-05	1.52201e-05	0.00271895	0.0017993
Cell_2561	1.61784e-38	2.46155e-15	6.72283e-39	1	6.03485e-16	1.07807e-13	6.12683e-14
Cell_2562	1.32096e-11	0.0162066	2.09045e-12	0.0127984	0.00396348	0.708045	0.258986
Cell_2563	6.25744e-38	0.0164179	3.05038e-36	0.0128477	0.00402513	0.719007	0.247703
Cell_2564	9.38702e-21	0.479032	4.72533e-15	0.0074887	0.00240517	0.416241	0.0948332
Cell_2565	1.07558e-19	0.0176364	1.32838e-21	0.0137895	0.0043239	0.77242	0.19183
Cell_2566	9.3795e-08	0.019176	0.00132047	0.0243635	0.00470175	0.839046	0.111392
Cell_2567	1.40386e-62	4.4736e-13	8.8403e-38	1	1.09677e-13	1.95924e-11	7.52447e-12
Cell_2568	3.9286e-09	0.00772939	3.47325e-06	0.00603839	0.00189449	0.33843	0.645905
Cell_2569	9.88928e-63	7.72935e-05	5.40897e-26	0.995711	1.89496e-05	0.00338522	0.000807705
Cell_2570	3.51517e-35	0.845636	3.0393e-21	0.0022512	0.000706257	0.126168	0.0252382
Cell_2571	1.94722e-34	1	1.92285e-25	8.64087e-13	2.71111e-13	4.84317e-11	6.88076e-12
Cell_2572	3.52202e-49	0.0107045	4.27192e-51	0.00840264	0.00262436	0.468814	0.509455
Cell_2573	2.3694e-61	0.038273	2.03234e-38	0.765617	0.000873006	0.155957	0.0392802
Cell_2574	2.59705e-27	0.0107588	4.56674e-16	0.00844392	0.00263985	0.471177	0.50698
Cell_2575	2.90333e-40	0.00668717	2.31e-35	0.591279	0.00163946	0.292878	0.107517
Cell_2576	3.38127e-59	1	1.14749e-34	9.91944e-14	3.11059e-14	5.55685e-12	1.38211e-12
Cell_2577	5.87866e-24	0.00687963	1.58905e-20	0.0056006	0.00168666	0.301225	0.684608
Cell_2578	5.09633e-55	2.25278e-15	1.57932e-45	1.7603e-15	1	9.86565e-14	3.24944e-14
Cell_2579	1.08923e-49	0.999999	4.2152e-19	1.77203e-08	5.55992e-09	9.93237e-07	2.61169e-07
Cell_2580	1.65844e-57	0.011029	7.3873e-29	0.0086181	0.00270391	0.483036	0.494613
Cell_2581	4.01079e-51	0.958136	3.44792e-32	0.000498238	0.000156316	0.0279248	0.0132849
Cell_2582	2.90609e-63	4.95597e-14	5.25302e-55	1	1.23468e-14	2.17056e-12	3.93989e-13
Cell_2583	8.66734e-42	1.56135e-06	1.57513e-39	1.2203e-06	0.999925	6.83791e-05	4.07974e-06
Cell_2584	1.3449e-54	0.0172418	4.16414e-37	0.0134735	0.00422708	0.755114	0.209944
Cell_2585	0.986307	2.14604e-06	0.0123334	1.68452e-06	5.26539e-07	9.39854e-05	0.00126135
Cell_2586	9.87549e-40	0.0143208	5.0245e-41	0.0111922	0.00350639	0.626332	0.344648
Cell_2587	0.986374	9.73158e-06	0.0119634	7.60447e-06	2.39499e-06	0.000426211	0.00121617
Cell_2588	4.04247e-37	0.0147996	5.05692e-22	0.0115632	0.00362782	0.648087	0.321923
Cell_2589	1.50932e-19	0.0174508	4.04571e-13	0.013645	0.00427856	0.763895	0.20073
Cell_2590	3.07753e-29	0.00906615	1.89897e-12	0.0178096	0.00222287	0.396942	0.573959
Cell_2591	3.83808e-20	0.00292359	1.6252e-16	0.746755	0.000716761	0.128044	0.12156
Cell_2592	3.71713e-20	0.0183896	9.34033e-17	0.0143719	0.00448648	0.801179	0.161573
Cell_2593	1.85865e-146	1	6.47179e-82	3.10643e-35	9.74508e-36	1.74089e-33	3.38466e-34
Cell_2594	1.00445e-44	2.76804e-27	1.21948e-46	1	6.78625e-28	1.21231e-25	1.93555e-26
Cell_2595	2.70145e-25	0.0198957	9.96121e-26	0.0158394	0.00487798	0.870948	0.0884391
Cell_2596	1.93672e-30	0.00297244	0.0242649	0.837377	0.000728738	0.130183	0.00447457
Cell_2597	1.93579e-28	0.00818455	1.25242e-26	0.00639516	0.00200656	0.358458	0.624956
Cell_2598	1.60183e-46	0.00633871	9.3901e-24	0.0049531	0.00155404	0.277616	0.709538
Cell_2599	8.51367e-59	0.0127937	1.35435e-50	0.0108863	0.00313684	0.560041	0.413142
Cell_2600	9.78688e-23	0.0152769	9.3069e-22	0.108073	0.00374535	0.669078	0.203826
Cell_2601	1.77265e-40	0.000553323	1.78136e-11	0.97199	0.000135655	0.0242339	0.00308747
Cell_2602	2.22511e-45	0.00437734	6.77767e-29	0.0175153	0.00107316	0.191714	0.785321
Cell_2603	3.22056e-36	0.0180256	4.39111e-38	0.0140867	0.00441923	0.789459	0.174009
Cell_2604	2.31383e-18	0.000648795	7.08047e-10	0.000507049	0.967124	0.0284144	0.0033055
Cell_2605	1.58842e-15	0.0191071	1.22271e-05	0.0149336	0.00468442	0.836776	0.124486
Cell_2606	5.613e-13	0.00110992	7.56002e-15	0.000869626	0.931951	0.0486104	0.0174592
Cell_2607	1.75782e-21	0.895299	2.19189e-23	0.000321923	0.000100955	0.0180349	0.0862428
Cell_2608	0.52155	0.00481165	0.00637469	0.0135604	0.00117965	0.210734	0.241789
Cell_2609	1.4151e-05	0.0118335	2.42312e-07	0.00928147	0.00290139	0.518267	0.457703
Cell_2610	2.98245e-37	0.0164373	1.18641e-27	0.0170084	0.00402828	0.719045	0.243481
Cell_2611	1.33468e-24	0.00776184	1.11573e-23	0.00607858	0.00190293	0.339942	0.644315
Cell_2612	3.31626e-37	0.018207	6.75393e-31	0.976362	1.39171e-05	0.00248619	0.0029305
Cell_2613	2.59439e-45	0.0162851	5.2015e-32	0.0127295	0.00399268	0.71324	0.253752
Cell_2614	7.72957e-05	2.73032e-05	0.00151883	0.996351	6.69378e-06	0.0011958	0.000823053
Cell_2615	9.42176e-33	0.00187057	4.30287e-33	0.888404	0.000458436	0.0818959	0.027371
Cell_2616	5.81022e-23	0.0182418	2.06132e-16	0.775537	0.0010376	0.18533	0.019853
Cell_2617	0.969777	1.77792e-05	0.0266691	1.39177e-05	4.35891e-06	0.000778524	0.00273946
Cell_2618	4.04952e-23	0.0186343	3.06874e-14	0.0121859	0.00367587	0.656449	0.309055
Cell_2619	8.45947e-50	1	2.85945e-39	2.42836e-26	7.61645e-27	1.36061e-24	1.64866e-24
Cell_2620	3.68577e-46	0.0161401	1.19031e-35	0.0126181	0.00395365	0.706294	0.260994
Cell_2621	1.56886e-12	0.999991	1.97024e-14	1.2735e-07	3.9721e-08	7.08141e-06	1.9211e-06
Cell_2622	3.82139e-42	0.288072	9.46249e-28	0.00839145	0.0026329	0.470349	0.230554
Cell_2623	2.51309e-22	0.0104763	0.0673004	0.00820802	0.00256851	0.458728	0.452719
Cell_2624	5.96245e-69	0.00168187	8.85075e-71	0.00131421	0.000412175	0.0736322	0.92296
Cell_2625	4.96092e-55	0.000399974	1.29965e-33	0.000312298	0.95871	0.0175044	0.0230732
Cell_2626	1.20128e-43	0.0142702	5.46923e-40	0.0111504	0.00349853	0.62499	0.346091
Cell_2627	6.77753e-46	0.00757288	1.70388e-33	0.00591173	0.00185682	0.331311	0.653347
Cell_2628	9.9755e-51	0.0105485	4.37766e-39	0.00824224	0.00258614	0.461966	0.516657
Cell_2629	3.12066e-25	1	9.71488e-18	5.14147e-11	1.61091e-11	2.87774e-09	1.11903e-09
Cell_2630	0.986649	3.65458e-06	0.0119666	2.90598e-06	8.95974e-07	0.00016006	0.00121661
Cell_2631	2.07515e-50	1	2.5189e-52	1.24357e-30	3.89924e-31	6.95003e-29	4.8002e-29
Cell_2632	7.59401e-45	0.00744029	1.15276e-29	0.0058167	0.00182404	0.325852	0.659067
Cell_2633	1.41755e-20	3.49306e-08	7.00244e-20	2.73107e-08	0.999998	1.52985e-06	6.9618e-07
Cell_2634	7.77555e-39	1	3.27478e-30	9.98994e-13	3.13606e-13	5.58683e-11	9.90547e-14
Cell_2635	1.41873e-09	0.0158667	2.55817e-06	0.103476	0.00387268	0.69115	0.185632
Cell_2636	1.43283e-31	0.0172892	3.43088e-07	0.0139066	0.00423871	0.757212	0.207353
Cell_2637	2.22411e-34	0.00702995	3.51971e-35	0.00544233	0.00172662	0.302676	0.683125
Cell_2638	1.68898e-31	0.994018	4.31896e-30	7.85091e-05	2.43339e-05	0.00434709	0.00153178
Cell_2639	1.38705e-24	0.0113358	6.81712e-18	0.0088627	0.00277971	0.496467	0.480554
Cell_2640	1.91531e-59	0.0180108	1.36019e-22	0.0429265	0.00439324	0.784823	0.149846
Cell_2641	2.70005e-36	0.0161579	5.4966e-30	0.0126332	0.00396135	0.707668	0.25958
Cell_2642	8.92524e-31	0.020045	1.08399e-32	0.0156639	0.00491414	0.877877	0.0814996
Cell_2643	4.3931e-33	0.0131335	2.19954e-10	0.0102749	0.00321987	0.575208	0.398164
Cell_2644	2.23514e-21	0.0151128	5.88933e-08	0.0107796	0.00866969	0.515415	0.450023
Cell_2645	6.87091e-18	0.367405	3.23083e-14	0.00992939	0.0025864	0.461002	0.159077
Cell_2646	4.04292e-29	0.0109249	1.40989e-20	0.0111649	0.00267884	0.477748	0.497483
Cell_2647	6.58568e-37	0.0128937	9.18219e-16	0.0101397	0.00316108	0.564706	0.409099
Cell_2648	4.63885e-28	0.0165145	7.38224e-14	0.0129072	0.00404981	0.723283	0.243246
Cell_2649	1.62587e-43	1	9.71159e-39	8.73792e-16	2.73874e-16	4.89248e-14	8.20577e-15
Cell_2650	6.94602e-46	1	5.22789e-28	1.98284e-10	6.22125e-11	1.11138e-08	2.01774e-09
Cell_2651	3.42632e-24	1	2.69246e-19	3.66825e-14	1.14317e-14	2.04219e-12	6.55152e-14
Cell_2652	1.3454e-24	0.0149956	6.22628e-14	0.0110659	0.00369957	0.618129	0.35211
Cell_2653	1.72582e-34	0.000145947	1.10293e-35	0.976869	3.57776e-05	0.00639125	0.0165583
Cell_2654	2.35926e-36	0.999995	7.12623e-18	8.9124e-08	2.81328e-08	4.86867e-06	4.35512e-07
Cell_2655	4.64154e-35	0.00127236	1.49211e-21	0.934591	0.000311939	0.0557254	0.00809958
Cell_2656	0.967101	0.000109485	0.0117456	8.64584e-05	2.68419e-05	0.00479512	0.0161352
Cell_2657	2.59573e-46	0.301464	2.39245e-21	0.00976913	0.081176	0.544332	0.0632593
Cell_2658	9.3854e-86	0.0140018	1.24234e-81	0.126314	0.00343274	0.613236	0.243016
Cell_2659	1.59172e-59	0.0189606	5.44734e-48	0.0153673	0.00464848	0.830417	0.130606
Cell_2660	2.91562e-43	1.02508e-09	1.1038e-43	1	2.51314e-10	4.48956e-08	3.22322e-08
Cell_2661	0.98453	5.02794e-05	0.0119506	3.94376e-05	1.23265e-05	0.00220202	0.00121532
Cell_2662	1.11499e-58	0.0100907	3.35652e-41	0.096129	0.00247388	0.441942	0.449364
Cell_2663	0.985873	2.06801e-05	0.0119646	1.62556e-05	5.07104e-06	0.000904057	0.00121635
Cell_2664	1.5219e-61	0.0043245	4.27133e-38	0.00337927	0.00106021	0.189399	0.801837
Cell_2665	9.60485e-17	0.0110312	7.90746e-13	0.00862466	0.00270447	0.483126	0.494513
Cell_2666	1.07552e-23	0.0134501	1.73429e-25	0.0108428	0.00329821	0.589047	0.383362
Cell_2667	2.02068e-64	0.000317909	2.56808e-46	0.982112	7.79413e-05	0.0139235	0.00356876
Cell_2668	1.20299e-65	7.81944e-11	5.22917e-67	1	1.91705e-11	3.42467e-09	1.27952e-10
Cell_2669	1.06283e-51	1	2.89967e-53	2.29641e-31	7.20937e-32	1.28711e-29	1.26888e-30
Cell_2670	0.000175951	0.310343	0.0109663	0.0162714	0.0835669	0.560364	0.0183122
Cell_2671	2.5994e-21	0.00480754	2.99833e-11	0.00346441	0.00108674	0.194138	0.796503
Cell_2672	5.36622e-33	0.014299	1.3255e-19	0.0112027	0.00350561	0.626254	0.344739
Cell_2673	2.6537e-50	1	6.57761e-28	1.98607e-11	2.8114e-13	5.02238e-11	3.43092e-11
Cell_2674	2.8356e-37	0.00411995	2.6643e-37	0.00809578	0.00101007	0.18044	0.806335
Cell_2675	1.21922e-43	1	4.84795e-44	3.81837e-24	1.198e-24	2.14015e-22	7.62107e-23
Cell_2676	6.42694e-37	0.017927	9.01116e-21	0.0140235	0.00439506	0.785148	0.178507
Cell_2677	3.867e-35	1.11015e-05	4.8679e-37	0.999108	2.69636e-06	0.00045761	0.000420706
Cell_2678	1.84087e-27	0.0155648	2.9368e-21	0.0121641	0.00381594	0.681681	0.286775
Cell_2679	6.98066e-24	6.94434e-07	1.21953e-20	0.999965	9.71914e-08	1.73622e-05	1.68057e-05
Cell_2680	1.52063e-61	0.0071761	2.86456e-19	0.00561458	0.00175945	0.314077	0.671373
Cell_2681	1.54033e-20	0.0113648	2.67676e-09	0.00887988	0.00278618	0.497728	0.479241
Cell_2682	9.91632e-25	0.00934745	7.8618e-20	0.00730736	0.00229167	0.409374	0.57168
Cell_2683	7.84454e-20	0.0181742	0.000118279	0.0142273	0.00445569	0.795952	0.167072
Cell_2684	3.3735e-76	1	1.70058e-48	4.18294e-12	1.31245e-12	2.3446e-10	1.3405e-10
Cell_2685	1.02983e-75	1	2.8026e-44	4.79466e-23	1.4859e-23	2.65442e-21	1.70104e-21
Cell_2686	2.24084e-57	1	9.20745e-31	1.37971e-19	4.32354e-20	7.7237e-18	3.08069e-18
Cell_2687	4.37967e-16	0.0169377	9.80821e-12	0.0993868	0.00415602	0.735982	0.143538
Cell_2688	4.19095e-05	0.0121002	0.000124708	0.00945951	0.00296655	0.529864	0.445443
Cell_2689	1.92299e-87	0.00614249	7.37003e-64	0.00479974	0.00150592	0.269022	0.71853
Cell_2690	7.28174e-21	4.31274e-06	7.32612e-19	0.99993	3.08525e-07	5.51156e-05	1.00859e-05
Cell_2691	3.02934e-57	0.998744	1.83662e-45	1.77813e-05	5.57906e-06	0.000996663	0.000235685
Cell_2692	4.57675e-31	0.00858741	5.55115e-33	0.00810039	0.00210534	0.376084	0.605122
Cell_2693	2.03824e-32	7.16278e-11	5.83141e-29	1	1.75599e-11	3.13696e-09	2.65089e-10
Cell_2694	1.03428e-45	0.00578963	1.02678e-43	0.00452594	0.00141941	0.253566	0.734699
Cell_2695	2.15478e-33	0.0153744	1.46344e-31	0.0120212	0.00376927	0.673352	0.295484
Cell_2696	6.43246e-59	6.27184e-15	1.16234e-41	1	1.53763e-15	2.74687e-13	5.70631e-13
Cell_2697	3.53895e-41	0.00385633	2.00126e-26	0.00301323	0.000945407	0.168891	0.823294
Cell_2698	6.17916e-61	0.00989378	1.54277e-45	0.00775092	0.0024256	0.433318	0.546612
Cell_2699	1.04635e-27	3.45317e-09	2.87748e-29	1	7.72755e-09	1.5116e-07	2.17835e-08
Cell_2700	1.63977e-28	1.67426e-19	3.19603e-30	1	3.54343e-20	4.40716e-18	2.00696e-18
Cell_2701	3.88519e-31	7.11205e-15	4.7802e-33	5.5579e-15	1	3.11486e-13	2.02085e-13
Cell_2702	4.28986e-26	0.00688256	8.69615e-25	0.00537778	0.00168736	0.301435	0.684617
Cell_2703	8.43758e-63	0.0035393	0.759618	0.00276581	0.00086771	0.155011	0.0781985
Cell_2704	4.46234e-46	1.04195e-21	5.84155e-40	1	2.55449e-22	4.56343e-20	1.74876e-20
Cell_2705	4.08553e-40	1.00563e-10	7.05815e-27	1	2.46544e-11	4.40428e-09	8.66224e-10
Cell_2706	3.8082e-52	0.0982445	1.31368e-38	0.0114356	0.00358788	0.640945	0.245787
Cell_2707	4.87534e-36	0.015311	1.60501e-33	0.0119639	0.00375371	0.670575	0.298396
Cell_2708	1.39242e-24	0.00787269	1.69373e-26	0.00593698	0.00186028	0.332325	0.652005
Cell_2709	3.42206e-40	1.07498e-08	2.68579e-19	8.52102e-09	0.999999	4.70797e-07	4.68672e-08
Cell_2710	1.51895e-24	1.35943e-09	2.44931e-26	1	3.33302e-10	5.95191e-08	3.82501e-08
Cell_2711	1.76118e-64	0.0756428	3.49216e-36	0.00789772	0.00247771	0.442627	0.471355
Cell_2712	7.68042e-44	1	1.21545e-44	3.44516e-26	1.08048e-26	1.9227e-24	9.14923e-25
Cell_2713	5.02067e-23	0.99972	6.1888e-25	4.33434e-06	1.33838e-06	0.000239092	3.5063e-05
Cell_2714	8.73441e-51	0.00624418	2.55238e-34	0.00490629	0.00152967	0.273265	0.714055
Cell_2715	9.15569e-99	0.0447934	1.06551e-80	0.00974077	0.0030562	0.545969	0.39644
Cell_2716	7.02794e-24	0.0172202	1.08601e-18	0.0134547	0.00422188	0.754033	0.21107
Cell_2717	5.71388e-52	0.019126	3.74063e-37	0.0149452	0.00468901	0.837659	0.123581
Cell_2718	1.32228e-56	0.0170741	2.41567e-50	0.0133413	0.00418589	0.74778	0.217619
Cell_2719	0.807634	0.000685653	0.12781	0.000540388	0.000168098	0.0300295	0.0331317
Cell_2720	3.83985e-46	0.0190641	4.6602e-48	0.0149033	0.00467722	0.834946	0.12641
Cell_2721	9.06723e-48	0.0139866	3.10329e-27	0.0109304	0.003429	0.612568	0.359086
Cell_2722	3.28044e-38	0.999884	2.24414e-18	8.77908e-07	2.75453e-07	4.92078e-05	6.5459e-05
Cell_2723	2.7111e-15	0.0159244	7.41707e-13	0.203914	0.0039041	0.697441	0.0788172
Cell_2724	1.39862e-37	0.00676705	1.6175e-20	0.00530581	0.00165904	0.296376	0.689892
Cell_2725	2.03295e-30	1	7.98453e-16	1.8946e-12	5.93759e-13	1.06067e-10	1.42514e-11
Cell_2726	5.68883e-26	0.00717296	1.1865e-14	0.00511785	0.00160313	0.286326	0.69978
Cell_2727	2.66921e-26	0.0115024	8.50369e-15	0.123256	0.00281947	0.50368	0.358742
Cell_2728	2.47964e-25	0.0107844	5.91391e-21	0.00911022	0.00267357	0.422969	0.554463
Cell_2729	2.60036e-17	0.0195422	3.83396e-19	0.0152821	0.00479101	0.85588	0.104505
Cell_2730	2.22218e-88	3.48073e-06	3.00782e-80	0.999796	8.52548e-07	0.000152302	4.7608e-05
Cell_2731	5.31428e-10	0.020161	4.06062e-10	0.0133094	0.00416453	0.743714	0.218651
Cell_2732	0.986764	9.80724e-07	0.0119733	7.66362e-07	2.40856e-07	4.29517e-05	0.00121732
Cell_2733	1.73472e-41	9.38016e-10	4.94603e-38	1	2.29968e-10	4.10823e-08	1.20056e-08
Cell_2734	4.40936e-20	0.000107959	1.15759e-18	8.43736e-05	0.994314	0.00472824	0.000765626
Cell_2735	1.48066e-77	0.00210415	1.55385e-45	0.866685	0.00051575	0.0921178	0.0385771
Cell_2736	2.03222e-62	1	4.23435e-46	1.17787e-11	3.69548e-12	6.60174e-10	5.26561e-11
Cell_2737	7.40635e-27	0.00523634	1.33209e-15	0.00409153	0.00128376	0.229336	0.760053
Cell_2738	5.42826e-32	0.0145514	1.68046e-32	0.0114426	0.0035675	0.637307	0.333132
Cell_2739	1.12262e-33	1	4.42016e-24	1.85017e-16	5.69904e-17	1.01808e-14	2.02825e-15
Cell_2740	3.54143e-34	0.0191444	1.41151e-31	0.0149619	0.00469354	0.838463	0.122737
Cell_2741	2.46461e-07	0.0204792	0.000456496	0.0212028	0.00480757	0.857388	0.0956653
Cell_2742	8.53403e-87	1	4.47226e-66	6.11231e-11	1.91756e-11	3.4256e-09	8.69587e-09
Cell_2743	1.92562e-39	2.30083e-06	2.36256e-41	0.99987	5.64146e-07	0.00010066	2.62504e-05
Cell_2744	4.67016e-28	0.999982	1.88397e-25	2.82653e-07	8.78389e-08	1.56893e-05	2.04499e-06
Cell_2745	4.53454e-33	1	1.43199e-32	7.8877e-29	1.35807e-29	2.42609e-27	1.2489e-28
Cell_2746	6.27742e-37	0.019593	2.76936e-34	0.0153215	0.00480352	0.858107	0.102175
Cell_2747	3.60116e-35	0.999996	2.04685e-20	4.61886e-08	1.44942e-08	2.58889e-06	1.36204e-06
Cell_2748	3.32103e-33	0.915084	1.48627e-16	0.000595143	0.000186684	0.0333498	0.0507844
Cell_2749	2.90199e-36	0.00693951	4.02738e-32	0.00544578	0.00170132	0.303929	0.681985
Cell_2750	5.60833e-47	5.43488e-11	1.94627e-34	4.24959e-11	1	2.38031e-09	1.60121e-09
Cell_2751	3.44151e-24	3.39268e-08	3.80741e-13	0.999996	8.31764e-09	1.48589e-06	2.49709e-06
Cell_2752	1.28495e-53	0.00342103	7.80006e-50	0.00273251	0.00083883	0.149639	0.843368
Cell_2753	8.9852e-38	7.19207e-10	2.22878e-32	1	1.7633e-10	3.1489e-08	3.54553e-08
Cell_2754	2.96546e-31	0.00314153	1.02851e-11	0.00245502	0.000770191	0.137589	0.856044
Cell_2755	5.27014e-14	0.00810647	4.64832e-11	0.00634326	0.00198745	0.355007	0.628556
Cell_2756	1.1152e-37	0.0128339	1.95014e-32	0.0100279	0.00409077	0.562086	0.410962
Cell_2757	1.04087e-34	1.13833e-15	3.95617e-34	1	2.79079e-16	4.98555e-14	2.315e-14
Cell_2758	3.22891e-28	0.0111588	9.2118e-20	0.00890411	0.00273576	0.488669	0.488533
Cell_2759	6.44051e-35	0.188195	5.39999e-20	0.188488	0.00190218	0.339811	0.281604
Cell_2760	7.62756e-58	1.25297e-27	2.20131e-54	9.79261e-28	1	5.48765e-26	2.26028e-26
Cell_2761	9.5508e-21	0.00782705	2.0779e-05	0.00611803	0.00191892	0.342801	0.641314
Cell_2762	5.39271e-11	0.0151891	1.30388e-08	0.012025	0.00372396	0.66501	0.304051
Cell_2763	1.19925e-36	0.00207816	5.72866e-24	3.16709e-05	0.995024	0.00177521	0.00109078
Cell_2764	2.25899e-74	1	5.45221e-60	6.11315e-38	1.91739e-38	3.42475e-36	7.11894e-38
Cell_2765	2.27336e-35	0.0037813	8.97348e-20	0.396941	0.000927041	0.16561	0.432741
Cell_2766	1.61106e-88	4.6294e-22	3.66376e-54	3.63489e-22	1	2.02752e-20	3.1274e-20
Cell_2767	3.50231e-78	1.87301e-20	2.67647e-66	1	4.59196e-21	8.20311e-19	4.02068e-19
Cell_2768	2.24111e-20	0.015539	3.21074e-14	0.0121433	0.00380961	0.680543	0.287965
Cell_2769	1.65176e-37	1.28189e-08	6.89221e-22	0.999999	3.14284e-09	5.61285e-07	2.90667e-07
Cell_2770	1.34488e-41	1	1.85376e-33	1.38119e-20	3.32376e-21	5.93767e-19	3.59836e-19
Cell_2771	9.60108e-77	1	1.739e-44	3.86978e-33	1.21251e-33	2.16605e-31	5.09367e-32
Cell_2772	2.8068e-32	0.997929	2.66773e-12	2.54254e-05	7.97563e-06	0.00142479	0.000612897
Cell_2773	6.54465e-62	0.00706829	8.7314e-47	0.20491	0.00173288	0.309567	0.476721
Cell_2774	1.54987e-37	0.0137507	3.06998e-25	0.0107469	0.00337119	0.60224	0.369891
Cell_2775	1.87118e-87	0.0157776	4.05e-49	0.0123272	0.00386742	0.690877	0.27715
Cell_2776	3.41289e-33	0.999493	5.06807e-28	0.000506834	3.66847e-13	6.55347e-11	1.65871e-10
Cell_2777	2.2597e-69	0.0118131	1.29464e-10	0.00922733	0.00289528	0.517209	0.458856
Cell_2778	1.68484e-60	4.00165e-06	3.21331e-40	0.999806	9.81259e-07	0.000175086	1.34779e-05
Cell_2779	2.38866e-45	0.00797201	2.93233e-47	0.00671125	0.00195445	0.349149	0.634213
Cell_2780	3.94626e-60	0.00503796	5.21574e-26	0.00393665	0.00123514	0.220648	0.769143
Cell_2781	2.26209e-40	0.0158709	6.05201e-28	0.0124012	0.00389099	0.695097	0.27274
Cell_2782	6.59912e-50	0.0171112	2.0961e-45	0.0133726	0.00419507	0.7494	0.215921
Cell_2783	2.88633e-21	0.231789	1.60258e-19	0.0101769	0.00293152	0.523547	0.231556
Cell_2784	5.81699e-95	0.0170159	2.311e-89	0.0138995	0.0041717	0.745242	0.219671
Cell_2785	5.56694e-37	0.0113981	8.95548e-37	0.00891242	0.00279444	0.499176	0.477719
Cell_2786	0.849328	5.6596e-05	0.134408	4.42159e-05	1.38757e-05	0.00247834	0.0136707
Cell_2787	1.71537e-41	5.20857e-06	1.5246e-30	0.999545	1.27691e-06	0.000228112	0.000220194
Cell_2788	1.06416e-66	1	6.12367e-45	2.10265e-27	6.5892e-28	1.17711e-25	2.26334e-26
Cell_2789	0.98661	4.54096e-06	0.011966	3.54938e-06	1.11334e-06	0.000198836	0.00121643
Cell_2790	6.56331e-34	0.00929475	1.97133e-19	0.00726239	0.00227987	0.407068	0.574095
Cell_2791	0.968286	3.722e-05	0.026628	2.91412e-05	9.12506e-06	0.00163005	0.00338068
Cell_2792	8.70958e-46	7.44235e-10	7.2484e-32	3.70905e-12	1	1.85664e-10	1.13607e-10
Cell_2793	8.41722e-30	0.013649	1.98036e-26	0.0106648	0.00334642	0.597784	0.374556
Cell_2794	4.46201e-15	0.00616984	5.67692e-17	0.143348	0.00151266	0.270169	0.578801
