cell	Node 0	Node 1	Node 2	Node 3	Node 4	Node 5	Node 6
Cell_2344	8.12879e-111	0.00375786	4.68893e-05	5.89678e-72	0.993514	1.46812e-05	0.00266667
Cell_2345	1.14539e-48	0.254591	0.0125104	6.56829e-43	0.0160102	0.00392519	0.712963
Cell_2346	2.49512e-30	0.438931	0.00942053	1.36356e-23	0.0120508	0.00295446	0.536643
Cell_2347	0.986264	0.00118837	1.01439e-05	0.0119727	1.23436e-05	3.02625e-06	0.000549663
Cell_2348	1.55278e-19	0.871421	0.0021583	7.36836e-16	0.00276177	0.000677097	0.122981
Cell_2349	9.53411e-77	7.56888e-31	1.6572e-32	7.60841e-64	2.12056e-32	1	9.44306e-31
Cell_2350	1.3389e-41	0.463322	0.00900824	4.80157e-23	0.011527	0.00282606	0.513317
Cell_2351	1.27233e-50	0.343691	0.010875	3.61132e-30	0.0223385	0.00341266	0.619683
Cell_2352	6.1245e-16	0.00453861	0.0071485	2.52597e-13	0.938937	0.000273108	0.0491024
Cell_2353	1.61182e-36	0.343034	0.0110395	6.45254e-38	0.0141104	0.0034594	0.628356
Cell_2354	3.26616e-41	0.494555	0.00904322	1.26192e-33	0.0108729	0.00266688	0.482862
Cell_2355	1.04718e-23	0.50113	0.00837653	8.9572e-14	0.0107149	0.00262694	0.477152
Cell_2356	2.18329e-30	0.737241	0.0044772	4.69545e-30	0.00564219	0.00138328	0.251256
Cell_2357	8.33361e-34	0.203634	0.0134554	2.14568e-22	0.0171029	0.00419306	0.761615
Cell_2358	8.34068e-16	0.0731452	0.016584	2.13451e-15	0.0198927	0.00487726	0.885501
Cell_2359	1.52073e-66	0.553609	0.00749242	1.84609e-68	0.00958771	0.00235235	0.426958
Cell_2360	2.94317e-45	0.00243668	6.91556e-05	4.41051e-45	0.993537	2.16682e-05	0.00393545
Cell_2361	6.62943e-24	0.0678135	0.596773	1.49567e-14	0.00731887	0.00252424	0.325571
Cell_2362	2.17835e-05	0.14065	0.0153753	1.10931e-06	0.0184636	0.00452815	0.82096
Cell_2363	7.79502e-19	0.00825331	0.00127245	4.33192e-17	0.924445	0.000361699	0.0656672
Cell_2364	5.51005e-35	8.53012e-16	1.67631e-17	3.38317e-30	1	5.26194e-18	9.55301e-16
Cell_2365	2.11045e-15	0.00283816	0.961381	4.08169e-07	0.00888841	0.00239824	0.024494
Cell_2366	1.83144e-16	0.370951	0.0107105	9.22755e-11	0.013523	0.00331621	0.601499
Cell_2367	9.00685e-17	0.0325121	0.0162401	2.30737e-10	0.0207801	0.00509459	0.925373
Cell_2368	1.5664e-07	0.279112	0.00982978	0.135198	0.0125797	0.00308412	0.560196
Cell_2369	6.03836e-20	0.127776	0.0209304	4.52646e-14	0.114308	0.00411644	0.73287
Cell_2370	1.16402e-18	0.0146623	0.816271	9.53827e-13	0.0345974	0.000737137	0.133732
Cell_2371	4.43185e-70	4.38498e-29	7.66026e-30	2.20272e-43	1	2.39353e-30	4.34755e-28
Cell_2372	3.01102e-09	0.0716555	0.0156394	2.82108e-06	0.0199706	0.0048962	0.887836
Cell_2373	1.20529e-32	1.49046e-13	1.43898e-14	1.49307e-29	1	4.15017e-15	7.53745e-13
Cell_2374	1.34779e-44	0.000652868	0.989748	6.61933e-14	0.0002097	5.14117e-05	0.00933821
Cell_2375	5.38384e-46	0.0583028	0.0158066	1.63958e-18	0.0202417	0.00496301	0.900686
Cell_2376	1.57329e-42	0.214781	0.0131786	3.77755e-33	0.0168653	0.00413481	0.751041
Cell_2377	1.70175e-30	0.81513	0.00310715	7.1446e-16	0.00397064	0.000973472	0.176819
Cell_2378	1.11415e-30	0.13157	0.0145762	1.36377e-32	0.0186526	0.00457589	0.830626
Cell_2379	3.2186e-07	0.646099	0.00436366	3.90875e-09	0.00558348	0.095315	0.248639
Cell_2380	5.85583e-26	0.0473837	0.319407	2.00947e-24	0.0142547	0.00339353	0.615561
Cell_2381	5.59666e-30	0.00585065	0.018393	1.06878e-19	0.0213168	0.0052327	0.949207
Cell_2382	1.56742e-86	1.64365e-22	1	9.19927e-85	3.51024e-24	8.60596e-25	1.56317e-22
Cell_2383	3.36293e-14	0.703287	0.0060662	7.0206e-16	0.0063497	0.00155675	0.282741
Cell_2384	2.58147e-05	0.262712	0.0125931	4.16637e-07	0.0158691	0.00389162	0.704908
Cell_2385	3.73292e-20	0.0872902	0.0153357	2.23105e-14	0.0196145	0.00480936	0.87295
Cell_2386	3.90178e-23	2.62182e-08	3.84354e-10	3.77597e-09	1	1.20589e-10	2.19032e-08
Cell_2387	1.01589e-52	3.63329e-06	5.13323e-08	3.5378e-29	0.999993	1.61056e-08	2.92527e-06
Cell_2388	1.84856e-55	0.672048	0.00554823	1.8411e-42	0.00704826	0.00172669	0.313629
Cell_2389	5.07381e-19	0.221405	0.0130698	6.16346e-21	0.0167233	0.00410001	0.744702
Cell_2390	2.11787e-16	0.134763	0.014534	2.17272e-11	0.0186244	0.00456847	0.82751
Cell_2391	1.03113e-42	0.422544	0.009702	1.12147e-24	0.0124026	0.00304071	0.55231
Cell_2392	2.05767e-28	1.64855e-08	1.67539e-09	1.77449e-25	1	2.50511e-10	4.5429e-08
Cell_2393	4.22102e-45	4.19389e-17	1	1.34881e-44	6.43101e-18	1.57669e-18	2.86384e-16
Cell_2394	2.03757e-50	0.161517	0.014073	1.15476e-20	0.0180096	0.00441537	0.801985
Cell_2395	1.03065e-30	0.672513	0.00549702	3.45162e-29	0.00703388	0.00172448	0.313231
Cell_2396	6.98255e-43	3.1837e-21	1.02345e-22	2.82448e-31	1	3.21083e-23	5.8321e-21
Cell_2397	8.00593e-14	0.41671	0.00773235	0.122668	0.0098934	0.00242644	0.440569
Cell_2398	1.98754e-55	0.226197	0.0129868	4.44526e-42	0.0166343	0.00407463	0.740107
Cell_2399	0.0139971	0.0866802	0.000439391	0.873167	0.000561971	0.000138974	0.0250154
Cell_2400	2.08607e-34	0.335685	0.0379119	1.30133e-32	0.0136895	0.00335629	0.609357
Cell_2401	0.985205	0.00122215	2.49704e-05	0.0120984	3.42579e-05	8.46882e-06	0.00140709
Cell_2402	2.34779e-44	0.381671	0.0103784	2.85169e-46	0.0132813	0.00325615	0.591413
Cell_2403	2.94694e-37	0.413977	0.00983604	4.33169e-20	0.0125869	0.00308589	0.560514
Cell_2404	1.59481e-50	1.50547e-06	0.999904	1.57813e-32	2.05896e-06	5.04793e-07	9.16763e-05
Cell_2405	1.82892e-77	0.607185	0.00660374	1.84664e-60	0.00844436	0.00207033	0.375697
Cell_2406	6.16897e-37	6.14133e-11	8.96451e-13	1.99322e-35	1	2.81255e-13	5.10867e-11
Cell_2407	0.984893	0.00118587	3.29822e-05	0.011956	4.22079e-05	1.0348e-05	0.0018796
Cell_2408	2.55898e-53	0.12527	0.0146763	2.56668e-37	0.01878	0.00497086	0.836303
Cell_2409	2.31351e-21	0.22899	0.0133503	1.3335e-20	0.0165531	0.00405834	0.737048
Cell_2410	1.22397e-55	2.50728e-13	1.33761e-14	1.26782e-31	1	4.14912e-15	7.53637e-13
Cell_2411	1.36534e-24	0.106089	0.459052	3.28428e-18	0.0119658	0.00231801	0.420576
Cell_2412	3.92676e-47	0.685531	0.00528161	2.88628e-46	0.00675427	0.00165591	0.300777
Cell_2413	7.82819e-51	0.710074	0.00486599	1.48426e-35	0.00622712	0.00152754	0.277305
Cell_2414	1.8435e-23	0.567658	0.00728019	3.77683e-24	0.00928586	0.0022766	0.413499
Cell_2415	1.1613e-42	0.361944	0.0107162	2.38376e-25	0.0137052	0.00335983	0.610275
Cell_2416	4.248e-35	0.167788	0.0139687	5.23598e-37	0.0178746	0.00438227	0.795986
Cell_2417	9.52856e-63	0.00933839	0.000561709	7.66482e-26	0.957913	0.000176236	0.032011
Cell_2418	2.64804e-84	8.57881e-47	1	1.33419e-78	8.42938e-46	2.26983e-46	1.54757e-45
Cell_2419	9.06786e-25	0.538089	0.00775283	4.47901e-19	0.00992111	0.00243233	0.441805
Cell_2420	3.09897e-50	1.34253e-21	1	8.30646e-30	5.7321e-23	1.4048e-23	2.55158e-21
Cell_2421	4.14394e-43	6.0403e-10	1.4082e-11	8.94158e-45	1.80208e-11	1	8.02497e-10
Cell_2422	0.00183616	0.360068	0.0108645	2.2744e-05	0.0137014	0.00335952	0.610147
Cell_2423	2.06957e-47	1.0001e-07	2.16732e-08	2.14804e-36	0.999999	6.78637e-09	1.23204e-06
Cell_2424	3.9274e-37	3.09784e-20	1	3.1951e-29	6.07904e-21	1.49042e-21	2.70641e-19
Cell_2425	1.54385e-10	0.704482	0.00495489	0.000294421	0.00634133	0.00155469	0.282372
Cell_2426	6.38641e-77	4.58065e-16	1.05065e-17	3.476e-75	9.83395e-18	1	4.37909e-16
Cell_2427	1.52065e-28	0.2713	0.0122362	5.11486e-13	0.0156822	0.00384561	0.696936
Cell_2428	3.30576e-35	0.516905	0.00810856	1.36461e-29	0.0103761	0.00254388	0.462067
Cell_2429	2.58199e-41	0.6395	0.00605064	2.13321e-18	0.00774295	0.00189832	0.344808
Cell_2430	4.16603e-06	0.0378171	0.322727	7.99208e-05	0.0139845	0.00342861	0.621959
Cell_2431	1.52334e-83	3.07583e-55	2.76211e-56	2.49718e-69	1	7.72195e-57	1.40256e-54
Cell_2432	1.32835e-53	0.392997	0.01019	5.1529e-07	0.0130378	0.00319639	0.580578
Cell_2433	3.83817e-75	0.473291	0.00884169	1.86682e-65	0.0113136	0.00277354	0.50378
Cell_2434	9.65307e-28	0.340027	0.0110869	3.7793e-19	0.0141864	0.00347538	0.631225
Cell_2435	1.7624e-27	0.485986	0.00862741	2.54373e-28	0.0110403	0.00270669	0.49164
Cell_2436	9.33064e-60	1.3613e-05	7.29616e-07	1.25453e-31	0.999944	2.28908e-07	4.15785e-05
Cell_2437	5.27254e-17	0.0448544	0.0160352	5.95912e-07	0.0205149	0.00502958	0.913565
Cell_2438	1.12584e-37	0.2161	0.0137443	1.36679e-39	0.0168247	0.00412474	0.749206
Cell_2439	1.25207e-23	0.410277	0.00990293	5.09442e-19	0.0126675	0.0031057	0.564047
Cell_2440	3.64216e-50	0.243572	0.0126967	2.27563e-43	0.0162527	0.00398328	0.723496
Cell_2441	0.986428	0.00118712	6.88198e-06	0.0119748	8.8071e-06	2.15921e-06	0.000392196
Cell_2442	0.846805	0.0133055	9.71414e-05	0.134129	0.000123715	3.03311e-05	0.0055089
Cell_2443	1.68172e-23	0.180679	0.0175479	9.28244e-12	0.0175148	0.00429404	0.779964
Cell_2444	5.2029e-17	0.709467	0.00516835	0.00450654	0.00613543	0.00150421	0.273219
Cell_2445	1.1402e-32	0.0196418	0.874995	5.71494e-29	0.00133759	0.0444602	0.0595655
Cell_2446	1.02519e-66	2.6032e-15	2.30453e-16	2.2143e-39	1	7.23599e-17	1.30961e-14
Cell_2447	0.985149	0.00128652	1.03035e-05	0.0129523	1.31504e-05	3.22407e-06	0.000585557
Cell_2448	2.51794e-60	0.157999	0.0141398	1.5061e-51	0.0180888	0.00443489	0.805337
Cell_2449	1.83466e-40	0.163126	0.549898	1.72346e-36	0.00636448	0.00155847	0.279053
Cell_2450	3.38469e-35	0.377975	0.0104913	4.80736e-20	0.0133594	0.00327531	0.594899
Cell_2451	0.986543	0.00119513	3.4937e-06	0.0120533	4.47084e-06	1.0961e-06	0.000199093
Cell_2452	1.86643e-50	0.146975	0.0143198	2.90001e-49	0.0183216	0.00449186	0.815892
Cell_2453	1.0496e-44	8.90293e-06	0.999977	7.99176e-37	3.14062e-07	7.69978e-08	1.39856e-05
Cell_2454	0.98389	0.00135864	3.90917e-05	0.0124428	4.95766e-05	1.21546e-05	0.00220773
Cell_2455	9.57342e-38	1.66844e-07	7.53441e-05	5.33093e-26	7.30675e-09	0.999924	3.25383e-07
Cell_2456	8.22113e-56	0.797708	0.00339582	9.99223e-58	0.00434494	0.00106524	0.193486
Cell_2457	2.35998e-33	0.285077	0.0120025	1.93763e-22	0.0153553	0.00376463	0.6838
Cell_2458	2.31795e-42	0.422146	0.00969945	4.92218e-22	0.0124114	0.00304286	0.5527
Cell_2459	2.73979e-13	0.390212	0.0102347	2.26041e-13	0.0130974	0.00321105	0.583245
Cell_2460	1.24146e-47	0.159444	0.0157434	1.1407e-31	0.0180182	0.0044178	0.802377
Cell_2461	6.48636e-23	0.0964331	0.015672	2.43706e-19	0.0193962	0.00475541	0.863743
Cell_2462	7.78048e-79	0.0682786	0.0156911	3.69438e-59	0.0200108	0.00490599	0.891114
Cell_2463	3.77602e-61	8.07364e-13	4.82143e-14	1.49992e-54	1	1.51248e-14	2.74706e-12
Cell_2464	3.22518e-30	0.16371	0.01433	5.14986e-24	0.0179576	0.0044027	0.7996
Cell_2465	0.000217236	0.838732	0.00273416	2.74729e-06	0.00345959	0.000848212	0.154006
Cell_2466	4.04174e-34	0.268065	0.0122925	4.06405e-34	0.015721	0.00385464	0.700067
Cell_2467	7.31691e-38	1.78809e-15	2.33406e-17	8.29923e-31	1	7.27697e-18	1.32173e-15
Cell_2468	1.26816e-47	5.68295e-16	1.70006e-09	3.25335e-39	1	1.93265e-17	3.51043e-15
Cell_2469	2.31529e-31	1.51011e-09	1	7.0437e-24	7.47206e-11	1.7615e-11	3.19957e-09
Cell_2470	4.2875e-69	0.282221	0.0120491	1.27844e-55	0.0154171	0.00377969	0.686533
Cell_2471	6.48291e-46	0.412331	0.0101152	1.02686e-46	0.0126417	0.00310001	0.561812
Cell_2472	0.001001	0.0398688	0.0160987	0.000158552	0.0205972	0.00504976	0.917226
Cell_2473	8.22336e-23	5.82007e-06	0.999966	4.05685e-21	6.13862e-07	1.50113e-07	2.72662e-05
Cell_2474	7.27325e-73	0.16159	0.00868082	1.00393e-70	0.267206	0.0719522	0.49057
Cell_2475	0.969068	0.00264784	2.72285e-05	0.0266734	3.4594e-05	8.48134e-06	0.00154046
Cell_2476	2.55973e-98	0.233646	0.0127878	7.07958e-51	0.0163571	0.00879995	0.728409
Cell_2477	0.986025	0.00127099	1.24655e-05	0.0119741	1.56759e-05	3.84321e-06	0.000698073
Cell_2478	4.51684e-07	0.0321405	0.95634	7.15442e-08	0.000251657	6.16981e-05	0.0112061
Cell_2479	2.00195e-55	1.82124e-07	7.54768e-09	5.96871e-47	0.999999	2.36761e-09	4.30014e-07
Cell_2480	1.1399e-32	0.724274	0.00463218	7.66035e-30	0.00592238	0.00145199	0.26372
Cell_2481	8.83178e-35	0.00209074	0.000106819	0.0156478	0.978258	2.1335e-05	0.00387493
Cell_2482	2.93323e-59	1.66757e-07	1.89225e-08	1.68162e-06	0.999997	5.95468e-09	1.07835e-06
Cell_2483	1.47918e-22	0.810667	0.00317796	7.53259e-24	0.00406666	0.000997016	0.181091
Cell_2484	1.25089e-06	0.883408	0.00199075	1.98133e-07	0.0025035	0.000613777	0.111483
Cell_2485	4.10769e-35	0.828538	0.00291644	6.50635e-36	0.00368212	0.000902742	0.163961
Cell_2486	3.05419e-22	0.501491	0.00837151	7.3582e-13	0.0107071	0.00262502	0.476805
Cell_2487	8.24263e-68	4.96189e-12	1	7.76514e-52	1.75144e-13	4.29396e-14	7.79948e-12
Cell_2488	1.94972e-50	0.000113612	0.999207	5.5892e-48	1.48326e-05	3.63646e-06	0.000660522
Cell_2489	2.79644e-41	4.49412e-11	1	5.37373e-26	3.21507e-12	7.88239e-13	1.43139e-10
Cell_2490	0.0102166	0.0864595	0.000553249	0.87127	0.000689652	0.00016908	0.0306422
Cell_2491	3.94959e-42	0.00779771	0.983942	8.22235e-30	0.000180453	4.42413e-05	0.00803592
Cell_2492	6.19326e-64	6.09778e-05	0.0104066	4.55583e-05	0.318655	0.085806	0.585026
Cell_2493	3.28358e-15	0.190226	0.0420615	2.10033e-16	0.0613487	0.0038735	0.70249
Cell_2494	3.70224e-44	0.147697	0.014274	3.66937e-31	0.0200877	0.00447847	0.813463
Cell_2495	1.81383e-40	4.06775e-11	5.67404e-13	6.90721e-22	1	1.7801e-13	3.23336e-11
Cell_2496	3.7428e-80	7.00583e-43	1	2.61898e-67	2.27959e-43	5.58886e-44	1.01505e-41
Cell_2497	1.476e-26	1.70912e-07	3.59256e-09	5.42885e-12	1	1.12696e-09	2.04689e-07
Cell_2498	1.87083e-44	0.378434	0.0263258	1.11503e-17	0.0130031	0.00318793	0.57905
Cell_2499	0.986026	0.0011867	1.37186e-05	0.0119696	1.75541e-05	4.30359e-06	0.000781692
Cell_2500	1.12111e-39	0.201773	0.013426	2.9332e-30	0.0171464	0.0042038	0.763451
Cell_2501	1.3685e-33	0.00442832	0.000326372	9.88224e-18	0.976544	0.000102397	0.018599
Cell_2502	5.09717e-12	0.286422	0.0119774	4.43455e-12	0.0153265	0.00375774	0.682517
Cell_2503	1.46209e-33	0.0842779	0.00119877	0.849339	0.00142639	0.000349771	0.0634083
Cell_2504	1.24194e-61	0.310722	0.011575	8.79213e-41	0.0148045	0.00362956	0.659269
Cell_2505	3.24806e-48	0.513901	0.00815965	3.01953e-36	0.0104406	0.0025612	0.464937
Cell_2506	8.17512e-53	2.38606e-06	1.06604e-06	7.46956e-35	0.999994	1.13108e-08	2.05447e-06
Cell_2507	1.35564e-24	0.236209	0.0128459	1.54174e-24	0.0164083	0.00402287	0.730514
Cell_2508	5.56036e-27	0.106534	0.0150053	6.62877e-25	0.0191905	0.0047049	0.854565
Cell_2509	2.00607e-41	0.901721	0.00165212	3.59531e-42	0.00211094	0.000517537	0.0939987
Cell_2510	5.2836e-25	5.27909e-06	1.01948e-06	2.86533e-11	0.999935	3.1984e-07	5.80942e-05
Cell_2511	5.42289e-36	0.412237	0.00986492	1.93593e-25	0.0126244	0.00309504	0.562178
Cell_2512	3.69645e-39	0.334932	0.011174	3.60111e-34	0.0142844	0.00350206	0.636108
Cell_2513	9.74008e-63	0.422144	0.0102591	2.94054e-43	0.0123993	0.00303989	0.552158
Cell_2514	1.29969e-68	1.04789e-19	1	3.14006e-43	8.31744e-21	2.03917e-21	3.70388e-19
Cell_2515	4.04613e-15	0.764883	0.00394768	7.35846e-10	0.0050507	0.00123807	0.22488
Cell_2516	7.83795e-37	2.42845e-11	1.18705e-12	5.55654e-26	1	3.72447e-13	6.76459e-11
Cell_2517	2.68098e-22	0.703532	0.00497605	6.66589e-13	0.00636791	0.00156121	0.283563
Cell_2518	1.35574e-75	0.522613	0.00806518	1.55858e-69	0.0102523	0.00251413	0.456555
Cell_2519	2.40259e-36	0.0473911	0.015988	2.91685e-38	0.0204609	0.00501635	0.911144
Cell_2520	1.79827e-18	0.708921	0.00497817	3.65798e-20	0.00625838	0.00153458	0.278308
Cell_2521	9.62981e-21	0.621206	0.00641241	1.17437e-22	0.00813471	0.00199437	0.362253
Cell_2522	3.92554e-41	0.499234	0.00840469	4.80555e-30	0.0107556	0.00263693	0.478968
Cell_2523	1.27455e-53	2.90087e-25	1	1.55433e-55	2.21351e-26	5.42632e-27	9.85629e-25
Cell_2524	1.45109e-14	0.523038	0.00801139	1.24158e-05	0.010244	0.00251148	0.456183
Cell_2525	4.09407e-62	0.200353	0.013444	2.51317e-49	0.0171746	0.00421148	0.764817
Cell_2526	9.75908e-57	4.64959e-20	1.30942e-21	2.66587e-53	1.67567e-21	1	7.46195e-20
Cell_2527	0.98545	0.00124781	1.6372e-05	0.0123337	2.08008e-05	5.0997e-06	0.000926253
Cell_2528	1.47899e-50	1.20592e-05	9.36862e-08	8.39364e-29	0.999982	2.93941e-08	5.33909e-06
Cell_2529	8.06458e-17	5.01363e-06	0.999992	1.27738e-17	6.80555e-08	1.66851e-08	3.03046e-06
Cell_2530	2.90239e-32	0.643472	0.00513857	9.16853e-20	0.0484198	0.0129719	0.289998
Cell_2531	1.63655e-11	1.84943e-05	0.999928	7.53658e-13	1.16888e-06	2.86574e-07	5.20491e-05
Cell_2532	8.63711e-24	0.0253926	0.834116	8.46572e-15	0.00308022	0.000755472	0.136656
Cell_2533	4.85581e-36	0.849033	0.00253423	5.89474e-38	0.00324251	0.000794961	0.144395
Cell_2534	1.02403e-21	0.651971	0.00584288	1.47653e-19	0.00747509	0.00183265	0.332879
Cell_2535	3.40896e-105	0.0353073	0.016197	2.36329e-74	0.0207201	0.00507984	0.922696
Cell_2536	5.86683e-36	1.31679e-11	3.38297e-13	1.20778e-21	1	1.06018e-13	1.92567e-11
Cell_2537	1.20732e-29	0.176924	0.0172222	9.60471e-20	0.0176069	0.00431672	0.78393
Cell_2538	2.51129e-51	0.0500398	0.76275	3.52629e-35	0.00408962	0.00100264	0.182118
Cell_2539	2.66636e-33	0.566095	0.00804027	3.296e-35	0.00930311	0.00228082	0.414281
Cell_2540	0.98657	0.00118768	4.43181e-06	0.0119805	5.61515e-06	1.37668e-06	0.000250023
Cell_2541	2.27917e-32	0.486664	0.010661	1.28513e-22	0.0357792	0.00272922	0.464166
Cell_2542	1.66039e-32	5.86125e-07	0.999999	1.12534e-27	1.53641e-08	3.52601e-09	6.4046e-07
Cell_2543	4.61948e-44	3.40578e-13	1	3.87718e-30	1.00102e-13	2.45408e-14	4.45754e-12
Cell_2544	2.35961e-52	1.56974e-10	1	4.20515e-51	4.78671e-12	1.17355e-12	2.13159e-10
Cell_2545	0.771354	0.0127514	0.00157439	0.122178	0.00201337	0.00049351	0.0896347
Cell_2546	1.90509e-32	0.381151	0.0103993	2.96986e-17	0.0136678	0.00336107	0.591421
Cell_2547	8.69095e-29	0.741781	0.00434639	5.42159e-27	0.0055459	0.00135967	0.246967
Cell_2548	1.64984e-44	3.59653e-06	9.51412e-08	1.28662e-33	0.999991	2.94826e-08	5.35519e-06
Cell_2549	8.155e-102	0.724705	0.00463731	4.95682e-94	0.00591718	0.00144954	0.263291
Cell_2550	1.00008e-104	0.197495	0.0134691	3.83057e-77	0.0172437	0.00422779	0.767565
Cell_2551	2.11246e-11	0.0573558	0.00106733	3.40366e-13	0.880655	0.000333583	0.0605887
Cell_2552	9.1425e-36	0.0772375	0.00958957	4.91974e-21	0.363692	0.00300857	0.546472
Cell_2553	2.14301e-65	0.716091	0.00476494	3.39585e-19	0.00609791	0.00149501	0.271551
Cell_2554	1.37403e-92	1.85263e-16	1	1.00644e-75	1.22572e-17	3.00508e-18	5.45831e-16
Cell_2555	2.98951e-37	0.000652989	0.997012	2.65669e-31	5.09978e-05	1.2503e-05	0.00227103
Cell_2556	5.61454e-79	1.05326e-07	5.93012e-08	6.81775e-81	0.999996	1.85202e-08	3.36396e-06
Cell_2557	2.03237e-38	0.264763	0.00601182	2.25034e-35	0.00768243	0.379496	0.342047
Cell_2558	1.05674e-52	1.47893e-06	2.92154e-08	2.98759e-34	3.73831e-08	0.999997	1.66474e-06
Cell_2559	9.40273e-33	0.000247722	0.99921	3.85336e-25	1.18406e-05	2.90292e-06	0.000527282
Cell_2560	9.11673e-46	0.00174923	4.85101e-05	3.3748e-26	0.995422	1.52203e-05	0.00276458
Cell_2561	1.63914e-38	6.05892e-14	1	6.81747e-39	2.46141e-15	6.03458e-16	1.0961e-13
Cell_2562	1.32022e-11	0.252645	0.0127049	2.09115e-12	0.0160874	0.00393437	0.714628
Cell_2563	6.27151e-38	0.242316	0.0127361	3.05998e-36	0.0162745	0.00399	0.724683
Cell_2564	9.61409e-21	0.0948022	0.00743203	4.84398e-15	0.47538	0.00238687	0.419998
Cell_2565	1.07191e-19	0.186599	0.0136604	1.32503e-21	0.0174704	0.00428325	0.777987
Cell_2566	9.52191e-08	0.110376	0.0240111	0.00134172	0.0188976	0.00463355	0.84074
Cell_2567	1.40691e-62	7.36025e-12	1	8.8674e-38	4.47335e-13	1.09673e-13	1.992e-11
Cell_2568	3.95387e-09	0.634498	0.00613488	3.49872e-06	0.00785246	0.00192467	0.349587
Cell_2569	9.96485e-63	0.000794394	0.995668	5.45518e-26	7.72859e-05	1.8948e-05	0.00344168
Cell_2570	3.5382e-35	0.0247954	0.00224746	3.06196e-21	0.844187	0.000705054	0.128065
Cell_2571	1.90506e-34	6.57064e-12	8.64134e-13	1.88291e-25	1	2.71114e-13	4.92443e-11
Cell_2572	3.56605e-49	0.503476	0.00837128	4.32921e-51	0.0106639	0.00261445	0.474875
Cell_2573	2.21982e-61	0.0359195	0.766217	1.90575e-38	0.0383009	0.000873652	0.158689
Cell_2574	2.6212e-27	0.499446	0.00843812	4.61335e-16	0.0107508	0.00263792	0.478727
Cell_2575	2.88515e-40	0.104286	0.590181	2.2976e-35	0.00667438	0.00163634	0.297222
Cell_2576	3.44811e-59	1.37569e-12	9.91999e-14	1.17122e-34	1	3.11063e-14	5.65008e-12
Cell_2577	5.88741e-24	0.669214	0.00578163	1.59284e-20	0.00710161	0.00174111	0.316161
Cell_2578	5.18751e-55	3.2284e-14	1.76037e-15	1.60902e-45	2.25275e-15	1	1.00311e-13
Cell_2579	1.09022e-49	2.5515e-07	1.77213e-08	4.22283e-19	0.999999	5.55998e-09	1.0099e-06
Cell_2580	1.65892e-57	0.482911	0.00867896	7.39604e-29	0.0111062	0.00272288	0.494581
Cell_2581	4.07936e-51	0.0131885	0.000498077	3.51002e-32	0.957774	0.000156259	0.0283826
Cell_2582	2.97968e-63	3.94295e-13	1	5.39087e-55	4.9557e-14	1.23463e-14	2.20686e-12
Cell_2583	8.92899e-42	4.10229e-06	1.22035e-06	1.62413e-39	1.56133e-06	0.999924	6.95255e-05
Cell_2584	1.35551e-54	0.206534	0.0133188	4.20075e-37	0.0170429	0.00417836	0.758926
Cell_2585	0.986317	0.00123116	1.80361e-06	0.0123446	2.29764e-06	5.6374e-07	0.000102313
Cell_2586	9.88837e-40	0.336836	0.0111475	5.03557e-41	0.0142628	0.00349222	0.634261
Cell_2587	0.986373	0.00118706	7.81451e-06	0.0119741	9.99982e-06	2.46103e-06	0.000445307
Cell_2588	4.00317e-37	0.311161	0.0115619	5.01223e-22	0.0147971	0.00362727	0.658853
Cell_2589	1.45954e-19	0.189464	0.0136197	3.9158e-13	0.0174175	0.00427043	0.775228
Cell_2590	3.07999e-29	0.560667	0.0180835	1.90219e-12	0.00920509	0.00225696	0.409788
Cell_2591	3.81252e-20	0.11786	0.748078	1.61583e-16	0.0029286	0.000717999	0.130416
Cell_2592	3.71089e-20	0.15744	0.0142156	9.33303e-17	0.0181887	0.00443749	0.805718
Cell_2593	1.82839e-146	3.24986e-34	3.10661e-35	6.37216e-82	1	9.74519e-36	1.7701e-33
Cell_2594	9.60579e-45	1.8067e-26	1	1.16727e-46	2.76788e-27	6.78595e-28	1.23258e-25
Cell_2595	2.63851e-25	0.0843109	0.0156609	9.73786e-26	0.0196705	0.00482281	0.875535
Cell_2596	1.95263e-30	0.00440333	0.835375	0.0244861	0.00296517	0.000726965	0.132043
Cell_2597	1.94517e-28	0.612952	0.00649604	1.25962e-26	0.00831319	0.00203812	0.370201
Cell_2598	1.55313e-46	0.671499	0.00551365	9.1128e-24	0.00705567	0.00172983	0.314202
Cell_2599	8.56833e-59	0.405841	0.0108487	1.36427e-50	0.0127487	0.00312584	0.567436
Cell_2600	9.77366e-23	0.198678	0.107265	9.30266e-22	0.0151618	0.00371717	0.675178
Cell_2601	1.80849e-40	0.00307449	0.971607	1.81901e-11	0.000553075	0.000135596	0.0246294
Cell_2602	2.21419e-45	0.76276	0.0190712	6.75046e-29	0.00476592	0.00116844	0.212234
Cell_2603	3.26785e-36	0.172338	0.0138932	4.45958e-38	0.0177769	0.00435833	0.791634
Cell_2604	2.36502e-18	0.00329776	0.000506833	7.24361e-10	0.000648483	0.96667	0.0288773
Cell_2605	1.61115e-15	0.123245	0.0147195	1.24131e-05	0.0188322	0.00461707	0.838574
Cell_2606	5.61889e-13	0.0170592	0.000869297	7.57474e-15	0.00110944	0.931558	0.0494045
Cell_2607	1.61101e-21	0.077148	0.000325037	2.01063e-23	0.903911	0.000101927	0.0185139
