cell	Node 0	Node 1	Node 2	Node 3	Node 4	Node 5	Node 6	Node 7	Node 8	Node 9	Node 10
Cell_743	4.81893e-37	2.44463e-05	0.0058291	0.000120721	0.000306617	0.00880079	8.51726e-05	0.000380898	0.537676	0.00363063	0.443146
Cell_744	1.74709e-09	0.00277114	0.00326287	7.37387e-05	0.00024261	0.00265208	0.00965486	0.00419754	0.192165	0.626601	0.15838
Cell_745	7.51186e-24	2.71112e-07	3.11305e-05	8.05835e-07	0.325846	1.18078e-06	2.67176e-12	0.674033	1.3493e-05	7.39015e-05	6.85333e-24
Cell_746	3.24061e-35	1.72537e-06	0.00107733	2.19347e-05	4.7712e-05	0.00270267	1.1766e-15	0.00149336	0.994237	0.000418625	1.40596e-16
Cell_747	4.3128e-36	0.00200036	0.0046188	9.83582e-05	0.00327935	0.00520848	5.25477e-17	0.0682539	0.82464	0.0919006	3.63863e-16
Cell_748	1.3528e-24	4.09286e-05	0.00552088	0.000124982	0.000255138	0.00495415	0.000142598	0.000473172	0.538012	0.00705331	0.443423
Cell_749	2.48342e-41	0.00340211	0.0383623	0.000778564	0.00173202	0.0531537	9.10087e-11	0.000209901	4.87603e-09	0.881589	0.0207727
Cell_750	7.42632e-32	2.04898e-09	5.83545e-07	1.19828e-08	0.0738649	4.86214e-08	9.37094e-14	0.926134	1.18242e-11	3.97833e-07	9.74535e-12
Cell_751	7.73213e-31	5.89256e-06	0.00326954	6.67092e-05	0.000149429	0.00291198	2.30823e-10	0.00181202	0.990493	0.00129165	1.36602e-11
Cell_752	6.16855e-32	2.16009e-05	0.00555928	0.00011641	0.000301357	0.00695179	0.000866346	0.000105605	1.32712e-10	0.00205113	0.984026
Cell_753	1.55991e-36	2.95226e-05	0.00109948	2.35617e-05	0.000195778	0.00215797	2.3896e-14	0.000743137	0.994054	0.00169675	1.57013e-11
Cell_754	1.04549e-20	0.000536664	0.280134	0.0121005	0.022442	0.0234842	6.65315e-06	0.525373	0.00078379	0.134493	0.00064599
Cell_755	2.4043e-36	0.000760095	0.183549	0.00373024	0.013286	0.0459563	3.37674e-08	0.62677	2.17385e-13	0.125948	1.54348e-16
Cell_756	2.27623e-38	1.59447e-06	0.000182418	4.9571e-06	1.35637e-05	0.000151732	3.0874e-14	0.000739636	0.998797	0.000108647	4.39387e-15
Cell_757	3.47771e-14	0.00191594	2.0085e-09	6.25461e-11	3.57642e-10	5.96567e-10	0.998084	1.192e-08	2.29011e-18	1.38909e-08	6.15335e-25
Cell_758	2.87027e-21	0.000443479	0.136459	0.00281621	0.0178738	0.291726	2.37383e-08	0.0272514	0.138123	0.385215	9.17913e-05
Cell_759	6.71653e-23	0.000119838	0.00266562	5.70729e-05	0.000145796	0.0111144	0.00081835	0.000280535	0.0235699	0.00935209	0.951876
Cell_760	1.3422e-31	6.70889e-06	0.000784878	1.65466e-05	6.72685e-05	0.00227883	2.33743e-05	0.000648131	0.545689	0.000735242	0.44975
Cell_761	4.58614e-41	2.8361e-07	0.000176946	3.61027e-06	8.05846e-06	0.000562616	6.22049e-17	2.28998e-05	0.999172	5.39779e-05	2.0507e-19
Cell_762	6.442e-07	0.00288218	6.03063e-19	1.24664e-20	4.48406e-20	1.8891e-19	0.997117	9.70363e-22	1.49833e-26	2.36538e-17	5.47476e-25
Cell_763	7.31934e-33	3.0897e-05	0.000547609	1.58095e-05	2.54896e-05	0.00356494	1.12124e-10	9.37039e-08	0.979729	0.0160861	2.55223e-11
Cell_764	3.56152e-29	2.23032e-06	0.000791847	1.82126e-05	0.000669625	0.00210685	2.94551e-16	0.00120724	4.3125e-12	0.000452545	0.994751
Cell_765	1.98946e-42	3.32484e-11	4.06144e-10	8.30228e-12	0.162344	3.33721e-10	8.0789e-13	0.837656	1.05113e-10	2.1014e-09	1.76801e-12
Cell_766	9.46952e-31	3.75877e-06	0.000827576	1.71751e-05	3.80153e-05	0.00467957	5.59538e-09	1.82775e-05	0.994079	0.000335791	8.02909e-07
Cell_767	1.03738e-32	1.34084e-07	0.000108561	2.2159e-06	4.98682e-06	0.000214638	3.05082e-14	1.0001e-05	0.999604	5.50111e-05	2.85807e-18
Cell_768	1.42131e-51	0.00074756	0.0175551	0.000359773	0.00305963	0.00834868	5.77172e-22	0.106873	0.790504	0.072552	9.8607e-21
Cell_769	7.43934e-35	9.80383e-06	0.00202881	4.11487e-05	8.98506e-05	0.00159595	1.57142e-05	0.000428549	0.992423	0.00336761	3.41695e-17
Cell_770	3.33004e-19	0.000156859	0.00359102	7.39046e-05	0.00030777	0.00461116	2.75407e-06	0.00679819	0.978163	0.00628223	1.34309e-05
Cell_771	3.60778e-48	4.91373e-07	0.000326526	6.64294e-06	1.50564e-05	0.000519338	5.90076e-15	0.000881402	1.09893e-13	7.79587e-05	0.998173
Cell_772	3.33514e-40	1.63173e-06	0.000516737	1.0576e-05	2.63586e-05	0.000676539	1.03349e-08	0.000515898	2.25111e-12	0.000356976	0.997895
Cell_773	9.08533e-16	3.3136e-05	0.0104296	0.000212435	0.000470141	0.0386684	5.02077e-09	1.58986e-05	0.936678	0.0134926	5.81958e-08
Cell_774	2.27265e-20	0.000547481	0.273126	0.00579489	0.101519	0.0866856	1.44624e-05	0.219193	0.220771	0.0850717	0.00727826
Cell_775	1.25038e-10	4.2929e-05	0.000107085	2.19494e-06	7.14034e-06	0.00097959	1.86084e-08	8.87676e-07	1.65269e-11	0.000529024	0.998331
Cell_776	3.39752e-18	0.00160038	0.0213275	0.000474248	0.00219909	0.0228681	2.80988e-05	0.0109207	0.645637	0.294936	8.86508e-06
Cell_777	1.9748e-22	0.00166768	1.94832e-05	3.95391e-07	1.66982e-06	1.57331e-06	0.998156	1.5274e-05	3.60807e-29	0.000137789	2.91539e-19
Cell_778	2.91683e-32	3.08683e-06	0.000217113	4.52872e-06	1.4477e-05	0.000901829	2.40833e-11	2.72471e-06	1.63398e-14	0.000734672	0.998122
Cell_779	1.3797e-30	9.09386e-06	0.00075028	1.86751e-05	4.60135e-05	0.000668928	1.66881e-20	8.51347e-05	0.998084	0.000337926	3.38897e-28
Cell_780	5.2066e-20	0.000295079	0.00198934	4.26866e-05	0.000170497	0.00287257	8.15817e-06	0.000446664	0.973841	0.0203339	5.34862e-07
Cell_781	1.30206e-33	1.19605e-05	0.000887052	2.41051e-05	0.000116189	0.000939302	3.09819e-10	0.00204373	3.43507e-10	0.00072763	0.99525
Cell_782	2.48308e-26	0.0006629	0.111527	0.00233348	0.00743656	0.47571	9.64078e-09	3.08534e-05	1.12053e-07	0.346298	0.0560006
Cell_783	1.41586e-20	0.000203957	0.0195359	0.000519605	0.0165205	0.00933081	1.17097e-07	0.256003	0.68032	0.0175662	1.3979e-21
Cell_784	3.03837e-33	3.44673e-06	0.000230369	4.72194e-06	1.0723e-05	0.000413541	6.78378e-12	0.00037054	0.998361	0.00060579	5.92036e-25
Cell_785	2.62492e-26	3.2612e-06	0.00477876	9.71896e-05	0.000219516	0.00137428	9.6791e-13	0.00809458	6.00596e-22	0.00147272	0.98396
Cell_786	0.0008176	0.00769298	0.00201331	4.11336e-05	9.30418e-05	0.00668388	0.121677	0.0020308	2.31183e-05	0.462132	0.396795
Cell_787	9.04005e-27	7.97216e-08	2.82271e-05	9.865e-07	0.0139616	4.99437e-06	5.75278e-12	0.985989	1.68632e-11	1.12011e-05	3.76265e-06
Cell_788	1.55395e-23	1	4.39467e-11	9.08249e-13	2.11197e-12	6.84434e-12	4.23598e-12	1.49028e-11	7.41798e-25	6.83011e-11	1.09513e-17
Cell_789	6.84783e-09	3.42916e-05	0.00733816	0.0001598	0.000756639	0.0202571	0.000376299	0.00426257	0.000944722	0.0120504	0.95382
Cell_790	8.67363e-20	0.000268759	0.0042527	9.18093e-05	0.000196531	0.0239018	0.00288997	0.00328453	0.920124	0.0443707	0.000619065
Cell_791	1.28878e-30	0.309642	0.00188007	3.82425e-05	8.68842e-05	0.000993857	1.18497e-10	8.19487e-05	0.683533	0.0037442	1.49212e-30
Cell_792	4.63238e-19	0.00434228	0.0621637	0.00139404	0.00532778	0.0679836	0.333751	0.0352244	0.434525	0.055288	6.03473e-13
Cell_793	3.16863e-20	2.7281e-05	0.0022638	4.68837e-05	0.000194021	0.00529469	0.000293354	0.00648707	0.968804	0.0159375	0.000651817
Cell_794	3.07314e-21	5.61309e-07	2.23648e-05	4.55702e-07	1.22324e-06	0.000849912	1.95564e-06	2.14878e-06	0.547697	1.82743e-05	0.451406
Cell_795	5.60529e-43	3.78447e-06	0.00028063	5.80111e-06	2.89358e-05	0.000777652	2.68376e-09	4.96186e-05	2.20458e-14	0.000642338	0.998211
Cell_796	1.27e-41	2.81066e-06	0.00032	1.58251e-05	1.83996e-05	0.000517415	5.1573e-12	1.9028e-06	0.998944	0.000179723	2.89932e-21
Cell_797	6.81645e-35	5.98499e-11	4.18203e-09	1	5.47775e-10	1.14937e-09	2.03487e-14	1.29636e-08	2.53407e-09	2.6041e-09	3.78017e-13
Cell_798	2.02921e-50	7.49559e-05	5.61918e-05	1.20311e-06	2.86633e-06	0.000169733	2.38939e-14	1.4002e-06	0.991974	0.00771996	6.4942e-23
Cell_799	4.74874e-06	4.4682e-05	0.00105798	2.33478e-05	7.86657e-05	0.00734899	0.000706717	0.000561731	5.76481e-05	0.0006606	0.989455
Cell_800	1.44693e-36	6.55926e-05	0.000861933	2.54675e-05	3.90811e-05	0.00107321	5.87577e-07	6.74744e-07	0.983471	0.0138006	0.000661686
Cell_801	7.35751e-39	9.02966e-07	6.81886e-05	1.38625e-06	3.1323e-06	0.000110772	2.27629e-16	2.97347e-08	0.999603	0.000213026	2.27954e-20
Cell_802	4.68238e-10	5.7876e-06	0.0015675	3.20611e-05	0.000412441	0.00569834	0.000283987	0.010544	6.35725e-16	0.00275873	0.978697
Cell_803	2.55907e-09	0.000227285	0.00775847	0.000157562	0.000345806	0.00914963	0.00155208	1.99055e-05	0.0230001	0.0289235	0.928866
Cell_804	2.86701e-14	1.54941e-05	0.00141797	2.98932e-05	7.89768e-05	0.00623502	5.39825e-05	0.000131192	0.543393	0.000786231	0.447858
Cell_805	3.9512e-34	0.00633668	0.00510685	0.00010374	0.000225514	0.00066028	2.74675e-06	0.00656084	0.548119	0.432885	6.16374e-12
Cell_806	2.71742e-19	1.10106e-05	0.0226774	0.000480315	0.00194359	0.00995996	9.66509e-08	0.0644717	0.000880827	0.0102657	0.889309
Cell_807	2.05662e-30	1.77001e-05	0.00171517	3.49067e-05	8.1379e-05	0.00483872	4.89362e-07	0.000934925	0.988324	0.00405237	5.42817e-07
Cell_808	2.32134e-14	0.0695197	6.57351e-08	1.39036e-09	5.63387e-09	2.68419e-09	0.93048	1.01762e-09	9.8129e-11	1.22474e-07	8.08767e-11
Cell_809	2.25811e-10	0.00184115	6.6079e-10	1.34067e-11	5.58797e-10	8.34495e-11	0.998159	1.0689e-08	1.08764e-27	4.19324e-10	5.8786e-19
Cell_810	9.2135e-31	8.44144e-14	1.13286e-11	1	1.10565e-12	7.00093e-11	8.52992e-15	4.21685e-11	2.41036e-22	4.62944e-12	2.18935e-09
Cell_811	3.82211e-21	6.47498e-05	0.0037867	8.02034e-05	0.000390447	0.00829814	0.000442162	0.00129706	0.957303	0.0122351	0.016102
Cell_812	1.39889e-23	0.000115153	0.00383349	8.11945e-05	0.000220421	0.00515819	8.90204e-09	0.00258523	0.971929	0.0160745	2.95891e-06
Cell_813	3.57868e-17	3.12668e-05	0.000763067	1.81739e-05	4.01382e-05	0.00107353	2.42268e-06	0.000547772	0.989455	0.00806869	4.76275e-18
Cell_814	5.88242e-44	4.03225e-07	0.000118494	2.40839e-06	6.81327e-06	0.000643727	3.3698e-20	0.000369269	9.47267e-32	6.52154e-05	0.998794
Cell_815	3.12318e-24	1.47249e-05	0.00152615	3.44899e-05	0.000401561	0.00551742	1.04062e-07	0.00115931	0.989615	0.00173131	2.7572e-14
Cell_816	2.18663e-19	9.94407e-06	0.000508621	1.06419e-05	3.39146e-05	0.00320772	1.4803e-08	0.000405269	0.994932	0.00089076	8.03598e-07
Cell_817	1.35279e-43	5.93882e-07	0.000206725	4.20641e-06	1.08739e-05	0.000327987	1.83488e-19	3.03661e-05	2.68778e-32	6.58876e-05	0.999353
Cell_818	1.42561e-34	3.02777e-06	0.000187095	3.96274e-06	8.0723e-05	0.000859545	5.31604e-08	0.000147614	0.998299	0.000405458	1.37074e-05
Cell_819	1.17078e-36	0.000433643	0.72847	0.0148999	0.0322976	0.077446	1.1372e-13	0.00542108	3.69678e-07	0.141031	5.20411e-21
Cell_820	1.78497e-27	5.83606e-07	0.00287645	5.87131e-05	0.000151304	0.00707997	3.98532e-06	0.000580268	0.971759	0.00114425	0.0163451
Cell_821	1.30192e-27	5.72432e-06	0.000220601	4.65265e-06	1.07697e-05	0.000739764	1.99439e-05	6.28719e-05	0.547398	0.000379604	0.451158
Cell_822	6.4838e-43	0.00371002	0.128119	0.00260324	0.00736371	0.114972	1.77345e-12	0.00119365	2.32042e-12	0.742038	5.21146e-08
Cell_823	1.19801e-36	1.67076e-06	0.000234326	4.78101e-06	1.56247e-05	0.00042616	2.6748e-15	0.000258104	8.29851e-23	0.000244006	0.998815
Cell_824	1.83584e-12	0.000163788	0.0122012	0.000265702	0.000553219	0.0156288	0.000570648	0.00144806	0.522542	0.0159538	0.430673
Cell_825	2.78068e-36	0.000487384	0.0486016	0.0009962	0.0209693	0.0073161	5.74974e-06	0.697683	0.203504	0.0204367	1.89507e-08
Cell_826	3.62607e-52	2.33877e-06	0.000178666	3.62523e-06	9.39803e-06	0.000548355	1.04264e-14	4.59837e-05	0.998824	0.000387677	9.15047e-11
Cell_827	3.07093e-24	1.73036e-05	8.18876e-05	1.66346e-06	3.53307e-05	0.000423112	1.02321e-07	0.000888669	0.997037	0.00151456	1.52783e-12
Cell_828	2.85486e-26	2.47027e-05	0.000364078	2.47858e-05	6.48291e-05	0.00600742	0.000168689	0.000241422	0.974935	0.0017703	0.0163986
Cell_829	1.91706e-21	6.80734e-05	9.49241e-05	2.34388e-06	4.38675e-06	0.000824068	4.74773e-06	1.44599e-08	0.976327	0.0226746	2.54336e-11
Cell_830	1.31826e-43	1.65767e-10	1.20116e-08	1	5.42916e-10	5.40807e-09	4.83095e-13	4.15928e-08	6.78829e-15	1.80631e-08	2.93561e-11
Cell_831	1.63589e-35	7.66857e-08	6.46025e-05	1.32221e-06	3.24336e-06	0.000141407	6.37015e-13	2.03531e-05	0.999753	1.57268e-05	1.28e-20
Cell_832	1.2088e-34	0.000735982	0.311855	0.00742743	0.0207944	0.0756241	9.53267e-08	0.353487	0.118962	0.111072	4.1854e-05
Cell_833	2.13981e-27	3.74532e-05	0.00191339	3.89986e-05	0.000340706	0.00128215	8.51234e-09	0.000759057	3.61785e-09	0.00675296	0.988875
Cell_834	2.92057e-18	1.57704e-05	0.0118322	0.00040793	0.000568629	0.0222017	0.000107692	0.0170463	0.0227843	0.00488496	0.92015
Cell_835	0.00154097	0.00462291	3.64655e-22	8.24096e-24	9.59482e-23	2.04983e-22	0.993836	6.23714e-21	5.50526e-25	1.94576e-21	2.35414e-30
Cell_836	4.9728e-49	5.49727e-07	0.000317699	6.46559e-06	2.19983e-05	0.000426397	2.84328e-20	0.000787708	6.84792e-24	8.21833e-05	0.998357
Cell_837	3.182e-21	0.0201089	3.6638e-05	7.43799e-07	1.67448e-06	2.80578e-05	0.970946	5.93751e-07	1.44531e-23	0.00355133	0.00532644
Cell_838	2.02254e-10	0.000401997	0.00128424	2.61051e-05	6.26965e-05	0.00113666	1.11142e-05	0.000116798	7.9785e-07	0.0101806	0.986779
Cell_839	3.0677e-48	1.64083e-06	3.9361e-05	8.12323e-07	1.86755e-06	0.000156789	1.14393e-21	1.0091e-06	0.999343	0.000455532	1.11759e-36
Cell_840	2.806e-23	3.4257e-05	0.00176155	3.68569e-05	0.133805	0.000173483	9.34934e-07	0.857027	6.24707e-05	0.00581077	0.00128719
Cell_841	6.66823e-33	4.84407e-07	0.000112144	2.33291e-06	5.58269e-06	0.000342323	2.5966e-10	1.67929e-06	1.56086e-12	0.00010209	0.999433
Cell_842	2.778e-30	2.70372e-05	0.00519719	0.000107435	0.000535883	0.010306	3.76798e-06	0.000833819	0.964103	0.00266946	0.0162164
Cell_843	1.38582e-34	1.47586e-08	6.11965e-07	1.43781e-08	0.792855	3.09619e-08	8.18856e-13	0.207136	7.33442e-13	8.29148e-06	7.49694e-10
Cell_844	1.11818e-32	4.55215e-06	0.000648994	1.32057e-05	3.41378e-05	0.000801675	1.08612e-09	1.17171e-05	0.997615	0.000871184	2.47927e-09
Cell_845	3.0336e-37	0.000438623	0.179756	0.0036599	0.0185347	0.0250422	3.30218e-08	0.0408015	0.669868	0.0618983	6.25038e-22
Cell_846	1.36439e-16	0.854842	0.00527614	0.000107305	0.000293867	0.00340176	3.2814e-05	0.000207141	9.4602e-05	0.135745	1.25552e-23
Cell_847	4.23475e-12	0.00297504	0.270722	0.00568426	0.0354599	0.0944397	0.000185392	0.00496634	0.000612936	0.584955	5.95217e-13
Cell_848	2.18151e-26	0.00433302	0.00409297	8.33978e-05	0.000215295	0.00408416	0.0295893	1.38024e-06	0.400958	0.549898	0.00674419
Cell_849	1.26046e-31	4.19686e-06	0.000901034	1.86605e-05	4.11803e-05	0.00226311	7.22064e-08	3.53015e-05	2.00999e-05	0.00233441	0.994382
Cell_850	3.62183e-21	0.0814356	0.314468	0.0063818	0.0144482	0.18411	0.00369844	0.00211975	7.93192e-25	0.393338	1.12811e-10
Cell_851	7.2887e-27	0.000476383	0.342649	0.00826202	0.0901581	0.0317405	6.74794e-11	0.320988	0.00415071	0.201575	2.14817e-07
Cell_852	2.02786e-11	6.34678e-05	0.00285685	0.000159008	0.000164265	0.00600622	1.11434e-06	0.000187028	0.988989	0.00155925	1.35796e-05
Cell_853	1.54796e-24	1.73824e-05	0.000204937	5.30492e-06	2.11311e-05	0.00192618	1.88606e-05	1.35578e-05	0.996559	0.00123368	6.49018e-10
Cell_854	1.46075e-43	1.62787e-06	0.000268767	5.51899e-06	1.31211e-05	0.000235545	3.99544e-13	2.05648e-05	6.00788e-19	0.000314355	0.999141
Cell_855	9.42623e-36	5.25722e-05	7.05972e-05	1.45107e-06	3.2127e-06	7.20689e-05	3.67056e-13	0.000173185	0.997048	0.00257928	7.7607e-20
Cell_856	3.17283e-30	1.68348e-05	0.00193622	4.08189e-05	0.000835391	0.00938259	0.000254756	0.00129903	0.984682	0.00151319	3.89706e-05
Cell_857	6.30255e-14	0.000598261	0.00226159	4.64405e-05	0.00097577	0.00184963	0.0224164	0.00431662	8.19725e-10	0.00783928	0.959696
Cell_858	2.51869e-30	7.16577e-05	0.000674492	1.37474e-05	3.87824e-05	0.00182088	0.00149971	6.51858e-06	4.43714e-06	0.0058174	0.990052
Cell_859	2.51378e-30	1.16586e-06	0.00102878	2.21757e-05	0.000291608	0.00194199	2.64976e-10	3.17606e-05	3.64506e-09	0.0003693	0.996313
Cell_860	8.92952e-24	8.013e-06	0.000806218	1.65395e-05	4.1125e-05	0.000419693	5.68244e-09	0.000132458	2.20406e-14	0.000600575	0.997975
Cell_861	1.42292e-13	0.00793187	0.000108232	2.25153e-06	3.06786e-05	0.00017529	0.991506	4.0915e-05	3.99814e-05	0.000164641	3.30515e-16
Cell_862	2.3551e-41	9.86106e-10	2.36416e-07	5.06636e-09	0.0317524	1.68521e-08	2.28757e-18	0.968247	1.10399e-24	1.85814e-07	3.04189e-13
Cell_863	3.48986e-24	0.00691149	0.0138888	0.00908309	0.00599238	0.00798909	1.91774e-19	0.0858129	0.862757	0.00756569	4.29485e-24
Cell_864	9.7518e-52	9.89752e-06	3.88362e-05	0.952941	0.00169381	3.58181e-06	1.79968e-14	0.0440975	2.98084e-16	0.00121535	4.93556e-21
Cell_865	1.72791e-36	0.000360876	0.00647721	0.000133324	0.000287303	0.0030762	9.89849e-13	5.28513e-06	0.939375	0.0502848	1.12161e-24
Cell_866	1.83456e-32	0.00708129	0.310817	0.010643	0.0138535	0.0144897	1.80692e-19	0.257676	1.02521e-16	0.38544	1.13898e-10
Cell_867	2.26726e-30	3.95671e-06	7.16443e-05	1.47447e-06	0.0354364	1.66076e-06	3.4732e-08	0.963533	1.69121e-08	0.000934876	1.70749e-05
Cell_868	5.6917e-36	2.94439e-07	8.89809e-05	2.14552e-06	1.1655e-05	0.000477953	1.79882e-11	9.13312e-06	1.47236e-13	8.0469e-05	0.999329
Cell_869	1.77208e-41	1.96556e-05	0.00111492	2.35044e-05	6.41064e-05	0.00281521	3.08605e-15	4.17168e-06	0.988691	0.00726756	2.91157e-12
Cell_870	8.07839e-13	0.00291445	6.15245e-09	1.29839e-09	2.95672e-10	1.7652e-09	0.997086	7.81739e-13	2.37938e-19	7.00381e-09	2.12507e-15
Cell_871	3.46415e-23	4.92396e-05	0.00215171	4.37827e-05	0.00181959	0.00367075	1.34499e-05	0.0156518	0.000489695	0.00706519	0.969045
Cell_872	1.887e-11	0.00036411	0.00400829	8.23953e-05	0.000413296	0.00712004	0.00126859	0.000728205	0.538836	0.00307738	0.444102
Cell_873	4.70117e-26	2.78609e-06	0.000212051	5.48908e-06	0.000179321	0.000101463	1.82527e-08	0.000121787	0.999119	0.000257627	1.94858e-13
Cell_874	4.6602e-32	0.000679709	0.000404809	8.21337e-06	1.85011e-05	0.000443739	7.13891e-10	2.07286e-05	4.30096e-08	0.0829032	0.915521
Cell_875	7.80455e-18	1.85262e-05	0.00075405	1.77164e-05	7.77503e-05	0.000866758	6.45466e-05	5.92786e-06	0.546493	0.00128915	0.450413
Cell_876	3.08832e-29	1.11414e-05	0.000952641	0.00155066	4.33523e-05	0.00186061	2.54992e-08	2.80316e-07	4.71722e-08	0.00376007	0.991821
Cell_877	3.78146e-07	0.00801384	4.36529e-18	8.93435e-20	1.93627e-19	4.20397e-19	0.991986	7.75529e-20	5.05771e-27	1.82606e-18	3.06137e-20
Cell_878	2.91899e-34	2.14946e-06	7.27698e-05	1.51023e-06	9.5316e-06	0.000499858	1.67217e-10	0.000328344	0.99905	3.54147e-05	1.41396e-15
Cell_879	4.12408e-32	0.000632776	0.000488648	1.2649e-05	2.29428e-05	0.00070579	2.36252e-08	0.000409816	1.47446e-11	0.271489	0.726238
Cell_880	1.74311e-35	2.66052e-06	0.000252659	5.34398e-06	1.38192e-05	0.000389953	2.44812e-07	5.31467e-07	0.999238	9.72521e-05	1.28842e-14
Cell_881	5.64668e-33	0.00134691	0.187265	0.00381493	0.00828652	0.077004	4.09458e-08	9.19174e-07	1.42568e-08	0.570199	0.152083
Cell_882	4.18109e-31	0.940077	8.39222e-05	1.70598e-06	0.00199636	9.82465e-06	6.06578e-11	0.0577819	2.33396e-18	4.90903e-05	6.22894e-21
Cell_883	2.07325e-22	1.8315e-05	0.000900399	1.91742e-05	6.00381e-05	0.00243982	4.17991e-13	7.22912e-05	8.4791e-10	0.0037964	0.992694
Cell_884	2.03113e-24	2.62304e-05	0.00288118	5.8606e-05	0.000366402	0.00466318	2.34971e-07	0.00830063	0.979496	0.00354838	0.000659011
Cell_885	6.28435e-33	8.20799e-06	0.00328758	6.68574e-05	0.000147291	0.00240689	8.82609e-05	0.00060991	0.990963	0.00175537	0.000666726
Cell_886	4.75736e-31	2.47748e-06	0.000299329	6.09444e-06	1.66718e-05	0.000796886	1.85251e-08	1.00378e-06	0.997606	0.00127133	4.38863e-15
Cell_887	1.56885e-15	1.19975e-06	0.000373058	7.74226e-06	6.64281e-05	0.00158219	1.8976e-05	0.000137009	5.81195e-05	0.000208771	0.997547
Cell_888	3.2544e-19	6.03568e-06	0.00335041	6.96562e-05	0.000152469	0.00285259	5.7359e-07	0.000393053	0.99185	0.00132529	2.38439e-15
Cell_889	0.000592602	0.00724025	6.80351e-13	1.59848e-14	1.79014e-13	9.87717e-14	0.992167	1.62654e-12	3.32868e-27	5.8151e-13	6.5768e-17
Cell_890	4.45432e-35	2.26274e-05	0.0128992	0.000262694	0.00060042	0.00946975	6.2559e-07	0.00617127	0.966931	0.0036419	5.31067e-07
Cell_891	6.36557e-14	6.56934e-06	0.000762278	1.55031e-05	0.000135734	0.0042587	0.000128337	4.56048e-05	0.994297	0.000347239	3.02701e-06
Cell_892	9.0502e-39	1.09454e-05	0.000123157	2.61301e-06	7.08136e-06	0.000198514	3.67516e-09	0.000205163	0.998651	0.000801494	1.45991e-10
Cell_893	8.36171e-09	0.000896763	0.00022603	5.10812e-06	1.18894e-05	0.0015419	0.0135704	1.18077e-05	0.982687	0.00100991	3.88917e-05
Cell_894	2.70355e-08	0.0456022	3.27057e-09	6.80368e-11	2.80306e-10	2.92656e-09	0.954397	1.15761e-09	1.35741e-12	8.76356e-09	3.02876e-07
Cell_895	1.27177e-36	4.27341e-07	1.42234e-05	2.93538e-07	9.48407e-07	0.000276864	7.28548e-13	3.17838e-05	6.64358e-19	4.00107e-05	0.999635
Cell_896	1.97657e-28	1.58052e-05	0.000409606	9.12258e-06	3.51055e-05	0.00127027	1.91989e-05	0.00119849	9.55358e-10	0.000570063	0.996472
Cell_897	2.04999e-45	8.73549e-06	2.37219e-05	4.83621e-07	1.05394e-06	0.000641738	1.58594e-15	1.7626e-06	0.996614	0.00270832	2.16818e-18
Cell_898	3.44137e-45	7.72556e-05	0.000235257	4.78328e-06	1.20004e-05	0.000591779	6.48316e-09	1.03206e-05	0.990358	0.00871059	2.00237e-16
Cell_899	1.67863e-24	0.000397808	0.0715574	0.00149538	0.00532064	0.00275695	0.00138599	6.93672e-05	0.439842	0.114662	0.362513
Cell_900	3.2742e-17	6.18007e-05	0.000658486	1.42157e-05	0.000186649	0.00165748	0.00120732	0.000530471	0.993152	0.00252806	3.02353e-06
Cell_901	1.91901e-40	0.00359822	0.0887891	0.00180916	0.0750845	0.00996336	3.39177e-08	0.51853	1.26792e-15	0.298113	0.00411245
Cell_902	7.35255e-24	0.00048773	0.0930279	0.00221564	0.078669	0.0580788	8.95844e-05	0.58613	5.14166e-19	0.171067	0.0102347
Cell_903	1.06306e-31	8.60523e-05	0.00550939	0.000115133	0.000247772	0.00233045	7.70855e-07	0.00021216	0.973243	0.0176008	0.000654804
Cell_904	5.80777e-33	0.00204533	0.100815	0.00210935	0.0265265	0.00797212	4.66322e-07	0.755386	2.98348e-05	0.105112	2.73217e-06
Cell_905	5.64836e-31	3.73466e-09	4.96915e-07	0.999997	4.25884e-08	5.28252e-08	2.24697e-12	9.59751e-07	1.49671e-20	8.46331e-07	1.65053e-07
Cell_906	1.02984e-26	8.42964e-09	2.62305e-06	5.47138e-08	0.0616493	2.42997e-07	9.5343e-11	0.938346	3.81953e-12	2.2371e-06	3.85632e-09
Cell_907	1.28202e-17	6.48544e-06	0.000358091	7.28777e-06	2.22736e-05	0.00332743	2.25957e-05	8.27464e-05	0.545689	0.000734655	0.44975
Cell_908	3.34628e-12	0.0254517	1.79392e-11	4.32553e-13	8.19881e-13	3.97749e-12	0.974548	7.43022e-13	3.07331e-11	3.98237e-07	4.58459e-15
Cell_909	2.22347e-17	5.27801e-05	0.0039995	8.70957e-05	0.0017256	0.00480332	0.00018389	0.0240275	0.526579	0.00454054	0.434
Cell_910	1.04999e-19	1.15873e-05	0.00153715	3.13833e-05	6.96964e-05	0.00295996	1.56262e-17	0.0002355	4.14968e-14	0.000619647	0.994535
Cell_911	4.57489e-23	7.52608e-07	0.000289729	7.87321e-06	1.77686e-05	0.000655424	1.77624e-05	2.09756e-06	0.998832	0.000176145	2.8687e-07
