cell	Node 0	Node 1	Node 2	Node 3	Node 4	Node 5	Node 6	Node 7	Node 8	Node 9	Node 10
Cell_170	1.96904e-36	9.57768e-30	0.000216842	0.0513237	0.00707833	0.000381345	0.000429897	0.0519557	1.17493e-37	1.45465e-17	0.888614
Cell_171	4.88303e-43	5.60261e-39	6.37053e-10	0.0211537	5.55133e-08	5.90221e-11	1.23761e-09	0.00112814	1.53501e-45	8.69712e-13	0.977718
Cell_172	6.26117e-58	2.8101e-59	4.69426e-27	0.0190785	3.73041e-26	3.8492e-25	9.13542e-27	0.900506	1.74197e-57	7.51585e-39	0.0804155
Cell_173	3.31536e-53	2.72572e-51	0.00728383	0.000190291	0.96476	0.000182557	0.0142116	2.74534e-06	2.81937e-56	7.74423e-34	0.0133686
Cell_174	3.14946e-34	1.36953e-34	0.00823677	0.000217103	0.961701	0.000272963	0.0161236	4.14146e-06	3.54133e-37	4.53711e-19	0.0134449
Cell_175	1.28449e-91	2.32887e-85	0.000797133	2.07778e-05	0.00251579	0.980374	0.00154768	0.0147095	5.36015e-90	5.45545e-46	3.47815e-05
Cell_176	1.9917e-50	9.3215e-46	0.0305786	0.000797128	0.435213	0.459487	0.0593689	0.00689482	1.01546e-50	0.00164285	0.00601754
Cell_177	9.83836e-42	1.99363e-35	0.028115	0.000741682	0.849092	0.0515312	0.0578568	0.000782507	6.11839e-43	1.34279e-26	0.0118807
Cell_178	9.23983e-56	1.65397e-52	0.0339701	0.000887748	0.682751	0.203831	0.06603	0.00306622	1.88114e-56	3.62169e-22	0.00946371
Cell_179	2.70188e-52	2.11645e-44	0.00235013	6.13888e-05	0.0110817	0.967179	0.00463123	0.0145426	3.7728e-51	4.88666e-31	0.000153535
Cell_180	1.58973e-73	5.46303e-58	0.02988	0.000779184	0.396272	0.50204	0.0580117	0.00753593	9.06282e-74	4.61204e-12	0.005481
Cell_181	5.41151e-68	5.73181e-62	3.72125e-24	0.047696	1.3603e-22	3.73147e-24	7.24555e-24	0.0275304	1.84116e-69	2.40749e-42	0.924774
Cell_182	2.48327e-61	8.62047e-47	0.0227197	0.000592439	0.897509	0.0223012	0.0441293	0.000334739	8.27049e-63	6.59896e-19	0.0124133
Cell_183	3.40609e-58	8.91169e-49	0.0096953	0.000252787	0.0739506	0.883001	0.0188258	0.0132524	1.05254e-57	2.94444e-15	0.00102268
Cell_184	3.19429e-56	2.69268e-34	0.025334	0.000768011	0.877042	0.0324671	0.0497195	0.000566562	1.38899e-57	5.81637e-09	0.0141024
Cell_185	7.14486e-30	2.57429e-17	0.00557011	0.00014601	0.967087	8.2522e-05	0.0136674	1.24517e-06	3.59156e-33	1.137e-12	0.013446
Cell_186	1.04475e-48	1.86461e-31	0.0012558	3.2728e-05	0.00461818	0.976933	0.00244082	0.0146556	2.75766e-47	9.03661e-08	6.38376e-05
Cell_187	1.33355e-42	1.4806e-27	0.0321888	0.000887514	0.684881	0.206137	0.0625889	0.00327164	2.89763e-43	2.9774e-05	0.010016
Cell_188	0.221659	0.0105166	8.62574e-32	2.25802e-33	6.42326e-31	8.78027e-30	0.00213468	1.32306e-31	0.765562	0.000128154	8.91854e-33
Cell_189	1.33155e-52	1.41545e-44	0.029484	0.000772116	0.393861	0.505511	0.0572813	0.0076202	7.74617e-53	1.11e-18	0.00547074
Cell_190	2.2086e-38	1.76451e-31	1.71366e-06	2.19563e-05	3.00637e-05	1.16644e-05	0.999644	8.60275e-05	5.1008e-39	6.0619e-15	0.000204308
Cell_191	2.99914e-17	4.24311e-12	7.99871e-29	2.08499e-30	3.22963e-28	5.0612e-26	1	7.59409e-28	6.43891e-16	5.17082e-14	4.46522e-30
Cell_192	1.07222e-70	7.62082e-60	0.00963855	0.000251179	0.0720916	0.885031	0.018715	0.0132761	3.34053e-70	1.29903e-17	0.000996468
Cell_193	1.46206e-49	2.40966e-43	0.0357716	0.000933792	0.575881	0.305266	0.0695867	0.00458701	4.23338e-50	3.81369e-22	0.00797356
Cell_194	1.91615e-06	0.892401	7.92389e-32	2.08161e-33	3.64816e-31	2.80773e-29	0.096702	4.24578e-31	2.30372e-05	0.0108726	5.08326e-33
Cell_195	3.48384e-29	3.9756e-27	0.00952663	0.000248686	0.0749505	0.882416	0.0185613	0.0132594	1.0949e-28	2.42045e-08	0.00103775
Cell_196	3.02521e-42	3.60001e-35	0.00300925	7.85957e-05	0.977397	8.75274e-06	0.00596597	1.3159e-07	2.98554e-46	5.46767e-23	0.01354
Cell_197	4.85588e-26	3.33219e-23	0.00120134	3.13629e-05	0.982397	2.05707e-07	0.00276626	3.09129e-09	2.82121e-31	1.24303e-17	0.0136033
Cell_198	1.07274e-41	2.49575e-38	0.0207154	0.000627997	0.911528	0.0119923	0.0402706	0.000209269	2.1071e-43	2.53321e-15	0.0146569
Cell_199	0.168786	0.00757046	1.20718e-42	3.15036e-44	7.98238e-42	1.7359e-40	3.22495e-05	2.60767e-42	0.823519	9.22327e-05	1.10491e-43
Cell_200	6.10314e-11	2.73836e-12	3.53052e-35	9.35581e-37	1.28559e-34	2.69339e-32	1	4.10848e-34	1.57978e-09	3.33539e-14	1.80697e-36
Cell_201	4.5585e-56	2.92871e-37	0.0256225	0.000680238	0.873284	0.0376366	0.0499043	0.000575161	2.27193e-57	4.73271e-18	0.0122971
Cell_202	1.26682e-59	1.55552e-39	0.0170368	0.000444017	0.93103	0.00475781	0.0330794	7.13772e-05	1.20037e-61	0.000710585	0.0128701
Cell_203	2.40377e-23	3.47762e-24	0.00644122	0.000177598	0.964904	0.000165575	0.0141974	2.62788e-06	2.09654e-26	9.7569e-18	0.0141111
Cell_204	7.73606e-36	4.35505e-27	5.10339e-05	1.90639e-06	0.0019059	4.36642e-05	0.997959	9.38897e-07	2.24579e-37	5.52247e-13	3.77624e-05
Cell_205	1.33625e-62	4.96843e-52	1.96557e-08	5.12224e-10	5.16067e-07	4.31225e-08	0.999999	6.46869e-10	9.9469e-64	4.26659e-37	7.13323e-09
Cell_206	7.35442e-16	0.791938	2.26662e-40	5.90812e-42	1.70854e-38	2.17254e-41	0.198417	3.2597e-43	2.39178e-18	0.00964499	2.36212e-40
Cell_207	5.45444e-55	8.85827e-50	0.00311187	8.14529e-05	0.0164344	0.959643	0.00604209	0.0144589	5.70717e-54	2.15424e-13	0.000228164
Cell_208	1.65445e-40	5.82592e-24	0.0122808	0.000320452	0.948743	0.00124077	0.024266	1.86366e-05	5.67155e-43	3.52753e-11	0.0131308
Cell_209	5.47643e-52	2.45955e-53	2.68715e-14	0.0624621	6.43594e-13	1.07655e-13	5.21869e-14	0.144044	7.44425e-53	6.86569e-24	0.793494
Cell_210	5.99889e-26	9.31362e-06	0.00130248	4.07595e-05	0.00515905	0.970637	0.00500623	0.0174845	1.51684e-24	0.000275069	8.56314e-05
Cell_211	7.76005e-60	5.79303e-40	0.0165148	0.000437638	0.152652	0.784002	0.0322887	0.0119591	1.24995e-59	2.61371e-17	0.00214562
Cell_212	5.51236e-62	3.24175e-37	0.000896483	2.34042e-05	0.00297314	0.979601	0.00174364	0.0147211	2.04375e-60	1.21649e-15	4.11693e-05
Cell_213	1.27275e-61	1.15784e-46	3.76931e-08	9.85401e-10	0.986323	1.16713e-24	7.88199e-08	1.75634e-26	1.33715e-79	1.36629e-38	0.0136766
Cell_214	9.8833e-35	3.50812e-32	0.0315714	0.000823317	0.773097	0.12065	0.0613538	0.00181109	1.2815e-35	7.70888e-08	0.0106934
Cell_215	3.41206e-76	1.42217e-70	8.67683e-22	0.0370265	9.42992e-21	3.05142e-20	1.69125e-21	0.749538	4.07138e-76	3.1913e-52	0.213436
Cell_216	2.00246e-29	9.01105e-26	0.00554367	0.000173482	0.967198	7.59243e-05	0.0109539	1.36766e-06	9.30529e-33	5.4561e-13	0.0160538
Cell_217	1.43978e-45	2.18871e-43	0.00173576	4.82904e-05	0.980342	7.56995e-07	0.00340698	1.21228e-08	2.13051e-50	6.50821e-29	0.0144663
Cell_218	2.53322e-38	1.89448e-27	0.00136644	3.57561e-05	0.704593	5.55584e-07	0.284225	8.36851e-09	3.49473e-43	1.88306e-12	0.00977922
Cell_219	4.03108e-10	2.22292e-11	1.18655e-36	5.29984e-38	5.3275e-34	1.11516e-39	1	2.86717e-41	1.28545e-14	2.70746e-13	1.26214e-35
Cell_220	3.20445e-70	4.91416e-68	0.0216095	0.000563321	0.243957	0.678359	0.0419589	0.0101791	3.41311e-70	2.54539e-33	0.00337311
Cell_221	5.48284e-82	8.55191e-72	5.89469e-33	0.00409371	2.68004e-32	2.46658e-30	1.1445e-32	0.986034	7.78437e-81	7.30914e-34	0.00987199
Cell_222	6.42915e-89	6.91604e-80	0.0317668	0.000828512	0.812951	0.0803105	0.0616912	0.0012057	5.51488e-90	1.05606e-49	0.011246
Cell_223	1.17536e-27	1.31627e-27	0.0169488	0.000484988	0.16605	0.767769	0.0329423	0.0126462	1.80652e-27	0.000637912	0.00252021
Cell_224	0.953013	0.0439868	1.24176e-28	3.27301e-30	2.1131e-26	1.74694e-30	0.00200937	2.65049e-32	0.000454906	0.00053637	2.95417e-28
Cell_225	0.955574	0.0428594	8.25946e-50	2.15251e-51	5.07931e-47	2.03439e-53	0.00103712	3.05188e-55	7.98602e-06	0.000521984	7.0211e-49
Cell_226	1.07519e-15	2.86233e-13	5.03062e-15	1.31098e-16	6.57082e-13	8.83621e-17	0.99998	1.3255e-18	6.40788e-19	1.95501e-05	9.08242e-15
Cell_227	5.27711e-35	1.38178e-32	0.00448348	0.00011692	0.973182	3.30528e-05	0.00872338	4.96159e-07	1.32e-38	9.06931e-12	0.0134609
Cell_228	7.86869e-39	2.30349e-38	1.53218e-05	0.0141837	0.00200304	5.02041e-07	2.98483e-05	0.000267521	8.74812e-42	1.02033e-12	0.9835
Cell_229	6.41582e-90	4.58863e-64	0.0338573	0.000882799	0.766651	0.120454	0.0657438	0.00180789	7.74471e-91	2.20423e-31	0.0106026
Cell_230	3.83549e-37	5.43467e-33	0.0290544	0.000760496	0.842216	0.0581242	0.0564274	0.000875752	2.60345e-38	0.000849011	0.0116927
Cell_231	2.99904e-39	3.56888e-32	0.00462968	0.00143	0.846259	3.62209e-05	0.00899492	6.44e-06	7.96113e-43	1.39943e-06	0.138643
Cell_232	1.0069e-17	8.16612e-18	0.00606388	0.000158129	0.0381863	0.929086	0.0119818	0.0139462	5.23449e-17	4.9445e-05	0.000528173
Cell_233	2.27043e-49	3.7976e-37	0.0131567	0.000343226	0.946376	0.00139157	0.0256171	2.08967e-05	8.14795e-52	1.59508e-17	0.0130949
Cell_234	5.63293e-50	2.36114e-41	0.00772315	0.000201262	0.963463	0.000155683	0.0151372	2.33533e-06	3.85269e-53	1.68821e-15	0.0133171
Cell_235	4.86456e-17	2.99763e-18	0.0195803	0.000510972	0.744836	0.0197228	0.204744	0.000296269	1.66255e-18	1.96615e-19	0.0103097
Cell_236	1.57417e-40	1.05881e-26	0.0326689	0.000851455	0.614142	0.271152	0.0634963	0.00406799	4.43316e-41	0.00513139	0.0084899
Cell_237	2.06963e-53	9.81355e-45	0.0309687	0.000808654	0.821542	0.0740557	0.0601336	0.00111311	1.67923e-54	2.01695e-11	0.0113783
Cell_238	1.6651e-17	1.07983e-10	7.7721e-38	2.03826e-39	2.49131e-35	1.1927e-40	1	1.80049e-42	8.66994e-22	1.31516e-12	3.46543e-37
Cell_239	9.74475e-69	1.48688e-54	0.0326893	0.000880669	0.485411	0.404342	0.063471	0.00627041	4.08976e-69	6.79229e-19	0.00693624
Cell_240	1.02015e-40	2.77949e-35	0.0101926	0.000265811	0.955794	0.000600791	0.0199174	9.01879e-06	2.04025e-43	2.62071e-12	0.0132208
Cell_241	1.64534e-23	2.00501e-20	0.00195814	0.00254454	0.587026	4.95102e-06	0.00385876	3.70339e-06	1.41153e-27	4.62936e-07	0.404603
Cell_242	5.83483e-08	0.970939	2.00483e-09	5.23766e-11	4.48273e-08	8.36097e-09	0.0141167	1.25735e-10	8.25639e-09	0.0149438	6.21168e-10
Cell_243	0.851862	0.0382302	5.27055e-54	1.37597e-55	1.21284e-52	1.98882e-53	0.000376264	2.98873e-55	0.109066	0.000465573	1.67943e-54
Cell_244	3.07814e-55	1.59196e-49	0.00142747	3.72444e-05	0.0054119	0.975624	0.00277219	0.0146527	7.13817e-54	1.38909e-19	7.48947e-05
Cell_245	8.82666e-89	1.16231e-73	0.00565129	0.000335059	0.953027	4.27168e-05	0.0109723	1.45784e-06	2.26376e-92	9.88966e-14	0.0299699
Cell_246	6.05323e-18	5.62713e-19	0.00509808	0.000145299	0.96988	6.3962e-05	0.0101497	1.04934e-06	2.57683e-21	2.04343e-07	0.0146616
Cell_247	2.64774e-28	1.19132e-29	0.0080934	0.000713813	0.931441	0.000323193	0.0157262	1.6408e-05	3.58748e-31	0.000113108	0.0435728
Cell_248	0.904882	0.0412506	1.14255e-07	2.98412e-09	4.01825e-06	1.69968e-07	0.00738613	2.55533e-09	0.0456737	0.00080322	5.56653e-08
Cell_249	1.66796e-77	4.19116e-61	0.00164026	4.27694e-05	0.981554	5.91951e-07	0.00318717	8.88477e-09	2.04241e-82	3.97926e-36	0.0135751
Cell_250	8.0894e-36	3.76273e-28	0.0182216	0.000475037	0.922203	0.00871971	0.0374976	0.000130852	1.31345e-37	2.53435e-19	0.0127519
Cell_251	0.93343	0.0430829	3.68085e-29	9.62274e-31	1.61378e-27	2.59938e-29	0.000595619	3.91165e-31	0.0223659	0.000525348	2.23771e-29
Cell_252	4.7945e-05	0.000435696	7.24061e-23	1.98154e-24	7.02578e-22	3.48953e-21	0.999432	5.49711e-23	7.84005e-05	5.55161e-06	1.01983e-23
Cell_253	5.23082e-58	9.22396e-29	0.00518615	0.000135406	0.971056	4.92241e-05	0.0101252	7.39795e-07	1.68456e-61	8.98059e-12	0.0134476
Cell_254	2.35385e-60	3.40241e-34	7.72711e-09	0.00227898	2.75078e-08	5.8515e-06	1.50972e-08	0.993412	6.04801e-59	1.10503e-17	0.00430313
Cell_255	2.52391e-54	1.13266e-55	0.0330777	0.00086221	0.759415	0.129975	0.0642202	0.00195019	3.36497e-55	8.77917e-11	0.0104994
Cell_256	3.25778e-93	2.58454e-86	2.52585e-24	0.00118943	3.99895e-21	4.87653e-29	4.90428e-24	1.32185e-08	2.13407e-99	1.80342e-50	0.998811
Cell_257	3.37375e-23	1.46707e-23	0.0310768	0.000811477	0.824055	0.070938	0.0606347	0.00106625	2.61299e-24	4.16818e-06	0.0114131
Cell_258	1.66083e-18	2.94342e-16	0.0178071	0.000472753	0.179828	0.751975	0.0358877	0.0114917	2.37968e-18	5.20693e-06	0.00253224
Cell_259	7.08818e-44	8.3532e-34	0.0214831	0.000561521	0.244833	0.677783	0.0417254	0.0101976	7.58772e-44	2.18744e-05	0.00339427
Cell_260	3.59544e-25	2.76744e-23	0.031525	0.000821944	0.789585	0.103993	0.0615935	0.00156074	4.02425e-26	8.98805e-07	0.0109192
Cell_261	4.65506e-52	4.4852e-46	0.00101541	2.68649e-05	0.00342824	0.978603	0.00197528	0.0149036	1.52221e-50	7.09857e-25	4.81085e-05
Cell_262	8.95135e-45	3.23246e-27	0.00475252	0.000125143	0.972234	3.86727e-05	0.00924218	5.86175e-07	2.47145e-48	2.82991e-05	0.0135788
Cell_263	7.86457e-57	1.48905e-49	0.000524142	1.37606e-05	0.98473	4.83606e-09	0.00101962	7.30837e-11	2.46208e-63	2.35667e-28	0.0137124
Cell_264	1.29786e-56	3.31924e-48	0.000312117	8.1363e-06	0.985448	7.04183e-10	0.000606268	1.05666e-11	9.93524e-64	7.18335e-21	0.0136254
Cell_265	2.06698e-73	2.04582e-35	0.00434065	0.00011548	0.0253369	0.946913	0.00843477	0.0145012	1.52994e-72	9.39922e-11	0.000357531
Cell_266	1.71073e-17	5.19978e-06	1.6439e-14	4.28748e-16	1.72235e-13	6.39068e-13	0.785367	9.59428e-15	2.25651e-17	0.214628	2.38262e-15
Cell_267	4.74364e-31	1.81571e-26	0.0339655	0.000890346	0.573419	0.309014	0.0660223	0.00466271	1.46432e-31	0.00405411	0.00797258
Cell_268	2.04362e-55	5.75711e-48	3.84355e-07	0.0588402	1.06438e-05	8.72469e-07	7.4648e-07	0.0768832	1.57399e-56	4.99667e-19	0.864264
Cell_269	5.51326e-15	1.21586e-11	0.032868	0.000867285	0.711863	0.171348	0.0702565	0.0026026	9.7521e-16	0.000231571	0.00996304
Cell_270	2.15204e-41	9.3581e-42	0.00139973	3.64806e-05	0.982265	2.45582e-07	0.00272035	3.68428e-09	1.28111e-46	9.71769e-18	0.0135785
Cell_271	4.76639e-26	3.74908e-18	2.79533e-21	1.4436e-22	8.67963e-19	5.82635e-24	1	1.73201e-25	3.37082e-30	4.58373e-20	2.37751e-20
Cell_272	2.89413e-48	1.60183e-26	0.0105697	0.000277652	0.954479	0.000670021	0.0205549	1.01313e-05	6.22481e-51	0.000140235	0.0132987
Cell_273	2.55244e-100	8.16234e-71	0.0158402	0.000413954	0.935549	0.00440168	0.0307613	6.62141e-05	2.40656e-102	2.16673e-40	0.0129678
Cell_274	1.79503e-48	8.74714e-50	0.0130451	0.000340483	0.945433	0.00265987	0.0253929	3.99623e-05	1.24185e-50	9.36022e-30	0.0130884
Cell_275	2.86743e-26	1.39406e-11	2.85168e-06	0.0408693	3.14266e-05	8.72897e-05	7.68697e-06	0.72011	2.9781e-26	6.38135e-08	0.238892
Cell_276	1.81416e-14	8.28909e-16	2.12201e-11	5.53913e-13	1.16986e-10	5.78954e-09	1	8.69917e-11	1.6794e-13	4.55042e-07	1.6197e-12
Cell_277	9.59382e-55	3.67387e-30	2.26576e-13	0.00211918	8.62541e-13	1.84552e-10	9.4144e-12	0.993602	2.65142e-53	2.39382e-29	0.004279
Cell_278	3.02041e-42	4.71469e-35	4.21785e-05	1.31638e-05	0.857855	4.81252e-13	8.23473e-05	8.64571e-14	1.16931e-51	4.59029e-18	0.142007
Cell_279	1.55123e-101	7.87651e-95	0.027388	0.000714677	0.354215	0.551323	0.0531753	0.00828123	1.05951e-101	3.14406e-43	0.00490257
Cell_280	1.11448e-45	1.87109e-22	0.00128204	3.34153e-05	0.982518	1.45691e-07	0.00258377	2.18583e-09	4.2972e-51	3.30997e-12	0.0135828
Cell_281	4.85486e-28	1.00672e-17	1.20628e-12	3.15467e-14	6.61733e-12	3.16686e-10	1	4.76732e-12	4.32455e-27	3.80488e-10	9.17898e-14
Cell_282	7.1462e-22	4.34573e-18	4.42327e-07	1.15303e-08	9.73824e-06	1.86417e-06	0.999988	2.79719e-08	1.02188e-22	1.39006e-15	1.34643e-07
Cell_283	1.54307e-40	1.97188e-41	0.00834212	0.000217605	0.96169	0.000241266	0.0161997	3.62265e-06	1.51422e-43	2.64722e-10	0.0133056
Cell_284	4.0065e-81	1.79776e-82	2.32359e-34	0.00140266	7.21948e-34	2.86716e-31	4.51308e-34	0.996286	1.67742e-79	2.55571e-54	0.00231156
Cell_285	1.95788e-16	3.46986e-14	0.000302449	7.89047e-06	0.985358	1.16413e-09	0.000696434	1.74821e-11	2.55694e-23	1.29439e-08	0.0136349
Cell_286	6.21782e-91	3.23631e-84	0.0353426	0.000921673	0.610301	0.272288	0.0686169	0.00408739	1.62537e-91	6.90881e-28	0.00844168
Cell_287	5.79433e-51	5.1073e-43	0.00478444	0.000124719	0.972152	2.66085e-05	0.0094702	3.99265e-07	1.09339e-54	2.83543e-24	0.0134413
Cell_288	1.12014e-66	7.72828e-65	0.0323272	0.00084245	0.481159	0.409786	0.063087	0.00614713	4.81775e-67	6.21197e-41	0.00665077
Cell_289	5.0524e-34	9.11657e-25	0.00566466	0.000151495	0.0353046	0.932949	0.0110676	0.0143622	2.82335e-33	2.96086e-08	0.000500797
Cell_290	4.67215e-44	1.30645e-37	0.01767	0.000460599	0.797812	0.0100196	0.162857	0.00015034	8.98901e-46	3.34076e-18	0.0110305
Cell_291	2.17337e-66	1.62576e-53	0.0253384	0.000689063	0.311292	0.599598	0.0492067	0.00938598	1.74501e-66	4.31566e-23	0.00449008
Cell_292	2.08132e-28	9.80249e-18	0.00549244	0.00014859	0.0326729	0.935169	0.0114852	0.0145631	1.20239e-27	1.15672e-09	0.000468835
Cell_293	5.10776e-16	2.36706e-07	0.0270115	0.000759703	0.400009	0.40913	0.0621981	0.00662363	2.62498e-16	0.0883004	0.00596722
Cell_294	2.23478e-40	1.83375e-34	0.0227157	0.000593973	0.895253	0.0204275	0.0441114	0.000307465	6.81878e-42	0.00417428	0.0124163
Cell_295	4.06117e-60	8.25286e-54	0.0130999	0.000341406	0.946395	0.00161533	0.025442	2.42329e-05	1.69914e-62	7.16275e-25	0.0130823
Cell_296	2.04742e-18	9.75743e-13	3.54584e-13	9.29479e-15	4.74577e-11	1.20591e-14	1	1.8196e-16	2.36258e-21	1.23349e-14	6.59833e-13
Cell_297	8.98753e-92	8.20557e-67	7.19718e-14	0.0529541	2.31603e-12	1.02025e-13	1.39736e-13	0.0432101	4.32284e-93	4.24567e-26	0.903836
Cell_298	0.0555641	0.00249255	6.124e-30	1.59654e-31	2.55377e-29	3.05931e-27	9.90961e-05	4.59099e-29	0.941814	3.03939e-05	3.53128e-31
Cell_299	1.87629e-28	4.28945e-24	0.014574	0.000381473	0.129011	0.813162	0.0283691	0.0122518	3.55206e-28	0.000459009	0.0017911
Cell_300	2.72622e-29	9.86209e-25	0.00879842	0.000233157	0.959387	0.000325623	0.0171188	4.96704e-06	3.42337e-32	0.000647299	0.0134848
Cell_301	1.08943e-23	1.24088e-21	0.00404994	0.00150791	0.337871	0.000396554	0.589366	8.499e-05	3.61938e-26	2.50326e-19	0.0667242
Cell_302	7.51972e-64	5.89039e-56	0.000783316	2.05778e-05	0.98396	3.17782e-08	0.00152619	4.80541e-10	1.03509e-69	3.58622e-37	0.0137103
Cell_303	8.24106e-28	3.67144e-19	0.00482061	0.000153955	0.969008	3.11265e-05	0.00946198	5.72218e-07	1.80549e-31	0.000109172	0.0164144
Cell_304	3.16269e-49	6.66945e-43	0.00791356	0.000206309	0.0539727	0.908163	0.0153694	0.0136285	1.23149e-48	5.7885e-14	0.000746323
Cell_305	2.74535e-37	7.30025e-28	0.000120545	3.26119e-06	0.985492	3.8002e-11	0.000242942	5.91795e-13	2.93654e-45	1.29142e-17	0.0141412
Cell_306	1.39014e-05	0.00246369	1.26337e-32	3.30501e-34	1.59735e-31	2.65607e-31	0.997482	3.99966e-33	9.91639e-06	3.00122e-05	2.21642e-33
Cell_307	2.28857e-08	9.9518e-09	7.97913e-20	2.07984e-21	3.34943e-18	5.23722e-20	1	7.85804e-22	5.09675e-10	1.50732e-07	4.63075e-20
Cell_308	2.1084e-28	9.16833e-29	0.0309903	0.000812731	0.79897	0.0824311	0.0602052	0.00124438	1.90284e-29	0.0142323	0.0111137
Cell_309	4.76586e-40	1.08762e-26	0.0285559	0.00089362	0.828651	0.0711202	0.0555251	0.00128112	4.02736e-41	0.000218714	0.0137542
Cell_310	7.61275e-65	1.44538e-57	0.0327319	0.000857322	0.49479	0.39524	0.0635485	0.00595899	3.11899e-65	1.51712e-10	0.00687385
Cell_311	0.651011	0.0549745	6.6351e-22	1.96136e-23	1.09172e-20	7.93318e-21	0.0288251	1.34988e-22	0.264102	0.0010869	1.7117e-22
Cell_312	1.39481e-34	6.05553e-25	7.21746e-11	0.00314204	3.01919e-10	3.9502e-08	1.43089e-10	0.989886	2.59019e-33	9.1971e-13	0.00697147
Cell_313	2.02363e-42	9.10506e-44	5.085e-07	0.0215777	4.34178e-05	4.77051e-08	9.89373e-07	0.00116525	6.44153e-45	5.97611e-23	0.977212
Cell_314	1.54395e-51	6.92586e-53	0.000818766	2.13404e-05	0.00272627	0.980102	0.00158968	0.0147046	6.27086e-50	1.62241e-13	3.76892e-05
Cell_315	0.956098	0.0428968	9.28939e-53	2.42376e-54	2.12066e-50	3.84729e-55	0.000348166	5.77828e-57	0.000134355	0.000522405	2.93481e-52
Cell_316	3.80893e-20	1.71754e-21	1.11315e-09	0.0631661	1.96863e-08	1.0541e-08	2.24339e-09	0.344315	1.22382e-20	3.03834e-11	0.592519
Cell_317	2.28776e-55	1.82888e-43	0.00268611	7.00005e-05	0.0395758	0.0321029	0.924537	0.000481572	9.27713e-56	7.20611e-16	0.000547034
Cell_318	1.69209e-50	6.16201e-36	0.00254821	6.69885e-05	0.978752	2.92666e-06	0.00498302	4.42871e-08	6.5939e-55	6.48869e-20	0.0136472
Cell_319	1.0761e-37	5.77881e-39	0.0147307	0.000384897	0.135456	0.806762	0.0286557	0.0121341	1.99967e-37	9.14593e-18	0.00187727
Cell_320	4.6102e-64	4.1413e-57	0.0324601	0.000846798	0.78722	0.103973	0.0630468	0.00156131	5.0104e-65	5.8873e-29	0.0108926
Cell_321	1.51997e-30	6.09699e-28	0.0338911	0.000938405	0.6778	0.207148	0.0669664	0.0033016	3.1522e-31	3.69167e-15	0.00995435
Cell_322	2.9626e-39	1.32945e-40	0.0299293	0.000782594	0.82309	0.0755152	0.0581312	0.00113662	2.53627e-40	1.88996e-12	0.0114155
Cell_323	3.76252e-66	2.13247e-63	0.0298262	0.000778164	0.394226	0.504234	0.057907	0.0075726	2.15822e-66	3.09582e-15	0.00545539
Cell_324	3.78723e-58	1.28259e-43	0.0204192	0.00649519	0.781883	0.0165986	0.0396476	0.00303923	1.04457e-59	1.03514e-08	0.131917
Cell_325	0.955065	0.0429221	5.79424e-31	1.51064e-32	6.4653e-29	1.90433e-32	0.000424397	2.8579e-34	0.00106503	0.000523175	8.94048e-31
Cell_326	1.76498e-39	1.7552e-31	0.0136509	0.000356805	0.117796	0.827565	0.0265469	0.0124512	3.63046e-39	1.53662e-09	0.00163307
Cell_327	2.33075e-61	8.78e-55	0.0290164	0.000757079	0.363466	0.536778	0.0568907	0.00806179	1.46295e-61	1.8343e-33	0.00503
Cell_328	2.76427e-72	9.78608e-53	0.00204267	5.74505e-05	0.00914537	0.968965	0.00396602	0.0156871	4.4491e-71	1.63899e-07	0.000136428
Cell_329	5.30342e-08	0.958441	3.07466e-17	8.03965e-19	2.4094e-15	3.53797e-18	0.0296794	5.32519e-20	2.07061e-10	0.0118791	3.34162e-17
Cell_330	0.102659	0.00462184	4.84519e-20	1.31772e-21	2.75997e-19	1.23851e-17	0.00229687	1.93888e-19	0.890365	5.6904e-05	3.98129e-21
Cell_331	1.32898e-41	5.96562e-43	0.00228002	5.94769e-05	0.0110679	0.96747	0.00444231	0.0145274	1.91338e-40	3.63203e-24	0.000153138
Cell_332	1.00015e-38	1.12152e-11	6.90746e-05	0.0117419	0.000463573	0.00956747	0.00015225	0.936177	4.70032e-38	3.14657e-05	0.0417971
Cell_333	1.31096e-41	1.8229e-31	0.00194008	5.0934e-05	0.980211	1.1164e-06	0.00414699	1.68713e-08	2.55962e-46	3.47188e-24	0.0136495
Cell_334	6.47338e-81	2.04476e-65	0.0111044	0.000289418	0.953054	0.000805376	0.0215596	1.20829e-05	1.59301e-83	2.74068e-25	0.0131752
Cell_335	8.9921e-21	4.95866e-22	0.0191365	0.00505504	0.805208	0.0176847	0.0373613	0.00268905	2.81955e-22	4.82783e-05	0.112817
Cell_336	7.90296e-53	3.43658e-53	0.0168384	0.000438889	0.162446	0.7737	0.0327226	0.0116083	1.2321e-52	7.55168e-29	0.0022458
Cell_337	1.25278e-13	5.44767e-14	0.0265841	0.0006994	0.33395	0.559625	0.0639576	0.00847502	8.94814e-14	0.00204909	0.00466006
Cell_338	8.80017e-46	3.9618e-47	0.00430332	0.000115185	0.973382	2.10912e-05	0.00835871	3.24963e-07	1.46343e-49	1.61947e-19	0.0138192
Cell_339	1.54194e-31	1.03419e-32	0.0257769	0.000673422	0.869937	0.0401575	0.0507966	0.000603896	8.15055e-33	2.38784e-19	0.0120546
