cell	Node 0	Node 1	Node 2
Cell_2805	6.40701e-78	1	7.05168e-19
Cell_2806	0.999173	4.68686e-12	0.000827353
Cell_2807	0.999764	8.96296e-52	0.000235653
Cell_2808	1.60594e-57	0.646439	0.353561
Cell_2809	1.62297e-48	0.6462	0.3538
Cell_2810	8.16857e-22	0.645456	0.354544
Cell_2811	5.00502e-62	0.999993	6.78228e-06
Cell_2812	5.79503e-53	0.646444	0.353556
Cell_2813	4.94599e-41	0.646459	0.353541
Cell_2814	4.99485e-42	0.523969	0.476031
Cell_2815	2.56887e-42	0.774503	0.225497
Cell_2816	2.39492e-48	0.641294	0.358706
Cell_2817	5.22593e-42	0.997563	0.00243733
Cell_2818	2.81058e-84	0.646444	0.353556
Cell_2819	4.77768e-31	0.646399	0.353601
Cell_2820	2.6503e-16	0.699776	0.300224
Cell_2821	5.72809e-36	0.646456	0.353544
Cell_2822	8.95856e-64	0.646356	0.353644
Cell_2823	4.601e-48	0.646555	0.353445
Cell_2824	1.02292e-40	1	4.99366e-19
Cell_2825	5.25159e-59	0.64642	0.35358
Cell_2826	0.995107	5.87248e-21	0.00489259
Cell_2827	2.8706e-28	0.641524	0.358476
Cell_2828	6.1855e-40	0.646406	0.353594
Cell_2829	6.75874e-22	0.64571	0.35429
Cell_2830	1.87889e-107	0.646444	0.353556
Cell_2831	0.994056	2.25461e-10	0.00594354
Cell_2832	3.94561e-30	0.985901	0.0140993
Cell_2833	1.83543e-38	0.646478	0.353522
Cell_2834	1.35143e-58	1	2.22772e-18
Cell_2835	4.41197e-13	0.00157245	0.998428
Cell_2836	8.04249e-84	1	2.61251e-16
Cell_2837	5.85544e-56	1	9.71838e-10
Cell_2838	1.71704e-80	0.999996	4.3526e-06
Cell_2839	5.43035e-44	1	2.58474e-14
Cell_2840	4.00678e-78	0.645019	0.354981
Cell_2841	1.47241e-21	0.646266	0.353734
Cell_2842	7.83038e-49	0.646461	0.353539
Cell_2843	1.45578e-27	0.639742	0.360258
Cell_2844	0.992084	2.78964e-31	0.00791576
Cell_2845	6.86256e-20	0.644444	0.355556
Cell_2846	5.33653e-24	0.641359	0.358641
Cell_2847	2.08117e-31	0.646374	0.353626
Cell_2848	1.32255e-61	0.999168	0.000832199
Cell_2849	2.68109e-16	0.64227	0.35773
Cell_2850	8.1743e-37	0.645141	0.354859
Cell_2851	3.44128e-39	0.652339	0.347661
Cell_2852	7.50799e-46	0.646313	0.353687
Cell_2853	1.29936e-69	0.676974	0.323026
Cell_2854	2.42971e-29	0.646855	0.353145
Cell_2855	0.999027	6.16721e-24	0.000973004
Cell_2856	0.000848682	2.47377e-07	0.999151
Cell_2857	3.04009e-85	0.646443	0.353557
Cell_2858	0.999724	1.28925e-62	0.000275617
Cell_2859	8.82003e-27	0.645102	0.354898
Cell_2860	0.999785	1.53283e-26	0.00021545
Cell_2861	1.03661e-50	0.999932	6.75615e-05
Cell_2862	7.28515e-69	0.646437	0.353563
Cell_2863	2.07974e-43	0.646428	0.353572
Cell_2864	1.01587e-56	0.650413	0.349587
Cell_2865	1.06066e-49	0.646491	0.353509
Cell_2866	5.80608e-59	0.648395	0.351605
Cell_2867	1.03178e-64	1	1.02909e-07
Cell_2868	8.32648e-49	0.646419	0.353581
Cell_2869	1.06049e-57	0.646363	0.353637
Cell_2870	1.03621e-44	0.646437	0.353563
Cell_2871	2.30236e-33	0.646371	0.353629
Cell_2872	2.4344e-95	0.646445	0.353555
Cell_2873	8.46085e-29	0.999999	1.15409e-06
Cell_2874	0.997743	7.64511e-20	0.00225656
Cell_2875	6.92229e-25	0.646102	0.353898
Cell_2876	1.17674e-39	0.786447	0.213553
Cell_2877	5.36799e-47	0.219838	0.780162
Cell_2878	0.987036	6.28177e-17	0.0129644
Cell_2879	3.60496e-60	0.646412	0.353588
Cell_2880	9.88576e-47	0.649584	0.350416
Cell_2881	0.0258128	0.442471	0.531716
Cell_2882	3.0921e-48	0.62125	0.37875
Cell_2883	1.34449e-24	0.64634	0.35366
Cell_2884	2.43072e-42	4.95004e-33	1
Cell_2885	2.69588e-15	0.608564	0.391436
Cell_2886	1.29146e-66	1	3.82886e-19
Cell_2887	7.22108e-48	0.646498	0.353502
Cell_2888	2.16923e-37	0.99928	0.000720196
Cell_2889	2.81244e-35	0.646416	0.353584
Cell_2890	4.39305e-29	0.646309	0.353691
Cell_2891	1.15518e-19	0.646119	0.353881
Cell_2892	4.94147e-11	4.13954e-08	1
Cell_2893	0.998603	3.0826e-58	0.00139719
Cell_2894	1.00322e-32	0.993368	0.00663225
Cell_2895	0.998883	7.95241e-26	0.00111732
Cell_2896	1.05684e-27	2.23808e-43	1
Cell_2897	1.62991e-93	0.646387	0.353613
Cell_2898	3.27461e-40	0.646234	0.353766
Cell_2899	2.82917e-56	0.646476	0.353524
Cell_2900	8.24853e-57	0.646437	0.353563
Cell_2901	5.53549e-38	0.643282	0.356718
Cell_2902	2.72362e-34	0.646506	0.353494
Cell_2903	5.03509e-61	0.646398	0.353602
Cell_2904	5.67842e-38	0.645444	0.354556
Cell_2905	0.999664	4.9414e-33	0.00033568
Cell_2906	5.21859e-18	5.48243e-35	1
Cell_2907	5.01567e-63	0.64644	0.35356
Cell_2908	2.34025e-31	0.646432	0.353568
Cell_2909	3.4266e-80	0.646445	0.353555
Cell_2910	0.999207	3.36622e-35	0.000792613
Cell_2911	0.00960216	3.94282e-19	0.990398
Cell_2912	1.79813e-33	0.641293	0.358707
Cell_2913	3.9234e-37	0.646379	0.353621
Cell_2914	8.47723e-30	0.646304	0.353696
Cell_2915	2.96572e-18	0.651017	0.348983
Cell_2916	3.64519e-48	0.646414	0.353586
Cell_2917	3.32879e-06	0.45425	0.545747
Cell_2918	2.02565e-57	0.999999	9.27651e-07
Cell_2919	2.77085e-18	0.639755	0.360245
Cell_2920	7.33892e-72	1	1.86228e-38
Cell_2921	2.17942e-36	0.155426	0.844574
Cell_2922	2.0915e-93	0.646443	0.353557
Cell_2923	5.71352e-37	0.646923	0.353077
Cell_2924	6.95695e-10	0.781561	0.218439
Cell_2925	3.48953e-33	0.637455	0.362545
Cell_2926	0.990373	0.00437211	0.00525462
Cell_2927	0.99998	3.59914e-60	1.98981e-05
Cell_2928	1.38237e-84	0.646486	0.353514
Cell_2929	7.93454e-51	0.647398	0.352602
Cell_2930	0.999924	1.78074e-29	7.62318e-05
Cell_2931	4.47973e-26	0.647568	0.352432
Cell_2932	1.65881e-31	0.65846	0.34154
Cell_2933	1.57446e-65	1	2.48894e-26
Cell_2934	4.54427e-13	0.561231	0.438769
Cell_2935	5.01064e-69	0.64644	0.35356
Cell_2936	1.74371e-48	0.999173	0.000827017
Cell_2937	5.9496e-57	0.646478	0.353522
Cell_2938	1.33002e-39	0.999997	2.94464e-06
Cell_2939	0.000183198	2.02361e-14	0.999817
Cell_2940	0.998507	1.37697e-12	0.00149296
Cell_2941	1.04309e-26	0.64474	0.35526
Cell_2942	5.2456e-24	0.643897	0.356103
Cell_2943	4.0694e-51	0.646437	0.353563
Cell_2944	7.0192e-83	1	2.82838e-28
Cell_2945	8.9319e-105	0.874228	0.125772
Cell_2946	2.24719e-53	1	1.04253e-07
Cell_2947	2.04207e-46	0.663188	0.336812
Cell_2948	1.30568e-29	0.646699	0.353301
Cell_2949	3.60316e-54	0.646452	0.353548
Cell_2950	1.0653e-50	1	1.06691e-12
Cell_2951	0.997045	1.67341e-11	0.00295471
Cell_2952	0.996803	2.69946e-38	0.00319705
Cell_2953	1.51534e-26	1.78493e-06	0.999998
Cell_2954	2.77205e-27	1	2.78823e-08
Cell_2955	8.55428e-62	0.646522	0.353478
Cell_2956	4.09662e-33	0.64935	0.35065
Cell_2957	2.35999e-45	0.999972	2.80389e-05
Cell_2958	1.19749e-38	0.998215	0.00178501
Cell_2959	4.54855e-28	0.64641	0.35359
Cell_2960	6.43697e-49	0.646361	0.353639
Cell_2961	2.71e-68	0.646384	0.353616
Cell_2962	4.90795e-29	0.646289	0.353711
Cell_2963	2.30905e-30	0.643454	0.356546
Cell_2964	1.09465e-44	4.24428e-32	1
Cell_2965	1.83093e-71	0.646719	0.353281
Cell_2966	2.83442e-93	0.999999	9.65747e-07
Cell_2967	0.98551	0.00677309	0.00771676
Cell_2968	7.03149e-53	0.999881	0.000118782
Cell_2969	7.98757e-61	0.997002	0.00299821
Cell_2970	9.73006e-60	0.646414	0.353586
Cell_2971	4.45716e-88	0.646444	0.353556
Cell_2972	3.16438e-52	1	3.91691e-16
Cell_2973	1.93889e-05	0.454298	0.545683
Cell_2974	1.08365e-47	0.646366	0.353634
Cell_2975	4.21774e-20	0.163647	0.836353
Cell_2976	1.59384e-36	0.646401	0.353599
Cell_2977	1.38296e-41	0.646384	0.353616
Cell_2978	3.26956e-65	1	3.30754e-13
Cell_2979	0.997093	1.44098e-49	0.00290711
Cell_2980	7.88133e-92	0.646446	0.353554
Cell_2981	4.38242e-42	1	4.46484e-07
Cell_2982	1.03072e-66	0.646444	0.353556
Cell_2983	1.72554e-35	0.646494	0.353506
Cell_2984	0.998126	1.09086e-39	0.00187369
Cell_2985	0.875166	0.0567019	0.068132
Cell_2986	0.996925	3.38846e-34	0.00307463
Cell_2987	0.99957	2.49861e-30	0.000430294
Cell_2988	2.48562e-26	0.641363	0.358637
Cell_2989	7.53221e-59	0.999703	0.000296788
Cell_2990	3.01706e-30	5.59934e-24	1
Cell_2991	1.93312e-51	0.999638	0.000361618
Cell_2992	1.7446e-24	0.646216	0.353784
Cell_2993	5.65306e-12	4.36e-20	1
Cell_2994	4.2369e-43	0.650068	0.349932
Cell_2995	3.94136e-39	0.646389	0.353611
Cell_2996	3.04441e-61	0.646436	0.353564
Cell_2997	2.70715e-69	1	1.41422e-07
Cell_2998	6.25307e-58	0.990398	0.00960204
Cell_2999	3.75902e-05	6.45014e-12	0.999962
Cell_3000	4.43294e-68	0.646417	0.353583
Cell_3001	1.37938e-26	0.646528	0.353472
Cell_3002	3.65098e-39	1	1.94226e-08
Cell_3003	9.61397e-17	0.461443	0.538557
Cell_3004	9.19593e-90	0.999599	0.000401188
Cell_3005	0.998616	3.70842e-24	0.00138413
Cell_3006	3.53021e-88	0.646444	0.353556
Cell_3007	2.62118e-50	0.646455	0.353545
Cell_3008	1.22575e-13	0.293366	0.706634
Cell_3009	7.48813e-73	1	1.88486e-24
Cell_3010	5.87514e-34	0.646164	0.353836
Cell_3011	0.995906	5.51585e-15	0.00409434
Cell_3012	2.37527e-38	0.862345	0.137655
Cell_3013	0.998323	2.89693e-25	0.00167662
Cell_3014	2.36303e-52	0.999863	0.000136779
Cell_3015	1.40624e-53	0.646504	0.353496
Cell_3016	1.44676e-12	0.643893	0.356107
Cell_3017	1.43917e-51	0.646425	0.353575
Cell_3018	8.23906e-27	0.639763	0.360237
Cell_3019	2.06404e-54	0.646507	0.353493
Cell_3020	7.1045e-101	0.646446	0.353554
Cell_3021	5.48158e-41	0.995515	0.00448485
Cell_3022	3.25945e-46	0.646465	0.353535
Cell_3023	0.983301	1.55333e-28	0.0166994
Cell_3024	1.49949e-25	0.646206	0.353794
Cell_3025	1.1459e-24	0.999031	0.00096937
Cell_3026	2.2815e-23	0.993856	0.00614439
Cell_3027	2.74468e-19	0.642583	0.357417
Cell_3028	4.09383e-58	0.645935	0.354065
Cell_3029	1.79864e-32	1.4778e-14	1
Cell_3030	1.05901e-19	0.646444	0.353556
Cell_3031	9.86203e-47	0.646228	0.353772
Cell_3032	8.09573e-42	0.64644	0.35356
Cell_3033	1.49386e-59	0.646447	0.353553
Cell_3034	8.19752e-29	0.645286	0.354714
Cell_3035	1.77459e-70	0.983115	0.0168854
Cell_3036	3.06634e-21	0.634249	0.365751
Cell_3037	7.07276e-65	0.646467	0.353533
Cell_3038	0.999349	2.45499e-19	0.000651293
Cell_3039	6.66529e-23	6.43971e-09	1
Cell_3040	0.999449	9.24042e-45	0.000550998
Cell_3041	1.14416e-92	0.646426	0.353574
Cell_3042	1.08173e-41	0.646433	0.353567
Cell_3043	1.89775e-111	0.646473	0.353527
Cell_3044	0.998177	3.74014e-11	0.00182321
Cell_3045	4.89639e-54	0.724313	0.275687
Cell_3046	6.37733e-37	0.646397	0.353603
Cell_3047	6.42193e-24	0.999931	6.85503e-05
Cell_3048	1.71026e-115	0.646479	0.353521
Cell_3049	6.05948e-54	0.64644	0.35356
Cell_3050	2.08178e-53	0.646008	0.353992
Cell_3051	5.42887e-52	0.646643	0.353357
Cell_3052	2.73532e-43	0.648861	0.351139
Cell_3053	1.6177e-74	0.646499	0.353501
Cell_3054	2.61559e-30	1.35955e-07	1
Cell_3055	4.54787e-65	0.646553	0.353447
Cell_3056	2.28539e-42	0.999936	6.38513e-05
Cell_3057	6.37076e-43	0.646726	0.353274
Cell_3058	1.19869e-22	0.646182	0.353818
Cell_3059	2.23184e-38	0.646394	0.353606
Cell_3060	1.81849e-58	0.646444	0.353556
Cell_3061	8.17668e-63	0.646418	0.353582
Cell_3062	6.21778e-41	0.646556	0.353444
Cell_3063	9.89674e-39	1	8.01383e-09
Cell_3064	2.57213e-30	0.670785	0.329215
Cell_3065	3.50892e-41	0.646339	0.353661
Cell_3066	0.999203	7.3622e-13	0.000797109
Cell_3067	5.3047e-38	0.646444	0.353556
Cell_3068	1.54057e-64	0.64644	0.35356
Cell_3069	1.02758e-53	0.646252	0.353748
Cell_3070	3.28287e-07	5.98554e-07	0.999999
Cell_3071	2.24638e-70	0.646676	0.353324
Cell_3072	2.25838e-05	0.454166	0.545812
Cell_3073	1.33205e-71	0.719537	0.280463
Cell_3074	1.36299e-52	0.646377	0.353623
Cell_3075	1.43885e-24	0.646285	0.353715
Cell_3076	2.40228e-39	0.646437	0.353563
Cell_3077	0.994669	4.5399e-28	0.00533137
Cell_3078	2.15685e-38	0.646327	0.353673
Cell_3079	2.65577e-13	0.648106	0.351894
Cell_3080	4.56458e-64	0.646433	0.353567
Cell_3081	1.04733e-53	0.646075	0.353925
Cell_3082	1.24362e-28	3.15056e-11	1
Cell_3083	5.66255e-64	0.646444	0.353556
Cell_3084	0.999254	2.54564e-39	0.000745811
Cell_3085	4.39403e-47	0.777419	0.222581
Cell_3086	5.0981e-60	0.646387	0.353613
Cell_3087	3.21249e-33	1.34713e-12	1
Cell_3088	3.13272e-72	0.646407	0.353593
Cell_3089	2.35682e-31	0.637445	0.362555
Cell_3090	5.26837e-47	0.646442	0.353558
Cell_3091	7.18452e-39	0.646247	0.353753
Cell_3092	8.04538e-66	0.639714	0.360286
Cell_3093	3.97998e-25	0.645547	0.354453
Cell_3094	8.46589e-06	2.31256e-06	0.999989
Cell_3095	1.80329e-27	0.644766	0.355234
Cell_3096	4.93116e-21	0.645278	0.354722
Cell_3097	0.994776	2.53086e-17	0.0052238
Cell_3098	1.85832e-58	0.646449	0.353551
Cell_3099	0.996906	1.16644e-18	0.00309445
Cell_3100	2.13674e-27	0.643904	0.356096
Cell_3101	3.50349e-34	1	6.76575e-15
Cell_3102	6.69009e-14	4.84495e-15	1
Cell_3103	2.64641e-76	0.646454	0.353546
Cell_3104	1.37456e-36	0.644698	0.355302
Cell_3105	4.82325e-36	0.646553	0.353447
Cell_3106	4.78096e-35	0.646567	0.353433
Cell_3107	1.13327e-36	0.64643	0.35357
Cell_3108	2.96627e-93	0.943849	0.0561512
Cell_3109	3.31365e-26	0.592044	0.407956
Cell_3110	0.99901	5.61432e-12	0.000990152
Cell_3111	2.59724e-33	0.646332	0.353668
Cell_3112	1.69571e-50	0.646737	0.353263
Cell_3113	1.44015e-54	1	3.17045e-23
Cell_3114	3.26691e-20	0.459733	0.540267
Cell_3115	1.21801e-27	5.28689e-52	1
Cell_3116	6.66466e-29	0.645699	0.354301
Cell_3117	2.38996e-82	0.646918	0.353082
Cell_3118	1.0584e-23	0.206229	0.793771
Cell_3119	2.37832e-30	3.45973e-18	1
Cell_3120	6.6091e-33	0.646222	0.353778
Cell_3121	2.85427e-38	0.64646	0.35354
Cell_3122	2.03485e-98	0.646333	0.353667
Cell_3123	2.1732e-46	0.645811	0.354189
Cell_3124	4.66045e-44	0.646278	0.353722
Cell_3125	5.31446e-39	0.999999	1.07142e-06
Cell_3126	0.9997	1.76441e-30	0.000299702
Cell_3127	3.64729e-08	0.560938	0.439062
Cell_3128	3.09245e-36	0.646734	0.353266
Cell_3129	4.67919e-36	0.999206	0.000793727
Cell_3130	2.78105e-78	0.646457	0.353543
Cell_3131	1.18171e-14	0.0487525	0.951248
Cell_3132	1.91356e-41	0.650384	0.349616
Cell_3133	1.00849e-62	0.99974	0.000259813
Cell_3134	4.283e-74	1	4.1429e-23
Cell_3135	1.5871e-58	0.646433	0.353567
Cell_3136	2.22708e-49	0.646426	0.353574
Cell_3137	8.34347e-13	0.643638	0.356362
Cell_3138	8.67904e-53	0.999949	5.13517e-05
Cell_3139	7.48888e-48	0.646331	0.353669
Cell_3140	1.16305e-34	0.646277	0.353723
Cell_3141	5.85435e-33	0.595932	0.404068
Cell_3142	3.40909e-44	1	5.54024e-09
Cell_3143	0.999872	2.11355e-18	0.0001277
Cell_3144	2.52592e-23	0.642439	0.357561
Cell_3145	5.01632e-28	0.645927	0.354073
Cell_3146	0.998799	4.15338e-21	0.00120081
Cell_3147	5.99894e-32	0.64646	0.35354
Cell_3148	4.93676e-25	0.64616	0.35384
Cell_3149	5.08203e-52	1	1.94339e-15
Cell_3150	5.30466e-30	0.646298	0.353702
Cell_3151	5.81315e-85	1	6.45441e-24
Cell_3152	2.08224e-58	0.646393	0.353607
Cell_3153	1.99313e-23	0.645989	0.354011
Cell_3154	4.56066e-61	0.787466	0.212534
Cell_3155	4.48919e-74	0.646442	0.353558
Cell_3156	1.69552e-32	0.644738	0.355262
Cell_3157	2.6215e-61	0.646437	0.353563
Cell_3158	9.8614e-62	1	1.62693e-08
Cell_3159	5.53721e-27	0.644806	0.355194
Cell_3160	8.62369e-50	0.646502	0.353498
Cell_3161	9.50563e-44	0.646436	0.353564
Cell_3162	8.85132e-37	0.647526	0.352474
Cell_3163	1.61086e-35	0.646375	0.353625
Cell_3164	2.70259e-47	0.63768	0.36232
Cell_3165	3.15263e-23	0.639759	0.360241
Cell_3166	4.56612e-30	0.646149	0.353851
Cell_3167	5.59845e-41	0.64704	0.35296
Cell_3168	5.58635e-57	0.646557	0.353443
Cell_3169	1.00028e-45	0.646018	0.353982
Cell_3170	0.711787	0.000879739	0.287333
Cell_3171	2.14837e-39	0.646418	0.353582
Cell_3172	1.82231e-70	0.646443	0.353557
Cell_3173	2.0692e-50	0.648482	0.351518
Cell_3174	1.64707e-66	0.646443	0.353557
Cell_3175	1.11861e-56	0.996389	0.00361134
Cell_3176	3.16209e-26	0.646098	0.353902
Cell_3177	1.23825e-47	0.64636	0.35364
Cell_3178	1.39755e-23	0.00123849	0.998762
Cell_3179	5.04273e-31	0.64399	0.35601
Cell_3180	1.66394e-40	0.646385	0.353615
Cell_3181	1.96395e-55	0.646602	0.353398
Cell_3182	5.85871e-45	0.646499	0.353501
Cell_3183	0.999683	1.84346e-30	0.000317499
Cell_3184	1.65432e-53	0.646441	0.353559
Cell_3185	0.99934	2.00679e-45	0.000659704
Cell_3186	2.04682e-70	0.598915	0.401085
Cell_3187	0.00212814	2.77104e-54	0.997872
Cell_3188	3.05484e-45	0.646446	0.353554
Cell_3189	2.31269e-16	0.6376	0.3624
Cell_3190	6.95728e-23	2.45983e-32	1
Cell_3191	1.63719e-56	0.999999	7.45776e-07
Cell_3192	1.14516e-58	1	1.87414e-08
Cell_3193	2.99025e-60	0.646483	0.353517
Cell_3194	4.48793e-21	0.639705	0.360295
Cell_3195	0.996519	1.05381e-25	0.00348077
Cell_3196	2.89351e-29	0.645981	0.354019
Cell_3197	1.62209e-56	0.682544	0.317456
Cell_3198	1.55126e-30	0.642535	0.357465
Cell_3199	1.15618e-66	0.646456	0.353544
Cell_3200	9.02963e-34	0.646432	0.353568
Cell_3201	4.72301e-12	7.92519e-30	1
Cell_3202	0.998564	1.818e-25	0.00143592
Cell_3203	0.998889	1.49821e-15	0.00111121
Cell_3204	1.89849e-66	0.646411	0.353589
Cell_3205	5.7423e-19	0.634428	0.365572
Cell_3206	5.31225e-44	1	3.76626e-09
Cell_3207	1.36045e-30	0.682232	0.317768
Cell_3208	1.94968e-29	0.645434	0.354566
Cell_3209	1.07498e-39	0.645057	0.354943
Cell_3210	0.985197	1.25014e-37	0.0148033
Cell_3211	8.73935e-28	0.646149	0.353851
Cell_3212	1.63298e-08	0.454302	0.545698
Cell_3213	9.67849e-34	0.454438	0.545562
Cell_3214	4.24394e-53	0.646329	0.353671
Cell_3215	8.57497e-16	7.2627e-28	1
Cell_3216	4.01774e-37	0.78629	0.21371
Cell_3217	7.1739e-86	1	5.50584e-09
Cell_3218	4.42552e-61	0.64642	0.35358
Cell_3219	6.54291e-28	0.646534	0.353466
Cell_3220	1.69536e-50	0.00318557	0.996814
Cell_3221	1.85175e-51	0.999998	2.14978e-06
Cell_3222	0.998787	2.80632e-09	0.0012134
Cell_3223	7.29522e-48	0.646203	0.353797
Cell_3224	1.03683e-51	1	1.442e-09
Cell_3225	0.997957	8.11823e-44	0.00204346
Cell_3226	2.72325e-54	0.646428	0.353572
Cell_3227	1.00901e-68	1	9.54615e-14
Cell_3228	4.64666e-09	1.17522e-12	1
Cell_3229	8.79562e-88	1	2.00693e-13
Cell_3230	8.95355e-24	0.645601	0.354399
Cell_3231	2.55746e-118	0.646445	0.353555
Cell_3232	0.999396	1.86582e-14	0.000604035
Cell_3233	1.7932e-14	4.08908e-14	1
Cell_3234	3.09451e-38	4.55542e-15	1
Cell_3235	2.63187e-73	0.64633	0.35367
Cell_3236	9.54557e-67	0.646365	0.353635
Cell_3237	2.43392e-09	3.66654e-07	1
Cell_3238	1.64549e-79	0.666323	0.333677
Cell_3239	1.80722e-53	1	2.02868e-09
Cell_3240	0.999078	1.2222e-18	0.000921925
Cell_3241	6.25319e-75	1	1.66744e-07
Cell_3242	2.21305e-41	0.646435	0.353565
Cell_3243	6.10729e-51	0.646458	0.353542
Cell_3244	7.65097e-61	0.646434	0.353566
Cell_3245	0.992952	1.01254e-29	0.00704808
Cell_3246	1.04368e-42	1	2.28218e-15
Cell_3247	0.996626	1.63456e-17	0.00337379
Cell_3248	1.0696e-37	0.646464	0.353536
Cell_3249	1.90126e-17	6.39363e-44	1
Cell_3250	1.11002e-09	6.26964e-12	1
Cell_3251	3.2584e-60	0.997541	0.00245885
Cell_3252	1.5969e-67	0.646444	0.353556
Cell_3253	0.999498	5.57123e-28	0.00050216
Cell_3254	2.36606e-69	0.646443	0.353557
Cell_3255	1.5619e-41	0.646475	0.353525
Cell_3256	4.48748e-39	0.646941	0.353059
Cell_3257	6.40664e-36	0.646454	0.353546
Cell_3258	1.5213e-37	0.644731	0.355269
Cell_3259	9.90322e-33	0.999999	1.13878e-06
Cell_3260	2.84292e-31	0.646105	0.353895
Cell_3261	0.985741	2.81243e-31	0.0142587
Cell_3262	1.54271e-66	0.646442	0.353558
Cell_3263	5.93437e-52	0.646489	0.353511
Cell_3264	1.87561e-42	0.647159	0.352841
Cell_3265	0.995952	2.88314e-25	0.00404754
Cell_3266	6.65695e-40	0.646393	0.353607
Cell_3267	0.989797	2.20628e-07	0.0102023
Cell_3268	1.76373e-74	1	9.34788e-17
Cell_3269	0.999883	4.04377e-22	0.000116911
Cell_3270	4.18189e-35	0.635527	0.364473
Cell_3271	4.0913e-21	8.78317e-10	1
Cell_3272	2.52635e-65	0.645501	0.354499
Cell_3273	0.999788	1.7808e-36	0.000212182
Cell_3274	1.38816e-14	7.25698e-28	1
Cell_3275	2.48319e-39	0.646441	0.353559
Cell_3276	1.14357e-65	0.646425	0.353575
Cell_3277	2.6771e-47	0.646326	0.353674
Cell_3278	2.4057e-82	1	8.83847e-09
Cell_3279	0.99904	2.08823e-39	0.000959964
Cell_3280	8.06045e-21	8.5613e-14	1
Cell_3281	0.99823	9.07478e-29	0.00177044
Cell_3282	1.97802e-61	0.647168	0.352832
Cell_3283	1.46378e-20	0.00493678	0.995063
Cell_3284	1.05082e-16	0.0528356	0.947164
Cell_3285	0.246478	0.342234	0.411288
Cell_3286	5.0313e-38	0.646357	0.353643
Cell_3287	1.28148e-49	0.646428	0.353572
Cell_3288	2.62982e-90	0.646382	0.353618
Cell_3289	2.58951e-25	6.25664e-12	1
Cell_3290	9.75202e-29	0.646417	0.353583
Cell_3291	3.28665e-44	0.646454	0.353546
Cell_3292	7.45052e-23	0.643889	0.356111
Cell_3293	2.21218e-43	1	6.83867e-13
Cell_3294	1.86425e-41	0.646403	0.353597
Cell_3295	3.01859e-27	1.8897e-07	1
Cell_3296	7.5464e-37	0.647932	0.352068
Cell_3297	5.42377e-56	0.646416	0.353584
Cell_3298	0.00124635	3.06152e-13	0.998754
Cell_3299	4.71167e-29	0.999999	6.95142e-07
Cell_3300	0.999116	1.13745e-26	0.000884166
Cell_3301	9.15579e-52	0.646443	0.353557
Cell_3302	2.45422e-29	0.646404	0.353596
Cell_3303	1.83071e-31	0.999997	2.61449e-06
Cell_3304	6.44061e-61	0.645716	0.354284
Cell_3305	4.33241e-47	0.646558	0.353442
Cell_3306	9.03914e-61	1	5.85027e-09
Cell_3307	1.02611e-64	0.646398	0.353602
Cell_3308	3.21465e-06	7.03566e-38	0.999997
Cell_3309	1.25297e-49	0.646417	0.353583
Cell_3310	2.99064e-16	0.645286	0.354714
Cell_3311	0.999977	3.00915e-35	2.30087e-05
Cell_3312	1.49564e-41	0.646353	0.353647
Cell_3313	2.614e-53	0.646436	0.353564
Cell_3314	4.95307e-37	0.646468	0.353532
Cell_3315	1.33123e-24	0.635787	0.364213
Cell_3316	2.83108e-43	1	6.24924e-11
Cell_3317	7.08278e-52	0.64876	0.35124
Cell_3318	8.64109e-40	0.645809	0.354191
Cell_3319	2.27505e-68	0.646454	0.353546
Cell_3320	1.66177e-54	1	3.50428e-17
Cell_3321	6.74052e-113	0.654584	0.345416
Cell_3322	9.92808e-27	0.645724	0.354276
Cell_3323	1.59533e-46	0.998421	0.00157931
Cell_3324	6.25815e-46	1	7.33144e-12
Cell_3325	2.53728e-42	0.983912	0.0160879
Cell_3326	6.74687e-15	0.6397	0.3603
Cell_3327	2.50599e-73	0.646439	0.353561
Cell_3328	0.999332	7.28852e-21	0.000668324
Cell_3329	1.6816e-71	0.646447	0.353553
Cell_3330	3.54698e-52	0.645472	0.354528
Cell_3331	3.5606e-51	0.646426	0.353574
Cell_3332	4.6966e-12	4.39812e-06	0.999996
Cell_3333	1.30799e-59	0.650853	0.349147
Cell_3334	5.37545e-77	0.64653	0.35347
Cell_3335	6.61631e-78	0.646448	0.353552
Cell_3336	2.8533e-52	1	3.72255e-23
Cell_3337	0.998622	1.51058e-44	0.00137771
Cell_3338	1.49935e-12	0.645104	0.354896
Cell_3339	6.25621e-36	0.645963	0.354037
Cell_3340	3.39822e-36	0.646412	0.353588
Cell_3341	2.48141e-19	0.646085	0.353915
Cell_3342	0.998709	7.22908e-27	0.00129093
Cell_3343	1.51125e-15	0.644394	0.355606
Cell_3344	4.78469e-25	0.454558	0.545442
Cell_3345	4.92963e-38	0.646205	0.353795
Cell_3346	1.48715e-16	0.645251	0.354749
Cell_3347	5.63185e-43	0.828703	0.171297
Cell_3348	1.00768e-18	0.986745	0.0132552
Cell_3349	3.73816e-43	0.646401	0.353599
Cell_3350	5.79702e-38	0.646427	0.353573
Cell_3351	3.5172e-08	1.0939e-25	1
Cell_3352	3.97586e-40	0.766333	0.233667
Cell_3353	1.35037e-58	0.647342	0.352658
Cell_3354	0.999914	9.58916e-21	8.6183e-05
Cell_3355	4.40441e-37	0.681699	0.318301
Cell_3356	1.7616e-49	0.646445	0.353555
